ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
28017	Tagalog	?	smoke		usok	u s o k	u s o k	V S V K	Y S U K	2	905	smoke:HS	1412
44633	MalayBahasaIndonesia	?	smoke		asap	a s a p	a s a p	V S V P	A S A P	49	907	smoke:HS	1412
54172	Rennellese	?	smoke		auahi	aua h i	a h i	V H V	A H I	2	905	smoke:HH	1409
63078	Iraralay	?	smoke		awob	a w o b	a w o b	V W V P	A W U P	55	908	smoke:HW	1414
5087	Anuta	?	smoke		autiapi	au t ia p i	a t i p i	V T V P V	A T I P I	2	905	smoke:HT	1413
11382	Itbayat	?	smoke		axob	a x o b	a x o b	V K V P	A G U P	55	908	smoke:HK	1410
14705	Surigaonon	?	smoke		aso	a s o	a s o	V S V	A S U	2	905	smoke:HS	1412
47619	Minangkabau	?	smoke		asoʔ	a s o ʔ	a s o 7	V S V H	A S U H	49	907	smoke:HS	1412
64123	WesternBukidnonManobo	?	smoke		evel	e v e l	e v e l	V W V R	E B E L	1	902	smoke:HW	1414
64131	Cebuano	?	smoke		aso	a s o	a s o	V S V	A S U	2	905	smoke:HS	1412
48207	Katingan	?	smoke		asɛp	a s ɛ p	a s E p	V S V P	A S E P	49	907	smoke:HS	1412
15492	Niue	?	smoke		ahu	a h u	a h u	V H V	A H Y	2	905	smoke:HH	1409
9797	Ogan	?	smoke		asap	a s a p	a s a p	V S V P	A S A P	49	907	smoke:HS	1412
65241	Tikopia	?	smoke		ausiafi	au s ia f i	a s i f i	V S V P V	A S I B I	2	905	smoke:HS	1412
49462	FutunaEast	?	snake		gata	g a t a	g a t a	K V T V	K A T A	12	910	snake:KT	1428
49586	Rennellese	?	snake		ngata	n g a t a	n g a t a	N K V T V	N K A T A	12	910	snake:NK	1430
65621	Iraralay	?	snake		voley	v o l ey	v o l e	W V R V	B U L E	2	911	snake:WR	1434
16968	Niue	?	snake		gata	g a t a	g a t a	K V T V	K A T A	12	910	snake:KT	1428
17002	Yami	?	snake		volay	v o l ay	v o l a	W V R V	B U L A	2	911	snake:WR	1434
62916	Surigaonon	?	snake		hayas	h aya s	h a s	H V S	H A S	26	913	snake:HS	1427
50506	Rarotongan	?	snake		oui	oui	o	V	U	27	914	snake:HH	1422
13977	Minangkabau	?	snake		ula	u l a	u l a	V R V	Y L A	2	911	snake:HR	1426
2254	EastSumbaneseUmbuRatuNggaidialect	?	snake		mandu	m a n d u	m a n d u	M V N T V	M A N T Y	9	917	snake:MN	1429
21047	MalayBahasaIndonesia	?	snake		ular	u l a r	u l a r	V R V R	Y L A R	2	911	snake:HR	1426
5380	Rurutuan	?	snake		ooʔii	oo ʔ ii	o 7 i	V H V	U H I	27	914	snake:HH	1422
39334	Ivasay	?	snake		voday	v o d ay	v o d a	W V T V	B U T A	2	911	snake:WT	1435
56409	Itbayaten	?	snake		vulay	v u l ay	v u l a	W V R V	B Y L A	2	911	snake:WR	1434
7413	DayakNgaju	?	snake		handipe	h a n d i p e	h a n d i p e	H V N T V P V	H A N T I P E	1	909	snake:HN	1424
4091	Isamorong	?	snake		voday	v o d ay	v o d a	W V T V	B U T A	2	911	snake:WT	1435
24780	Itbayat	?	snake		volay	v o l ay	v o l a	W V R V	B U L A	2	911	snake:WR	1434
41279	Cebuano	?	snake		halas	h a l a s	h a l a s	H V R V S	H A L A S	26	913	snake:HR	1426
8640	Tagalog	?	snake		ahas	a h a s	a h a s	V H V S	A H A S	31	915	snake:HH	1422
54887	Luangiua	?	snake		aka	a k a	a k a	V K V	A K A	12	910	snake:HK	1423
44248	EastSumbaneseKamberaSoutherndialect	?	snake		ular	u l a r	u l a r	V R V R	Y L A R	2	911	snake:HR	1426
27874	Tongan	?	snake		ŋata	ŋ a t a	N a t a	N V T V	N A T A	12	910	snake:NT	1431
60925	NakanaiBilekiDialect	?	snake		taive	t ai v e	t a v e	T V W V	T A B E	37	916	snake:TW	1433
44801	TahitianModern	?	snake		oofii	oo f ii	o f i	V P V	U B I	27	914	snake:HP	1425
67011	Imorod	?	snake		volay	v o l ay	v o l a	W V R V	B U L A	2	911	snake:WR	1434
62915	Surigaonon	?	snake		sawa	s a w a	s a w a	S V W V	S A W A	25	912	snake:SW	1432
15955	Indonesian	?	snake		ular	u l a r	u l a r	V R V R	Y L A R	2	911	snake:HR	1426
5093	Samoan	?	snake		ŋata	ŋ a t a	N a t a	N V T V	N A T A	12	910	snake:NT	1431
14818	Ogan	?	snake		ulax	u l a x	u l a x	V R V K	Y L A G	2	911	snake:HR	1426
15345	BanjareseMalay	?	snake		ular	u l a r	u l a r	V R V R	Y L A R	2	911	snake:HR	1426
31839	TagalogAnthonydelaPaz	?	snake		ahas	a h a s	a h a s	V H V S	A H A S	31	915	snake:HH	1422
49458	EastSumbaneseUmbuRatuNggaidialect	?	spider		gegu	g e g u	g e g u	K V K V	K E K Y	3	922	spider:KK	1441
66062	Cebuano	?	spider		lawalawa	l a w a l a w a	l a w a l a w a	R V W V R V W V	L A W A L A W A	1	918	spider:RW	1452
27399	Woleai	?	spider		ligesuburaaraa	l i g e s u b u r aa r aa	l i g e s u b u r a r a	R V K V S V P V R V R V	L I K E S Y P Y R A R A	7	924	spider:RK	1449
33470	Chuukese	?	spider		nittopwuraan	n i tt o p w u r aa n	n i t o p w u r a n	N V T V P W V R V N	N I T U P W Y R A N	7	924	spider:NT	1447
66574	EastSumbaneseKamberaSoutherndialect	?	spider		nggenggi	n gg e n gg i	n g e n g i	N K V N K V	N K E N K I	3	922	spider:NK	1446
1361	Yami	?	spider		ahahawa	a h a h a w a	a h a h a w a	V H V H V W V	A H A H A W A	1	918	spider:HH	1436
11269	Carolinian	?	spider		litubwuraara	l i t u b w u r aa r a	l i t u b w u r a r a	R V T V P W V R V R V	L I T Y P W Y R A R A	7	924	spider:RT	1451
2143	DayakNgaju	?	spider		sabangkang	s a b a n g k a n g	s a b a n g k a n g	S V P V N K K V N K	S A P A N K K A N K	17	920	spider:SP	1453
25024	Katingan	?	spider		sabakaŋ	s a b a k a ŋ	s a b a k a N	S V P V K V N	S A P A K A N	17	920	spider:SP	1453
52955	Tuamotu	?	spider		tukutuku	t u k u t u k u	t u k u t u k u	T V K V T V K V	T Y K Y T Y K Y	5	923	spider:TK	1454
25310	FutunaEast	?	spider		kaleveleve	k a l e v e l e v e	k a l e v e l e v e	K V R V W V R V W V	K A L E B E L E B E	1	918	spider:KR	1444
39505	Sikaiana	?	spider		velevele	v e l e v e l e	v e l e v e l e	W V R V W V R V	B E L E B E L E	1	918	spider:WR	1456
40771	Rennellese	?	spider		gaba	g a b a	g a b a	K V P V	K A P A	1	918	spider:KP	1443
36497	Surigaonon	?	spider		lawalawa	l a w a l a w a	l a w a l a w a	R V W V R V W V	L A W A L A W A	1	918	spider:RW	1452
8360	Lakalai	?	spider		kamimisi	k a m i m i s i	k a m i m i s i	K V M V M V S V	K A M I M I S I	14	919	spider:KM	1442
8691	Luangiua	?	spider		velevele	v e l e v e l e	v e l e v e l e	W V R V W V R V	B E L E B E L E	1	918	spider:WR	1456
30857	Itbayat	?	spider		axxaawa	a xx aa w a	a x a w a	V K V W V	A G A W A	1	918	spider:HK	1437
9239	Imorod	?	spider		ahahawa	a h a h a w a	a h a h a w a	V H V H V W V	A H A H A W A	1	918	spider:HH	1436
14763	TahitianModern	?	spider		tuutuurahonui	t uu t uu r a h o n ui	t u t u r a h o n u	T V T V R V H V N V	T Y T Y R A H U N Y	5	923	spider:TT	1455
25846	Tagalog	?	spider		gagamba	g a g a m b a	g a g a m b a	K V K V M P V	K A K A M P A	23	921	spider:KK	1441
9982	RapanuiEasterIsland	?	spider		honu	h o n u	h o n u	H V N V	H U N Y	5	923	spider:HN	1438
43059	TagalogAnthonydelaPaz	?	spider		gagamba	g a g a m b a	g a g a m b a	K V K V M P V	K A K A M P A	23	921	spider:KK	1441
26883	NakanaiBilekiDialect	?	spider		kimisi	k i m i s i	k i m i s i	K V M V S V	K I M I S I	14	919	spider:KM	1442
60362	Maori	?	spider		pungaawerewere	p u n g aa w e r e w e r e	p u n g a w e r e w e r e	P V N K V W V R V W V R V	P Y N K A W E R E W E R E	1	918	spider:PN	1448
28077	WesternBukidnonManobo	?	spider		kelelawaq	k e l e l a w a q	k e l e l a w a q	K V R V R V W V K	K E L E L A W A K	1	918	spider:KR	1444
28953	MalayBahasaIndonesia	?	spider		labalaba	l a b a l a b a	l a b a l a b a	R V P V R V P V	L A P A L A P A	1	918	spider:RP	1450
34940	UveaEast	?	spider		kavelevele	k a v e l e v e l e	k a v e l e v e l e	K V W V R V W V R V	K A B E L E B E L E	1	918	spider:KW	1445
45910	Itbayaten	?	spider		qaǥǥaawaq	q a ǥǥ aa w a q	q a x a w a q	K V K V W V K	K A K A W A K	1	918	spider:KK	1441
14288	Isamorong	?	spider		hawa	h a w a	h a w a	H V W V	H A W A	1	918	spider:HW	1440
24283	Ogan	?	spider		walawa	w a l a w a	w a l a w a	W V R V W V	W A L A W A	1	918	spider:WR	1456
21653	Iraralay	?	spider		ahahawa	a h a h a w a	a h a h a w a	V H V H V W V	A H A H A W A	1	918	spider:HH	1436
66522	Marquesan	?	spider		puna/veevee/	p u n a v ee v ee	p u n a v e v e	P V N V W V W V	P Y N A B E B E	1	918	spider:PN	1448
29875	Samoan	?	spider		ʔapoŋaleveleve	ʔ a p o ŋ a l e v e l e v e	7 a p o N a l e v e l e v e	H V P V N V R V W V R V W V	H A P U N A L E B E L E B E	1	918	spider:HP	1439
12111	Minangkabau	?	spider		lawahlawah	l a w a h l a w a h	l a w a h l a w a h	R V W V H R V W V H	L A W A H L A W A H	1	918	spider:RW	1452
49023	Indonesian	?	spider		labalaba	l a b a l a b a	l a b a l a b a	R V P V R V P V	L A P A L A P A	1	918	spider:RP	1450
65856	TahitianModern	?	star		fetia	f e t ia	f e t i	P V T V	B E T I	1	925	star:PT	1463
16897	Tikopia	?	star		fetuu	f e t uu	f e t u	P V T V	B E T Y	1	925	star:PT	1463
1093	Marquesan	?	star		fettoe	f e tt oe	f e t o	P V T V	B E T U	1	925	star:PT	1463
8376	DayakNgaju	?	star		bintang	b i n t a n g	b i n t a n g	P V N T V N K	P I N T A N K	1	925	star:PN	1461
64962	Itbayaten	?	star		vituɨn	v i t uɨ n	v i t u n	W V T V N	B I T Y N	1	925	star:WT	1465
1619	Anuta	?	star		petu	p e t u	p e t u	P V T V	P E T Y	1	925	star:PT	1463
18052	Samoan	?	star		fetu	f e t u	f e t u	P V T V	B E T Y	1	925	star:PT	1463
35315	Woleai	?	star		fiusiu	f iu s iu	f i s i	P V S V	B I S I	1	925	star:PS	1462
19064	NakanaiBilekiDialect	?	star		matatabu	m a t a t a b u	m a t a t a b u	M V T V T V P V	M A T A T A P Y	15	927	star:MT	1459
36005	FutunaEast	?	star		fetuu	f e t uu	f e t u	P V T V	B E T Y	1	925	star:PT	1463
19948	Ivasay	?	star		vitohen	v i t o h e n	v i t o h e n	W V T V H V N	B I T U H E N	1	925	star:WT	1465
52838	TagalogAnthonydelaPaz	?	star		bituin	b i t ui n	b i t u n	P V T V N	P I T Y N	1	925	star:PT	1463
53207	WesternBukidnonManobo	?	star		bituqen	b i t u q e n	b i t u q e n	P V T V K V N	P I T Y K E N	1	925	star:PT	1463
37606	RapanuiEasterIsland	?	star		hetuu	h e t uu	h e t u	H V T V	H E T Y	1	925	star:HT	1458
54376	Rurutuan	?	star		fetiʔa	f e t i ʔ a	f e t i 7 a	P V T V H V	B E T I H A	1	925	star:PT	1463
5336	EastSumbaneseUmbuRatuNggaidialect	?	star		adinu	a d i n u	a d i n u	V T V N V	A T I N Y	6	928	star:HT	1458
6272	Tongan	?	star		fetuʔu	f e t u ʔ u	f e t u 7 u	P V T V H V	B E T Y H Y	1	925	star:PT	1463
22875	Minangkabau	?	star		bintang	b i n t a n g	b i n t a n g	P V N T V N K	P I N T A N K	1	925	star:PN	1461
44792	Niue	?	star		fetuu	f e t uu	f e t u	P V T V	B E T Y	1	925	star:PT	1463
55935	Itbayat	?	star		vitoen	v i t oe n	v i t o n	W V T V N	B I T U N	1	925	star:WT	1465
56024	Chuukese	?	star		fuu	f uu	f u	P V	B Y	1	925	star:PH	1460
1311	Lakalai	?	star		matatabu	m a t a t a b u	m a t a t a b u	M V T V T V P V	M A T A T A P Y	15	927	star:MT	1459
8245	Sikaiana	?	star		hetu	h e t u	h e t u	H V T V	H E T Y	1	925	star:HT	1458
25066	Tuamotu	?	star		hetuu	h e t uu	h e t u	H V T V	H E T Y	1	925	star:HT	1458
47757	Katingan	?	star		bitaŋ	b i t a ŋ	b i t a N	P V T V N	P I T A N	1	925	star:PT	1463
58343	ChuukeseAKATrukese	?	star		fuu	f uu	f u	P V	B Y	1	925	star:PH	1460
58344	ChuukeseAKATrukese	?	star		ichchi	i c h c h i	i T h T h i	V K H K H V	I C H C H I	12	926	star:HK	1457
9832	Isamorong	?	star		vitohen	v i t o h e n	v i t o h e n	W V T V H V N	B I T U H E N	1	925	star:WT	1465
10153	Rennellese	?	star		hetuu	h e t uu	h e t u	H V T V	H E T Y	1	925	star:HT	1458
11002	Rarotongan	?	star		eetuu	ee t uu	e t u	V T V	E T Y	1	925	star:HT	1458
60200	MalayBahasaIndonesia	?	star		bintang	b i n t a n g	b i n t a n g	P V N T V N K	P I N T A N K	1	925	star:PN	1461
43870	Ogan	?	star		bintaŋ	b i n t a ŋ	b i n t a N	P V N T V N	P I N T A N	1	925	star:PN	1461
51171	Maori	?	star		whetuu	w h e t uu	w h e t u	W H V T V	W H E T Y	1	925	star:WH	1464
44927	Penrhyn	?	star		hetuu	h e t uu	h e t u	H V T V	H E T Y	1	925	star:HT	1458
12585	Luangiua	?	star		heku	h e k u	h e k u	H V K V	H E K Y	1	925	star:HK	1457
47824	UveaEast	?	star		fetuu	f e t uu	f e t u	P V T V	B E T Y	1	925	star:PT	1463
46415	Surigaonon	?	star		bitoon	b i t oo n	b i t o n	P V T V N	P I T U N	1	925	star:PT	1463
14101	Tagalog	?	star		bituin	b i t ui n	b i t u n	P V T V N	P I T Y N	1	925	star:PT	1463
47221	BanjareseMalay	?	star		bintang	b i n t a n g	b i n t a n g	P V N T V N K	P I N T A N K	1	925	star:PN	1461
15293	Cebuano	?	star		bitoon	b i t oo n	b i t o n	P V T V N	P I T U N	1	925	star:PT	1463
34800	Carolinian	?	star		fuu	f uu	f u	P V	B Y	1	925	star:PH	1460
49130	Indonesian	?	star		bintaŋ	b i n t a ŋ	b i n t a N	P V N T V N	P I N T A N	1	925	star:PN	1461
65642	Tikopia	?	stick/wood		rakau	r a k au	r a k a	R V K V	R A K A	1	929	stick/wood:RK	1473
65639	ChuukeseAKATrukese	?	stick/wood		raan	r aa n	r a n	R V N	R A N	2	930	stick/wood:RN	1474
768	Minangkabau	?	stick/wood		kayu	k ayu	k a	K V	K A	1	929	stick/wood:KH	1469
65821	Tuamotu	?	stick/wood		raakau	r aa k au	r a k a	R V K V	R A K A	1	929	stick/wood:RK	1473
2153	Penrhyn	?	stick/wood		raakau	r aa k au	r a k a	R V K V	R A K A	1	929	stick/wood:RK	1473
51471	FutunaEast	?	stick/wood		laakau	l aa k au	l a k a	R V K V	L A K A	1	929	stick/wood:RK	1473
51543	Cebuano	?	stick/wood		kahoy	k a h oy	k a h o	K V H V	K A H U	1	929	stick/wood:KH	1469
19441	Tongan	?	stick/wood		ʔa|kau	ʔ a| k au	7 a k a	H V K V	H A K A	1	929	stick/wood:HK	1467
3818	Tagalog	?	stick/wood		kahoy	k a h oy	k a h o	K V H V	K A H U	1	929	stick/wood:KH	1469
5561	Katingan	?	stick/wood		kayu	k ayu	k a	K V	K A	1	929	stick/wood:KH	1469
5562	Katingan	?	stick/wood		bataŋ	b a t a ŋ	b a t a N	P V T V N	P A T A N	6	931	stick/wood:PT	1471
38572	Yami	?	stick/wood		kayo	k ayo	k a	K V	K A	1	929	stick/wood:KH	1469
55070	DayakNgaju	?	stick/wood		kayu	k ayu	k a	K V	K A	1	929	stick/wood:KH	1469
5928	Rarotongan	?	stick/wood		raakau	r aa k au	r a k a	R V K V	R A K A	1	929	stick/wood:RK	1473
38842	Indonesian	?	stick/wood		kayu	k ayu	k a	K V	K A	1	929	stick/wood:KH	1469
38982	TahitianModern	?	stick/wood		raaau	r aaau	r a	R V	R A	1	929	stick/wood:RH	1472
37853	Anuta	?	stick/wood		raakau	r aa k au	r a k a	R V K V	R A K A	1	929	stick/wood:RK	1473
23030	Woleai	?	stick/wood		iuraa	iu r aa	i r a	V R V	I R A	2	930	stick/wood:HR	1468
23524	BanjareseMalay	?	stick/wood		kayu	k ayu	k a	K V	K A	1	929	stick/wood:KH	1469
24339	Ogan	?	stick/wood		kayu	k ayu	k a	K V	K A	1	929	stick/wood:KH	1469
42091	WesternBukidnonManobo	?	stick/wood		kayu	k ayu	k a	K V	K A	1	929	stick/wood:KH	1469
9463	Sikaiana	?	stick/wood		laakau	l aa k au	l a k a	R V K V	L A K A	1	929	stick/wood:RK	1473
59041	Maori	?	stick/wood		raa|kau	r aa| k au	r a k a	R V K V	R A K A	1	929	stick/wood:RK	1473
42671	Rennellese	?	stick/wood		gaakau	g aa k au	g a k a	K V K V	K A K A	1	929	stick/wood:KK	1470
11400	Marquesan	?	stick/wood		akau	a k au	a k a	V K V	A K A	1	929	stick/wood:HK	1467
40147	Itbayaten	?	stick/wood		kayuy	k ayuy	k a	K V	K A	1	929	stick/wood:KH	1469
44383	Chuukese	?	stick/wood		ira	i r a	i r a	V R V	I R A	2	930	stick/wood:HR	1468
44384	Chuukese	?	stick/wood		eyi	eyi	e	V	E	1	929	stick/wood:HH	1466
28074	TagalogAnthonydelaPaz	?	stick/wood		kahoy	k a h oy	k a h o	K V H V	K A H U	1	929	stick/wood:KH	1469
28127	Surigaonon	?	stick/wood		kahoy	k a h oy	k a h o	K V H V	K A H U	1	929	stick/wood:KH	1469
28128	Surigaonon	?	stick/wood		tabla	t a b l a	t a b l a	T V P R V	T A P L A	7	932	stick/wood:TP	1475
18342	Rurutuan	?	stick/wood		raaʔau	r aa ʔ au	r a 7 a	R V H V	R A H A	1	929	stick/wood:RH	1472
62086	Carolinian	?	stick/wood		ura	u r a	u r a	V R V	Y R A	2	930	stick/wood:HR	1468
9800	MalayBahasaIndonesia	?	stick/wood		kayu	k ayu	k a	K V	K A	1	929	stick/wood:KH	1469
17359	Niue	?	stick/wood		laakau	l aa k au	l a k a	R V K V	L A K A	1	929	stick/wood:RK	1473
14015	UveaEast	?	stick/wood		akau	a k au	a k a	V K V	A K A	1	929	stick/wood:HK	1467
47801	Samoan	?	stick/wood		laʔau	l a ʔ au	l a 7 a	R V H V	L A H A	1	929	stick/wood:RH	1472
11041	Iraralay	?	stone		vato	v a t o	v a t o	W V T V	B A T U	1	933	stone:WT	1489
17187	Imorod	?	stone		vato	v a t o	v a t o	W V T V	B A T U	1	933	stone:WT	1489
34164	Sikaiana	?	stone		hatu	h a t u	h a t u	H V T V	H A T Y	1	933	stone:HT	1479
41194	Rennellese	?	stone		balu	b a l u	b a l u	P V R V	P A L Y	1	933	stone:PR	1485
34212	Cebuano	?	stone		bato	b a t o	b a t o	P V T V	P A T U	1	933	stone:PT	1486
22087	Anuta	?	stone		patu	p a t u	p a t u	P V T V	P A T Y	1	933	stone:PT	1486
17888	FutunaEast	?	stone		fatu	f a t u	f a t u	P V T V	B A T Y	1	933	stone:PT	1486
17889	FutunaEast	?	stone		maka	m a k a	m a k a	M V K V	M A K A	4	935	stone:MK	1482
34659	EastSumbaneseKamberaSoutherndialect	?	stone		watu	w a t u	w a t u	W V T V	W A T Y	1	933	stone:WT	1489
49686	Minangkabau	?	stone		batu	b a t u	b a t u	P V T V	P A T Y	1	933	stone:PT	1486
36335	Woleai	?	stone		faɪʊ	f aɪʊ	f a	P V	B A	1	933	stone:PH	1483
4284	Carolinian	?	stone		faay	f aay	f a	P V	B A	1	933	stone:PH	1483
37491	Marquesan	?	stone		hatukeaa	h a t u k eaa	h a t u k e	H V T V K V	H A T Y K E	1	933	stone:HT	1479
37695	Surigaonon	?	stone		bato	b a t o	b a t o	P V T V	P A T U	1	933	stone:PT	1486
37866	Samoan	?	stone		maʔa	m a ʔ a	m a 7 a	M V H V	M A H A	4	935	stone:MH	1481
5278	Ogan	?	stone		batu	b a t u	b a t u	P V T V	P A T Y	1	933	stone:PT	1486
5386	Tuamotu	?	stone		poofatu	p oo f a t u	p o f a t u	P V P V T V	P U B A T Y	1	933	stone:PP	1484
66505	Penrhyn	?	stone		poohatu	p oo h a t u	p o h a t u	P V H V T V	P U H A T Y	1	933	stone:PH	1483
22838	Yami	?	stone		vato	v a t o	v a t o	W V T V	B A T U	1	933	stone:WT	1489
64050	Itbayat	?	stone		vato	v a t o	v a t o	W V T V	B A T U	1	933	stone:WT	1489
53173	ChuukeseAKATrukese	?	stone		fewu	f e w u	f e w u	P V W V	B E W Y	1	933	stone:PW	1487
40587	TahitianModern	?	stone		oofai	oo f ai	o f a	V P V	U B A	3	934	stone:HP	1478
30862	Isamorong	?	stone		vato	v a t o	v a t o	W V T V	B A T U	1	933	stone:WT	1489
9576	RapanuiEasterIsland	?	stone		maea	m aea	m a	M V	M A	4	935	stone:MH	1481
26842	UveaEast	?	stone		maka	m a k a	m a k a	M V K V	M A K A	4	935	stone:MK	1482
10871	Itbayaten	?	stone		vatuq	v a t u q	v a t u q	W V T V K	B A T Y K	1	933	stone:WT	1489
11058	Chuukese	?	stone		faaw	f aa w	f a w	P V W	B A W	1	933	stone:PW	1487
16218	Tongan	?	stone		maka	m a k a	m a k a	M V K V	M A K A	4	935	stone:MK	1482
27628	Rurutuan	?	stone		poʔatu	p o ʔ a t u	p o 7 a t u	P V H V T V	P U H A T Y	1	933	stone:PH	1483
27629	Rurutuan	?	stone		ʔooʔaʔi	ʔ oo ʔ a ʔ i	7 o 7 a 7 i	H V H V H V	H U H A H I	3	934	stone:HH	1476
60457	Luangiua	?	stone		haku	h a k u	h a k u	H V K V	H A K Y	1	933	stone:HK	1477
60873	BanjareseMalay	?	stone		batu	b a t u	b a t u	P V T V	P A T Y	1	933	stone:PT	1486
28396	Niue	?	stone		patu	p a t u	p a t u	P V T V	P A T Y	1	933	stone:PT	1486
28397	Niue	?	stone		maka	m a k a	m a k a	M V K V	M A K A	4	935	stone:MK	1482
28407	Tagalog	?	stone		bato	b a t o	b a t o	P V T V	P A T U	1	933	stone:PT	1486
28433	EastSumbaneseUmbuRatuNggaidialect	?	stone		wacu	w a c u	w a T u	W V K V	W A C Y	1	933	stone:WK	1488
61448	MalayBahasaIndonesia	?	stone		batu	b a t u	b a t u	P V T V	P A T Y	1	933	stone:PT	1486
28705	DayakNgaju	?	stone		batu	b a t u	b a t u	P V T V	P A T Y	1	933	stone:PT	1486
28875	Katingan	?	stone		batuʔ	b a t u ʔ	b a t u 7	P V T V H	P A T Y H	1	933	stone:PT	1486
13159	Tikopia	?	stone		fatu	f a t u	f a t u	P V T V	B A T Y	1	933	stone:PT	1486
30048	Maori	?	stone		koowhatu	k oo w h a t u	k o w h a t u	K V W H V T V	K U W H A T Y	1	933	stone:KW	1480
46867	TagalogAnthonydelaPaz	?	stone		bato	b a t o	b a t o	P V T V	P A T U	1	933	stone:PT	1486
47164	Indonesian	?	stone		batu	b a t u	b a t u	P V T V	P A T Y	1	933	stone:PT	1486
63991	Ivasay	?	stone		bato	b a t o	b a t o	P V T V	P A T U	1	933	stone:PT	1486
64700	WesternBukidnonManobo	?	stone		batu	b a t u	b a t u	P V T V	P A T Y	1	933	stone:PT	1486
31935	NakanaiBilekiDialect	?	stone		uati	ua t i	u t i	V T V	Y T I	1	933	stone:HT	1479
5411	Rarotongan	?	stone		pooatu	p ooa t u	p o t u	P V T V	P U T Y	1	933	stone:PT	1486
32460	Lakalai	?	stone		uati	ua t i	u t i	V T V	Y T I	1	933	stone:HT	1479
16659	Sikaiana	?	tail		muisuki	m ui s u k i	m u s u k i	M V S V K V	M Y S Y K I	13	938	tail:MS	1497
38277	Cebuano	?	tail		ikug	i k u g	i k u g	V K V K	I K Y K	1	936	tail:HK	1491
49769	Tongan	?	tail		iku	i k u	i k u	V K V	I K Y	1	936	tail:HK	1491
66567	Rurutuan	?	tail		vero	v e r o	v e r o	W V R V	B E R U	10	937	tail:WR	1504
50282	Katingan	?	tail		ikuh	i k u h	i k u h	V K V H	I K Y H	1	936	tail:HK	1491
17892	Imorod	?	tail		ipos	i p o s	i p o s	V P V S	I P U S	30	940	tail:HP	1492
52298	UveaEast	?	tail		hiku	h i k u	h i k u	H V K V	H I K Y	1	936	tail:HK	1491
36461	Indonesian	?	tail		ekor	e k o r	e k o r	V K V R	E K U R	1	936	tail:HK	1491
36658	MalayBahasaIndonesia	?	tail		ekor	e k o r	e k o r	V K V R	E K U R	1	936	tail:HK	1491
4891	Minangkabau	?	tail		ikua	i k ua	i k u	V K V	I K Y	1	936	tail:HK	1491
5084	Samoan	?	tail		siʔusiʔu	s i ʔ u s i ʔ u	s i 7 u s i 7 u	S V H V S V H V	S I H Y S I H Y	1	936	tail:SH	1499
5245	DayakNgaju	?	tail		ikuh	i k u h	i k u h	V K V H	I K Y H	1	936	tail:HK	1491
54479	Ogan	?	tail		ikuʔ	i k u ʔ	i k u 7	V K V H	I K Y H	1	936	tail:HK	1491
54501	Rarotongan	?	tail		iku	i k u	i k u	V K V	I K Y	1	936	tail:HK	1491
54648	Iraralay	?	tail		ipos	i p o s	i p o s	V P V S	I P U S	30	940	tail:HP	1492
5829	Woleai	?	tail		iugɪʊ	iu g ɪʊ	i g i	V K V	I K I	1	936	tail:HK	1491
55066	Penrhyn	?	tail		siku	s i k u	s i k u	S V K V	S I K Y	13	938	tail:SK	1500
66566	Rurutuan	?	tail		ʔuʔu	ʔ u ʔ u	7 u 7 u	H V H V	H Y H Y	1	936	tail:HH	1490
55509	Tuamotu	?	tail		hiku	h i k u	h i k u	H V K V	H I K Y	13	938	tail:HK	1491
55510	Tuamotu	?	tail		vaero	v ae r o	v a r o	W V R V	B A R U	10	937	tail:WR	1504
39226	FutunaEast	?	tail		siku	s i k u	s i k u	S V K V	S I K Y	13	938	tail:SK	1500
7410	Itbayat	?	tail		ipos	i p o s	i p o s	V P V S	I P U S	30	940	tail:HP	1492
14905	TahitianModern	?	tail		aero	ae r o	a r o	V R V	A R U	10	937	tail:HR	1493
36766	Itbayaten	?	tail		qipus	q i p u s	q i p u s	K V P V S	K I P Y S	30	940	tail:KP	1496
56777	EastSumbaneseKamberaSoutherndialect	?	tail		kaiku	k ai k u	k a k u	K V K V	K A K Y	1	936	tail:KK	1495
64181	Tikopia	?	tail		sikusiku	s i k u s i k u	s i k u s i k u	S V K V S V K V	S I K Y S I K Y	13	938	tail:SK	1500
45143	ChuukeseAKATrukese	?	tail		wuku	w u k u	w u k u	W V K V	W Y K Y	1	936	tail:WK	1503
8728	TagalogAnthonydelaPaz	?	tail		buntot	b u n t o t	b u n t o t	P V N T V T	P Y N T U T	16	939	tail:PN	1498
8976	Lakalai	?	tail		kiu	k iu	k i	K V	K I	1	936	tail:KH	1494
9051	BanjareseMalay	?	tail		buntut	b u n t u t	b u n t u t	P V N T V T	P Y N T Y T	16	939	tail:PN	1498
26209	Niue	?	tail		hiku	h i k u	h i k u	H V K V	H I K Y	13	938	tail:HK	1491
59883	Yami	?	tail		ipos	i p o s	i p o s	V P V S	I P U S	30	940	tail:HP	1492
27119	Tagalog	?	tail		buntot	b u n t o t	b u n t o t	P V N T V T	P Y N T U T	16	939	tail:PN	1498
31840	Chuukese	?	tail		wuku	w u k u	w u k u	W V K V	W Y K Y	1	936	tail:WK	1503
