ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
8463	OLD_CHURCH_SLAVONIC	chu	mouth		ustɑ	u s t ɑ	V S T V	u s t o	Y S T A	mouth:F	1104
8497	OLD_IRISH	sga	mouth		bʹe:l	bʹ e: l	P V R	b e l	P E L	mouth:K	1109
8498	OLD_IRISH	sga	mouth		gʹiun	gʹ iu n	K V N	g i n	K I N	mouth:H	1106
8476	OLD_NORSE	non	mouth		munːr	m u nː r	M V N R	m u n r	M Y N R	mouth:B	1102
8481	OLD_SWEDISH		mouth		ˈmunder	ˈm u n d e r	M V N T V R	m u n d e r	M Y N T E R	mouth:B	1102
8456	ORIYA	ori	mouth		muhɔ̃	m u h ɔ̃	M V H V	m u h o	M Y H U	mouth:M	1110
8457	ORIYA	ori	mouth		tuɳɖɔ	t u ɳ ɖ ɔ	T V N T V	t u n d o	T Y N T U	mouth:O	1111
8458	ORIYA	ori	mouth		paʈi	p a ʈ i	P V T V	p a t i	P A T I	mouth:S	1112
8454	OSSETIC_DIGOR	oss	mouth		kom	k o m	K V M	k o m	K U M	mouth:E	1103
8453	OSSETIC_IRON	oss	mouth		kom	k o m	K V M	k o m	K U M	mouth:E	1103
8468	POLISH	pol	mouth		usta	u s t a	V S T V	u s t a	Y S T A	mouth:F	1104
8493	PORTUGUESE	por	mouth		ˈbokɐ	ˈb o k ɐ	P V K V	b o k a	P U K E	mouth:G	1105
8467	RUSSIAN	rus	mouth		rɔt	r ɔ t	R V T	r o t	R U T	mouth:I	1107
8464	SERBO-CROATIAN	srp	mouth		ˈǔːsta	ˈuː s t a	V S T V	u s t a	Y S T A	mouth:F	1104
8471	SLOVAK	slk	mouth		ˈuːsta	ˈuː s t a	V S T V	u s t a	Y S T A	mouth:F	1104
8475	SLOVENIAN	slv	mouth		ˈǔːsta	ˈuː s t a	V S T V	u s t a	Y S T A	mouth:F	1104
8474	SORBIAN_LOWER	dsb	mouth		ˈɡuba	ˈɡ u b a	K V P V	g u b a	K Y P A	mouth:U	1113
8473	SORBIAN_UPPER	hsb	mouth		ˈhuba	ˈh u b a	H V P V	h u b a	H Y P A	mouth:U	1113
8494	SPANISH	spa	mouth		boka	b o k a	P V K V	b o k a	P U K A	mouth:G	1105
8480	STAVANGERSK		mouth		munː	m u nː	M V N	m u n	M Y N	mouth:B	1102
8482	SWEDISH	swe	mouth		mɵnː	m ɵ nː	M V N	m I n	M U N	mouth:B	1102
8470	UKRAINIAN	ukr	mouth		rɔt	r ɔ t	R V T	r o t	R U T	mouth:I	1107
8461	URDU	urd	mouth		mʊ̃ʰ	m ʊ̃ʰ	M V	m u	M Y	mouth:M	1110
466	ANCIENT_GREEK	grc	name		ónoma	ó n o m a	V N V M V	o n o m a	U N U M A	name:A	1114
485	BELARUSIAN	bel	name		iˈmʲa	i ˈmʲ a	V M V	i m a	I M A	name:A	1114
475	BIHARI	mai	name		nam	n a m	N V M	n a m	N A M	name:A	1114
481	BULGARIAN	bul	name		ˈimɘ	ˈi m ɘ	V M V	i m I	I M E	name:A	1114
508	CATALAN	cat	name		nɔm	n ɔ m	N V M	n o m	N U M	name:A	1114
488	CZECH	ces	name		ˈjmɛːnɔ	ˈj m ɛː n ɔ	J M V N V	y m E n o	J M E N U	name:A	1114
500	DANISH	dan	name		nɑwˀn	n ɑ wˀ n	N V W N	n o w n	N A W N	name:A	1114
501	DANISH_FJOLDE		name		nɑːwn	n ɑː w n	N V W N	n o w n	N A W N	name:A	1114
505	DUTCH	nld	name		nam	n a m	N V M	n a m	N A M	name:A	1114
499	ELFDALIAN	qov	name		ˈnɑ́mːɛn	ˈn ɑ́ mː ɛ n	N V M V N	n o m E n	N A M E N	name:A	1114
503	ENGLISH	eng	name		neɪm	n eɪ m	N V M	n e m	N E M	name:A	1114
494	FAROESE	fao	name		naun	n au n	N V N	n a n	N A N	name:A	1114
511	FRENCH	fra	name		nɔ̃	n ɔ̃	N V	n o	N U	name:A	1114
506	GERMAN	deu	name		na:mə	n a: m ə	N V M V	n a m I	N A M E	name:A	1114
467	GREEK	ell	name		ˈo̞no̞ˌma	ˈo̞ n o̞ ˌm a	V N V M V	o n o m a	U N U M A	name:A	1114
502	GUTNISH_LAU		name		namn	n a m n	N V M N	n a m n	N A M N	name:A	1114
493	ICELANDIC	isl	name		napn	n a p n	N V P N	n a p n	N A P N	name:A	1114
512	ITALIAN	ita	name		nome	n o m e	N V M V	n o m e	N U M E	name:A	1114
507	LATIN	lat	name		ˈnoːmen	ˈn oː m e n	N V M V N	n o m e n	N U M E N	name:A	1114
482	MACEDONIAN	mkd	name		ˈimɛ	ˈi m ɛ	V M V	i m E	I M E	name:A	1114
478	MARATHI	mar	name		naw	n a w	N V W	n a w	N A W	name:A	1114
495	NORWEGIAN_RIKSMAL	nor	name		naʋn	n a ʋ n	N V W N	n a w n	N A W N	name:A	1114
479	OLD_CHURCH_SLAVONIC	chu	name		imɛ̃	i m ɛ̃	V M V	i m E	I M E	name:A	1114
513	OLD_IRISH	sga	name		anʹmʹ	a nʹ mʹ	V N M	a n m	A N M	name:A	1114
492	OLD_NORSE	non	name		nafn	n a f n	N V P N	n a f n	N A B N	name:A	1114
497	OLD_SWEDISH		name		nampn	n a m p n	N V M P N	n a m p n	N A M P N	name:A	1114
474	ORIYA	ori	name		namɔ	n a m ɔ	N V M V	n a m o	N A M U	name:A	1114
472	OSSETIC_DIGOR	oss	name		nom	n o m	N V M	n o m	N U M	name:A	1114
471	OSSETIC_IRON	oss	name		nom	n o m	N V M	n o m	N U M	name:A	1114
484	POLISH	pol	name		ˈimjɛɰ̃	ˈi m j ɛ ɰ̃	V M J V J	i m y E w	I M J E J	name:A	1114
509	PORTUGUESE	por	name		ˈnɔmɨ	ˈn ɔ m ɨ	N V M V	n o m I	N U M I	name:A	1114
483	RUSSIAN	rus	name		imʲa	i mʲ a	V M V	i m a	I M A	name:A	1114
480	SERBO-CROATIAN	srp	name		ˈîmɛ	ˈî m ɛ	V M V	i m E	I M E	name:A	1114
487	SLOVAK	slk	name		ˈmɛnɔ	ˈm ɛ n ɔ	M V N V	m E n o	M E N U	name:A	1114
491	SLOVENIAN	slv	name		iˈmêː	i ˈm êː	V M V	i m e	I M E	name:A	1114
490	SORBIAN_LOWER	dsb	name		mɪ	m ɪ	M V	m i	M I	name:A	1114
489	SORBIAN_UPPER	hsb	name		ˈmĕɛnɔ	ˈm ĕɛ n ɔ	M V N V	m e n o	M E N U	name:A	1114
510	SPANISH	spa	name		nombɾe	n o m b ɾ e	N V M P R V	n o m b r e	N U M P R E	name:A	1114
496	STAVANGERSK		name		naʋn	n a ʋ n	N V W N	n a w n	N A W N	name:A	1114
498	SWEDISH	swe	name		namn	n a m n	N V M N	n a m n	N A M N	name:A	1114
486	UKRAINIAN	ukr	name		iˈmja	i ˈm j a	V M J V	i m y a	I M J A	name:A	1114
477	URDU	urd	name		nɑm	n ɑ m	N V M	n o m	N A M	name:A	1114
1009	ANCIENT_GREEK	grc	narrow		stenós	s t e n ó s	S T V N V S	s t e n o s	S T E N U S	narrow:F	1119
1028	BELARUSIAN	bel	narrow		ˈvuzkʲi	ˈv u z kʲ i	W V S K V	v u z k i	B Y S K I	narrow:B	1116
1016	BIHARI	mai	narrow		səŋkirə	s ə ŋ k i r ə	S V N K V R V	s I N k i r I	S E N K I R E	narrow:D	1117
1024	BULGARIAN	bul	narrow		ˈtɛsɘn	ˈt ɛ s ɘ n	T V S V N	t E s I n	T E S E N	narrow:I	1122
1068	CATALAN	cat	narrow		əstɾɛt	ə s t ɾ ɛ t	V S T R V T	I s t r E t	E S T R E T	narrow:J	1123
1031	CZECH	ces	narrow		ˈuːzkiː	ˈuː z k iː	V S K V	u z k i	Y S K I	narrow:B	1116
1055	DANISH	dan	narrow		ˈd̥ʰʁɑŋˀ	ˈd̥ʰ ʁ ɑ ŋˀ	T R V N	d G o N	T R A N	narrow:O	1126
1056	DANISH	dan	narrow		ˈsnɛwˀʌ	ˈs n ɛ wˀ ʌ	S N V W V	s n E w o	S N E W E	narrow:T	1129
1057	DANISH	dan	narrow		smalˀ	s m a lˀ	S M V R	s m a l	S M A L	narrow:E	1118
1058	DANISH_FJOLDE		narrow		smal	s m a l	S M V R	s m a l	S M A L	narrow:E	1118
1059	DANISH_FJOLDE		narrow		ˈsneːwəɹ	ˈs n eː w ə ɹ	S N V W V R	s n e w I r	S N E W E R	narrow:T	1129
1064	DUTCH	nld	narrow		ɛŋ	ɛ ŋ	V N	E N	E N	narrow:B	1116
1065	DUTCH	nld	narrow		nɑu	n ɑu	N V	n o	N A	narrow:L	1124
1054	ELFDALIAN	qov	narrow		trɑʉŋg	t r ɑʉ ŋ g	T R V N K	t r o N g	T R A N K	narrow:O	1126
1062	ENGLISH	eng	narrow		nærəʊ	n æ r əʊ	N V R V	n E r I	N E R E	narrow:M	1125
1039	FAROESE	fao	narrow		ˈmjɔaːvʊɹ	ˈm j ɔaː v ʊ ɹ	M J V W V R	m y o v u r	M J U B Y R	narrow:H	1121
1040	FAROESE	fao	narrow		ˈsmɛaːlʊɹ	ˈs m ɛaː l ʊ ɹ	S M V R V R	s m E l u r	S M E L Y R	narrow:E	1118
1041	FAROESE	fao	narrow		ˈtʰɹɔŋɡ̊ʊɹ	ˈtʰ ɹ ɔ ŋ ɡ̊ ʊ ɹ	T R V N K V R	t r o N g u r	T R U N K Y R	narrow:O	1126
1071	FRENCH	fra	narrow		etʀwa	e t ʀ w a	V T R W V	e t r w a	E T R W A	narrow:J	1123
1066	GERMAN	deu	narrow		ɛŋ	ɛ ŋ	V N	E N	E N	narrow:B	1116
1010	GREEK	ell	narrow		ste̞ˈno̞s	s t e̞ ˈn o̞ s	S T V N V S	s t e n o s	S T E N U S	narrow:F	1119
1060	GUTNISH_LAU		narrow		ˈsmaldar	ˈs m a l d a r	S M V R T V R	s m a l d a r	S M A L T A R	narrow:E	1118
1061	GUTNISH_LAU		narrow		ˈtraŋɡar	ˈt r a ŋ ɡ a r	T R V N K V R	t r a N g a r	T R A N K A R	narrow:O	1126
1037	ICELANDIC	isl	narrow		mjouːr	m j ouː r	M J V R	m y o r	M J U R	narrow:H	1121
1038	ICELANDIC	isl	narrow		ˈθrøyŋɡ̊ʏr	ˈθ r øy ŋ ɡ̊ ʏ r	T R V N K V R	8 r e N g i r	D R U N K Y R	narrow:O	1126
1072	ITALIAN	ita	narrow		stretto	s t r e tt o	S T R V T V	s t r e t o	S T R E T U	narrow:J	1123
1067	LATIN	lat	narrow		aŋˈgustus	a ŋ ˈg u s t u s	V N K V S T V S	a N g u s t u s	A N K Y S T Y S	narrow:B	1116
1025	MACEDONIAN	mkd	narrow		ˈtesɛn	ˈt e s ɛ n	T V S V N	t e s E n	T E S E N	narrow:I	1122
1020	MARATHI	mar	narrow		əɾũndə	ə ɾ ũ n d ə	V R V N T V	I r u n d I	E R Y N T E	narrow:S	1128
1042	NORWEGIAN_RIKSMAL	nor	narrow		tɾaŋː	t ɾ a ŋː	T R V N	t r a N	T R A N	narrow:O	1126
1043	NORWEGIAN_RIKSMAL	nor	narrow		smaːl	s m aː l	S M V R	s m a l	S M A L	narrow:E	1118
1044	NORWEGIAN_RIKSMAL	nor	narrow		ˈsnèʋəɾ	ˈs n è ʋ ə ɾ	S N V W V R	s n e w I r	S N E W E R	narrow:T	1129
1021	OLD_CHURCH_SLAVONIC	chu	narrow		ɔ̃zʊ̆kʊ̆	ɔ̃ z ʊ̆ k ʊ̆	V S V K V	o z u k u	U S Y K Y	narrow:B	1116
1022	OLD_CHURCH_SLAVONIC	chu	narrow		tæsnʊ̆	t æ s n ʊ̆	T V S N V	t E s n u	T E S N Y	narrow:I	1122
1073	OLD_IRISH	sga	narrow		koil	k oi l	K V R	k o l	K U L	narrow:G	1120
1074	OLD_IRISH	sga	narrow		kuṽung	k u ṽ u n g	K V W V N K	k u v u n g	K Y W Y N K	narrow:B	1116
1035	OLD_NORSE	non	narrow		θrɔnɣr	θ r ɔ n ɣ r	T R V N K R	8 r o n x r	D R U N G R	narrow:O	1126
1036	OLD_NORSE	non	narrow		mjoːr	m j oː r	M J V R	m y o r	M J U R	narrow:H	1121
1047	OLD_SWEDISH		narrow		ˈsnæːver	ˈs n æː v e r	S N V W V R	s n E v e r	S N E B E R	narrow:T	1129
1048	OLD_SWEDISH		narrow		ˈθraŋːer	ˈθ r a ŋː e r	T R V N V R	8 r a N e r	D R A N E R	narrow:O	1126
1049	OLD_SWEDISH		narrow		smaːl	s m aː l	S M V R	s m a l	S M A L	narrow:E	1118
1050	OLD_SWEDISH		narrow		mjoːr	m j oː r	M J V R	m y o r	M J U R	narrow:H	1121
1051	OLD_SWEDISH		narrow		ˈsnæːver	ˈs n æː v e r	S N V W V R	s n E v e r	S N E B E R	narrow:T	1129
1015	ORIYA	ori	narrow		ɔɳɔsaria	ɔ ɳ ɔ s a r ia	V N V S V R V	o n o s a r i	U N U S A R I	narrow:D	1117
1013	OSSETIC_DIGOR	oss	narrow		narɐg	n a r ɐ g	N V R V K	n a r a g	N A R E K	narrow:P	1127
1012	OSSETIC_IRON	oss	narrow		narɐg	n a r ɐ g	N V R V K	n a r a g	N A R E K	narrow:P	1127
1027	POLISH	pol	narrow		ˈvɔɰ̃skʲi	ˈv ɔ ɰ̃ s kʲ i	W V J S K V	v o w s k i	B U J S K I	narrow:B	1116
1069	PORTUGUESE	por	narrow		ɨʃˈtɾɐitu	ɨ ʃ ˈt ɾ ɐi t u	V S T R V T V	I S t r a t u	I S T R E T Y	narrow:J	1123
1026	RUSSIAN	rus	narrow		uzkɨj	u z k ɨ j	V S K V J	u z k I y	Y S K I J	narrow:B	1116
1023	SERBO-CROATIAN	srp	narrow		ˈûzak	ˈu z a k	V S V K	u z a k	Y S A K	narrow:B	1116
1030	SLOVAK	slk	narrow		ˈuːzki	ˈuː z k i	V S K V	u z k i	Y S K I	narrow:B	1116
1034	SLOVENIAN	slv	narrow		ˈǒːzək	ˈǒː z ə k	V S V K	o z I k	U S E K	narrow:B	1116
1033	SORBIAN_LOWER	dsb	narrow		ˈhuski	ˈh u s k i	H V S K V	h u s k i	H Y S K I	narrow:B	1116
1032	SORBIAN_UPPER	hsb	narrow		ˈwuski	ˈw u s k i	W V S K V	w u s k i	W Y S K I	narrow:B	1116
1070	SPANISH	spa	narrow		estɾeʧo	e s t ɾ e ʧ o	V S T R V K V	e s t r e C o	E S T R E C U	narrow:J	1123
1045	STAVANGERSK		narrow		ˈtʁaŋːə	ˈt ʁ a ŋː ə	T R V N V	t G a N I	T R A N E	narrow:O	1126
1046	STAVANGERSK		narrow		ˈsmɑːlə	ˈs m ɑː l ə	S M V R V	s m o l I	S M A L E	narrow:E	1118
1052	SWEDISH	swe	narrow		trɔŋ	t r ɔ ŋ	T R V N	t r o N	T R U N	narrow:O	1126
1053	SWEDISH	swe	narrow		smɑ:l	s m ɑ: l	S M V R	s m o l	S M A L	narrow:E	1118
1029	UKRAINIAN	ukr	narrow		ˈʋuzʲkɪj	ˈʋ u zʲ k ɪ j	W V S K V J	w u z k i y	W Y S K I J	narrow:B	1116
1019	URDU	urd	narrow		t̪əŋ	t̪ ə ŋ	T V N	t I N	T E N	narrow:A	1115
7529	ANCIENT_GREEK	grc	near		eŋgýs	e ŋ g y s	V N K V S	e N g i s	E N K Y S	near:S	1141
7547	BELARUSIAN	bel	near		ˈblʲizka	ˈb lʲ i z k a	P R V S K V	b l i z k a	P L I S K A	near:G	1132
7537	BIHARI	mai	near		nəjdik	n ə j d i k	N V J T V K	n I y d i k	N E J T I K	near:A	1130
7543	BULGARIAN	bul	near		ˈblizku	ˈb l i z k u	P R V S K V	b l i z k u	P L I S K Y	near:G	1132
7568	CATALAN	cat	near		əpɾɔp	ə p ɾ ɔ p	V P R V P	I p r o p	E P R U P	near:H	1133
7550	CZECH	ces	near		ˈbliːzkɔ	ˈb l iː z k ɔ	P R V S K V	b l i z k o	P L I S K U	near:G	1132
7561	DANISH	dan	near		nɛˀɐ̯	n ɛˀɐ̯	N V	n E	N E	near:B	1131
7562	DANISH_FJOLDE		near		neæɹ	n eæ ɹ	N V R	n e r	N E R	near:B	1131
7565	DUTCH	nld	near		nabɛi	n a b ɛi	N V P V	n a b E	N A P E	near:B	1131
7560	ELFDALIAN	qov	near		nɛ̃ːr	n ɛ̃ː r	N V R	n E r	N E R	near:B	1131
7564	ENGLISH	eng	near		nɪə	n ɪə	N V	n i	N I	near:B	1131
7555	FAROESE	fao	near		nɛaːɹ	n ɛaː ɹ	N V R	n E r	N E R	near:B	1131
7569	FRENCH	fra	near		pʀɛ	p ʀ ɛ	P R V	p r E	P R E	near:I	1134
7566	GERMAN	deu	near		na:ə	n a:ə	N V	n a	N A	near:B	1131
7530	GREEK	ell	near		ko̞ˈnda	k o̞ ˈn d a	K V N T V	k o n d a	K U N T A	near:K	1136
7563	GUTNISH_LAU		near		nɛːr	n ɛː r	N V R	n E r	N E R	near:B	1131
7570	ITALIAN	ita	near		vitʃino	v i t ʃ i n o	W V T S V N V	v i t S i n o	B I T S I N U	near:J	1135
7567	LATIN	lat	near		ˈprope	ˈp r o p e	P R V P V	p r o p e	P R U P E	near:H	1133
7544	MACEDONIAN	mkd	near		ˈblizu	ˈb l i z u	P R V S V	b l i z u	P L I S Y	near:G	1132
7556	NORWEGIAN_RIKSMAL	nor	near		næːɾ	n æː ɾ	N V R	n E r	N E R	near:B	1131
7541	OLD_CHURCH_SLAVONIC	chu	near		blizʊ̆	b l i z ʊ̆	P R V S V	b l i z u	P L I S Y	near:G	1132
7571	OLD_IRISH	sga	near		ogus	o g u s	V K V S	o g u s	U K Y S	near:Q	1139
7554	OLD_NORSE	non	near		nɛr	n ɛ r	N V R	n E r	N E R	near:B	1131
7558	OLD_SWEDISH		near		næːr	n æː r	N V R	n E r	N E R	near:B	1131
7535	ORIYA	ori	near		nikɔʈɔku	n i k ɔ ʈ ɔ k u	N V K V T V K V	n i k o t o k u	N I K U T U K Y	near:O	1138
7536	ORIYA	ori	near		ɔdurɔ	ɔ d u r ɔ	V T V R V	o d u r o	U T Y R U	near:N	1137
7534	OSSETIC_DIGOR	oss	near		χɐstɐg	χ ɐ s t ɐ g	K V S T V K	G a s t a g	G E S T E K	near:X	1142
7533	OSSETIC_IRON	oss	near		χɐštɐg	χ ɐ š t ɐ g	K V S T V K	G a S t a g	G E S T E K	near:X	1142
7546	POLISH	pol	near		ˈbliskɔ	ˈb l i s k ɔ	P R V S K V	b l i s k o	P L I S K U	near:G	1132
7545	RUSSIAN	rus	near		blʲizkɔ	b lʲ i z k ɔ	P R V S K V	b l i z k o	P L I S K U	near:G	1132
7542	SERBO-CROATIAN	srp	near		ˈblǐːzu	ˈb l ǐː z u	P R V S V	b l i z u	P L I S Y	near:G	1132
7549	SLOVAK	slk	near		ˈbliːzkɔ	ˈb l iː z k ɔ	P R V S K V	b l i z k o	P L I S K U	near:G	1132
7553	SLOVENIAN	slv	near		ˈblǐːzu	ˈb l ǐː z u	P R V S V	b l i z u	P L I S Y	near:G	1132
7552	SORBIAN_LOWER	dsb	near		ˈblizkɔ	ˈb l i z k ɔ	P R V S K V	b l i z k o	P L I S K U	near:G	1132
7551	SORBIAN_UPPER	hsb	near		ˈblizkɔ	ˈb l i z k ɔ	P R V S K V	b l i z k o	P L I S K U	near:G	1132
7557	STAVANGERSK		near		næːʁ	n æː ʁ	N V R	n E G	N E R	near:B	1131
7559	SWEDISH	swe	near		ˈnæ̀:ra	ˈn æ̀: r a	N V R V	n E r a	N E R A	near:B	1131
7548	UKRAINIAN	ukr	near		ˈbɫɪzʲkɔ	ˈb ɫ ɪ zʲ k ɔ	P R V S K V	b l i z k o	P L I S K U	near:G	1132
7539	URDU	urd	near		qəɾib	q ə ɾ i b	K V R V P	q I r i b	K E R I P	near:R	1140
7540	URDU	urd	near		nəzd̪ik	n ə z d̪ i k	N V S T V K	n I z d i k	N E S T I K	near:A	1130
1372	ANCIENT_GREEK	grc	neck		trákʰɛːlos	t r á kʰ ɛː l o s	T R V K V R V S	t r a k E l o s	T R A K E L U S	neck:R	1154
1373	ANCIENT_GREEK	grc	neck		au̯kʰɛ́n	au̯ kʰ ɛ́ n	V K V N	a k E n	A K E N	neck:D	1145
1388	BELARUSIAN	bel	neck		ˈʂɨja	ˈʂ ɨ j a	S V J V	S I y a	S I J A	neck:H	1148
1378	BIHARI	mai	neck		gərdain	g ə r d ai n	K V R T V N	g I r d a n	K E R T A N	neck:A	1143
1383	BULGARIAN	bul	neck		vrat	v r a t	W R V T	v r a t	B R A T	neck:A	1143
1384	BULGARIAN	bul	neck		ˈʃijə	ˈʃ i j ə	S V J V	S i y I	S I J E	neck:H	1148
1425	CATALAN	cat	neck		kɔʎ	k ɔ ʎ	K V R	k o l	K U L	neck:B	1144
1391	CZECH	ces	neck		kr̩k	k r̩ k	K R K	k r k	K R K	neck:P	1153
1411	DANISH	dan	neck		ˈnɑɡ̊ʰe	ˈn ɑ ɡ̊ʰ e	N V K V	n o g e	N A K E	neck:N	1151
1412	DANISH	dan	neck		halˀs	h a lˀ s	H V R S	h a l s	H A L S	neck:B	1144
1413	DANISH_FJOLDE		neck		naɡ	n a ɡ	N V K	n a g	N A K	neck:N	1151
1414	DANISH_FJOLDE		neck		hɑls	h ɑ l s	H V R S	h o l s	H A L S	neck:B	1144
1420	DUTCH	nld	neck		nɛk	n ɛ k	N V K	n E k	N E K	neck:N	1151
1421	DUTCH	nld	neck		hɑls	h ɑ l s	H V R S	h o l s	H A L S	neck:B	1144
1410	ELFDALIAN	qov	neck		oːs	oː s	V S	o s	U S	neck:B	1144
1417	ENGLISH	eng	neck		nɛk	n ɛ k	N V K	n E k	N E K	neck:N	1151
1401	FAROESE	fao	neck		ˈnaʰkːɪ	ˈn aʰ kː ɪ	N V K V	n a k i	N A K I	neck:N	1151
1402	FAROESE	fao	neck		ˈhɔlsʊɹ	ˈh ɔ l s ʊ ɹ	H V R S V R	h o l s u r	H U L S Y R	neck:B	1144
1403	FAROESE	fao	neck		ˈsvʊiːɹɪ	ˈs v ʊiː ɹ ɪ	S W V R V	s v u r i	S B Y R I	neck:O	1152
1428	FRENCH	fra	neck		ku	k u	K V	k u	K Y	neck:B	1144
1422	GERMAN	deu	neck		hals	h a l s	H V R S	h a l s	H A L S	neck:B	1144
1423	GERMAN	deu	neck		nakn̩	n a k n̩	N V K N	n a k n	N A K N	neck:N	1151
1374	GREEK	ell	neck		le̞ˈmo̞s	l e̞ ˈm o̞ s	R V M V S	l e m o s	L E M U S	neck:I	1149
1415	GUTNISH_LAU		neck		hals	h a l s	H V R S	h a l s	H A L S	neck:B	1144
1416	GUTNISH_LAU		neck		ˈnakːɛ	ˈn a kː ɛ	N V K V	n a k E	N A K E	neck:N	1151
1398	ICELANDIC	isl	neck		ˈn̥aʰkːɪ	ˈn̥ aʰ kː ɪ	N V K V	n a k i	N A K I	neck:N	1151
1399	ICELANDIC	isl	neck		ˈsviːrɪ	ˈs v iː r ɪ	S W V R V	s v i r i	S B I R I	neck:O	1152
1400	ICELANDIC	isl	neck		hauls	h au l s	H V R S	h a l s	H A L S	neck:B	1144
1429	ITALIAN	ita	neck		kollo	k o ll o	K V R V	k o l o	K U L U	neck:B	1144
1424	LATIN	lat	neck		ˈkolːum	ˈk o lː u m	K V R V M	k o l u m	K U L Y M	neck:B	1144
1385	MACEDONIAN	mkd	neck		vrat	v r a t	W R V T	v r a t	B R A T	neck:A	1143
1380	MARATHI	mar	neck		man	m a n	M V N	m a n	M A N	neck:U	1155
1404	NORWEGIAN_RIKSMAL	nor	neck		hals	h a l s	H V R S	h a l s	H A L S	neck:B	1144
1405	NORWEGIAN_RIKSMAL	nor	neck		ˈnàkːə	ˈn à kː ə	N V K V	n a k I	N A K E	neck:N	1151
1381	OLD_CHURCH_SLAVONIC	chu	neck		vɯja	v ɯ j a	W V J V	v u y a	B I J A	neck:V	1156
1430	OLD_IRISH	sga	neck		munʹe:l	m u nʹ e: l	M V N V R	m u n e l	M Y N E L	neck:K	1150
1395	OLD_NORSE	non	neck		ɣnakːi	ɣ n a kː i	K N V K V	x n a k i	G N A K I	neck:N	1151
1396	OLD_NORSE	non	neck		ˈsviːri	ˈs v iː r i	S W V R V	s v i r i	S B I R I	neck:O	1152
1397	OLD_NORSE	non	neck		hals	h a l s	H V R S	h a l s	H A L S	neck:B	1144
1406	OLD_SWEDISH		neck		hals	h a l s	H V R S	h a l s	H A L S	neck:B	1144
1407	OLD_SWEDISH		neck		ˈnakːe	ˈn a kː e	N V K V	n a k e	N A K E	neck:N	1151
1377	OSSETIC_DIGOR	oss	neck		bɐrzɐj	b ɐ r z ɐ j	P V R S V J	b a r z a y	P E R S E J	neck:E	1146
1376	OSSETIC_IRON	oss	neck		bɐržɐj	b ɐ r ž ɐ j	P V R S V J	b a r Z a y	P E R S E J	neck:E	1146
1387	POLISH	pol	neck		ʂɘ̟ja	ʂ ɘ̟ j a	S V J V	S I y a	S E J A	neck:H	1148
1426	PORTUGUESE	por	neck		pɨʃˈkosu	p ɨ ʃ ˈk o s u	P V S K V S V	p I S k o s u	P I S K U S Y	neck:F	1147
1386	RUSSIAN	rus	neck		ʂɛja	ʂ ɛ j a	S V J V	S E y a	S E J A	neck:H	1148
1382	SERBO-CROATIAN	srp	neck		vrâːt	v r âː t	W R V T	v r a t	B R A T	neck:A	1143
1390	SLOVAK	slk	neck		kr̩k	k r̩ k	K R K	k r k	K R K	neck:P	1153
1394	SLOVENIAN	slv	neck		vrâːt	v r âː t	W R V T	v r a t	B R A T	neck:A	1143
1393	SORBIAN_LOWER	dsb	neck		ˈʂɘ̟ja	ˈʂ ɘ̟ j a	S V J V	S I y a	S E J A	neck:H	1148
1392	SORBIAN_UPPER	hsb	neck		ˈʃija	ˈʃ i j a	S V J V	S i y a	S I J A	neck:H	1148
1427	SPANISH	spa	neck		kweʎo	k w e ʎ o	K W V R V	k w e l o	K W E L U	neck:B	1144
1408	SWEDISH	swe	neck		ˈnàkːə	ˈn à kː ə	N V K V	n a k I	N A K E	neck:N	1151
1409	SWEDISH	swe	neck		hals	h a l s	H V R S	h a l s	H A L S	neck:B	1144
1389	UKRAINIAN	ukr	neck		ˈʂɪja	ˈʂ ɪ j a	S V J V	S i y a	S I J A	neck:H	1148
1379	URDU	urd	neck		ɡəɾd̪ən	ɡ ə ɾ d̪ ə n	K V R T V N	g I r d I n	K E R T E N	neck:A	1143
9806	ANCIENT_GREEK	grc	new		kai̯nós	k ai̯ n ó s	K V N V S	k a n o s	K A N U S	new:C	1158
9807	ANCIENT_GREEK	grc	new		néos	n é o s	N V V S	n e o s	N E U S	new:A	1157
9826	BELARUSIAN	bel	new		ˈnɔvɨ	ˈn ɔ v ɨ	N V W V	n o v I	N U B I	new:A	1157
9817	BIHARI	mai	new		nəb	n ə b	N V P	n I b	N E P	new:A	1157
9822	BULGARIAN	bul	new		nɔv	n ɔ v	N V W	n o v	N U B	new:A	1157
9849	CATALAN	cat	new		nɔuw	n ɔu w	N V W	n o w	N U W	new:A	1157
9829	CZECH	ces	new		ˈnɔviː	ˈn ɔ v iː	N V W V	n o v i	N U B I	new:A	1157
9841	DANISH	dan	new		nyˀ	n yˀ	N V	n i	N Y	new:A	1157
9842	DANISH_FJOLDE		new		nøj	n ø j	N V J	n e y	N U J	new:A	1157
9846	DUTCH	nld	new		niw	n i w	N V W	n i w	N I W	new:A	1157
9840	ELFDALIAN	qov	new		nyː	n yː	N V	n i	N Y	new:A	1157
9844	ENGLISH	eng	new		nju:	n j u:	N J V	n y u	N J Y	new:A	1157
