ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source,form_in_source
6083,sorbianlower,1239,,k a k,,,
6084,slovenian,1239,,k a ˈk ǒː,,,
6085,oldnorse,1239,,ɣ v eː,,,
6086,icelandic,1239,,ɣ v ɛː,,,
6087,faroese,1239,,ˈkʰ ʊ sː ʊ,,,
6088,norwegianriksmal,1239,,ˈʋ uː ɭ eː d ə s,,,
6089,stavangersk,1239,,k u sː,,,
6090,oldswedish,1239,,h uː r u,,,
6091,swedish,1239,,h ʉ: r,,,
6092,elfdalian,1239,,ʉː r,,,
6093,danish,1239,,v ɒ ˈl e: ð ə s,,,
6094,danishfjolde,1239,,v u n d,,,
6095,gutnishlau,1239,,h uː r,,,
6096,english,1239,,h aʊ,,,
6097,dutch,1239,,h u,,,
6098,german,1239,,v i:,,,
6099,latin,1239,,ˈkʷ oː m o d o,,,
6100,latin,1239,,kʷ a m,,,
6101,latin,1239,,kʷ iː,,,
6102,catalan,1239,,k ɔ m,,,
6103,portuguese,1239,,k o m u,,,
6104,spanish,1239,,k o m o,,,
6105,french,1239,,k ɔ m ɑ̃,,,
6106,italian,1239,,k o m e,,,
6107,oldirish,1239,,kʹ i:ə k r u θ,,,
6110,ancientgreek,1229,,p a l ai̯ ó s,,,
6111,greek,1229,,p a ˈʎ o̞ s,,,
6117,osseticiron,1229,,ž ɐ r o n d,,,
6118,osseticdigor,1229,,z ɐ r o n d,,,
6120,oriya,1229,,b u ɽ h a,,,
6121,oriya,1229,,p u r u ɳ a,,,
6122,bihari,1229,,p u r a n,,,
6123,urdu,1229,,p ʊ ɾ ɑ n ɑ,,,
6124,urdu,1229,,b u ɽʰ ɑ,,,
6125,marathi,1229,,d z u n a,,,
6126,oldchurchslavonic,1229,,s t ɑ r ʊ̆,,,
6127,serbocroatian,1229,,s t â r,,,
6128,bulgarian,1229,,s t a r,,,
6129,macedonian,1229,,s t a r,,,
6130,russian,1229,,s t a r ɨ j,,,
6131,polish,1229,,ˈs t a r ɘ̟,,,
6132,belarusian,1229,,s t a ˈr ɨ,,,
6133,ukrainian,1229,,s t a ˈr ɪ j,,,
6134,slovak,1229,,ˈs t a r iː,,,
6135,czech,1229,,ˈs t a r iː,,,
6136,sorbianupper,1229,,ˈs t a ʀ ɘ̟,,,
6137,sorbianlower,1229,,ˈs t a r ɘ̟,,,
6138,slovenian,1229,,s t a r,,,
6139,oldnorse,1229,,f o r n,,,
6140,oldnorse,1229,,ˈɡ a m a lː,,,
6141,icelandic,1229,,ˈɡ̊ aː m a d̥ l,,,
6142,icelandic,1229,,f ɔ r d̥ n,,,
6143,faroese,1229,,ˈf ɔ d̥ n ʊ ɹ,,,
6144,faroese,1229,,ˈɡ̊ ɛaː m a l,,,
6145,norwegianriksmal,1229,,f uː ɳ,,,
6146,norwegianriksmal,1229,,ˈɡ à mː ə l,,,
6147,stavangersk,1229,,ˈɡ à mː a l ə,,,
6148,oldswedish,1229,,ɡ aː m a l,,,
6149,oldswedish,1229,,f oː r n,,,
6150,swedish,1229,,ˈg à mː a l,,,
6151,elfdalian,1229,,ˈg ɔ̀ m ɔ l,,,
6152,danish,1229,,ˈf ɒː n ə,,,
6153,danish,1229,,ˈg̥ ɑ m ə l,,,
6154,danishfjolde,1229,,ˈɡ ɑ m ə l,,,
6155,gutnishlau,1229,,ˈf ou r n a r,,,
6156,gutnishlau,1229,,ˈɡ a mː ɛ l,,,
6157,english,1229,,əʊ l d,,,
6159,dutch,1229,,ɑu t,,,
6160,german,1229,,a l t,,,
6161,latin,1229,,ˈw e t u s,,,
6162,catalan,1229,,b ɛ ʎ,,,
6163,portuguese,1229,,ˈv ɛ ʎ u,,,
6164,spanish,1229,,b j e x o,,,
6165,french,1229,,v j ø,,,
6166,italian,1229,,v e kk j o,,,
6167,oldirish,1229,,sʹ e n,,,
6172,ancientgreek,1645,,b r a kʰ y s,,,
6173,greek,1645,,k o̞ ˈn d o̞ s,,,
6177,osseticiron,1645,,s y b y r,,,
6178,osseticdigor,1645,,c u b u r,,,
6180,oriya,1645,,g e ɽ a,,,
6181,oriya,1645,,c h o ʈ ɔ,,,
6182,bihari,1645,,c h o ʈ,,,
6184,urdu,1645,,ˈʧʰ o ʈ ə,,,
6185,marathi,1645,,ʈʰ e ŋ g ɳ a,,,
6186,oldchurchslavonic,1645,,k r ɑ t ʊ̆ k ʊ̆,,,
6187,serbocroatian,1645,,ˈk r ǎ t a k,,,
6188,bulgarian,1645,,k ɤ s,,,
6189,macedonian,1645,,ˈk r a t ɔ k,,,
6190,russian,1645,,k ɔ r ɔ t kʲ i j,,,
6191,polish,1645,,ˈk r u t kʲ i,,,
6192,belarusian,1645,,k a ˈr ɔ t kʲ i,,,
6193,ukrainian,1645,,k ɔ ˈr o t k ɪ j,,,
6194,slovak,1645,,ˈk r aː t k i,,,
6195,czech,1645,,ˈk r aː t k iː,,,
6196,sorbianupper,1645,,ˈk ʀ ʊ t k i,,,
6197,sorbianlower,1645,,ˈk r ɔ t k i,,,
6198,slovenian,1645,,ˈk r ǎː t ə k,,,
6199,oldnorse,1645,,s k a mː r,,,
6200,oldnorse,1645,,s t u tː r,,,
6201,icelandic,1645,,ˈs k a mː ʏ r,,,
6202,icelandic,1645,,ˈs t ʏʰ tː ʏ r,,,
6203,faroese,1645,,ˈs t ʊʰ tː ʊ ɹ,,,
6204,faroese,1645,,ˈs k a mː ʊ ɹ,,,
6205,norwegianriksmal,1645,,k ɔ ʈː,,,
6206,stavangersk,1645,,ˈk ɔ ʁ t ə,,,
6207,stavangersk,1645,,ˈs t ʉ tː ə,,,
6208,oldswedish,1645,,ˈs t u n t e r,,,
6209,oldswedish,1645,,ˈs k a m b e r,,,
6210,oldswedish,1645,,k o r t,,,
6211,swedish,1645,,k ɔ r t,,,
6212,elfdalian,1645,,s t ʉ tː,,,
6213,danish,1645,,g̥ʰ ɒ: d̥ʰ,,,
6214,danishfjolde,1645,,k ɔ ɹ d,,,
6215,gutnishlau,1645,,ˈk o r t a r,,,
6216,english,1645,,ʃ ɔ: t,,,
6218,dutch,1645,,k ɔ r t,,,
6219,german,1645,,k ʊ r t͜s,,,
6220,latin,1645,,ˈb r e w i s,,,
6221,catalan,1645,,k u ɾ,,,
6222,portuguese,1645,,ˈk u ɾ t u,,,
6223,spanish,1645,,k o ɾ t o,,,
6224,french,1645,,k u ʀ,,,
6225,italian,1645,,k o r t o,,,
6226,oldirish,1645,,bʹ e rr,,,
6227,oldirish,1645,,gʹ e rr,,,
6228,oldirish,1645,,k u m ə rʹ,,,
6230,ancientgreek,1233,,n y k s,,,
6231,greek,1233,,n y ç t a,,,
6235,osseticiron,1233,,ɐ χ š ɐ v,,,
6236,osseticdigor,1233,,ɐ χ s ɐ v ɐ,,,
6237,oriya,1233,,r a t i,,,
6238,bihari,1233,,r ai t,,,
6239,urdu,1233,,ɾ ɑ t̪,,,
6240,marathi,1233,,ɾ a t ɾ ə,,,
6241,oldchurchslavonic,1233,,n ɔ ʃ t ɪ̆,,,
6242,serbocroatian,1233,,n ɔ̂ː t ɕ,,,
6243,bulgarian,1233,,n ɔ ʃ t,,,
6244,macedonian,1233,,n o c,,,
6245,russian,1233,,n ɔ t ʃ,,,
6246,polish,1233,,n ɔ t s,,,
6247,belarusian,1233,,n ɔ t ʂ,,,
6248,ukrainian,1233,,nʲ i t ʂ,,,
6249,slovak,1233,,n ɔ t s,,,
6250,czech,1233,,n ɔ t s,,,
6251,sorbianupper,1233,,n ʊ t s,,,
6252,sorbianlower,1233,,n ɔ t s,,,
6253,slovenian,1233,,n ôː t ʃ,,,
6254,oldnorse,1233,,n oː tː,,,
6255,icelandic,1233,,n ouʰ tː,,,
6256,faroese,1233,,n ɔʰ tː,,,
6257,norwegianriksmal,1233,,n a tː,,,
6258,stavangersk,1233,,n ɔ tː,,,
6259,oldswedish,1233,,n a tː,,,
6260,swedish,1233,,n a tː,,,
6261,elfdalian,1233,,n õː t,,,
6262,danish,1233,,n a d̥ʰ,,,
6263,danishfjolde,1233,,n ɑ t,,,
6264,gutnishlau,1233,,n ɑː t,,,
6265,english,1233,,n aɪ t,,,
6267,dutch,1233,,n ɑ χ t,,,
6268,german,1233,,n a x t,,,
6269,latin,1233,,n o k s,,,
6270,catalan,1233,,n i t,,,
6271,portuguese,1233,,ˈn ɔ j t ɨ,,,
6272,spanish,1233,,n o ʧ e,,,
6273,french,1233,,n ɥ i,,,
6274,italian,1233,,n ɔ tt e,,,
6275,oldirish,1233,,a ð ə ɣʹ,,,
6282,osseticiron,78,,w u s y,,,
6284,oriya,78,,s ei ʈ a,,,
6285,bihari,78,,o,,,
6286,urdu,78,,w oʰ,,,
6287,marathi,78,,t o,,,
6288,oldchurchslavonic,78,,t ʊ̆,,,
6289,oldchurchslavonic,78,,ɔ n ʊ̆,,,
6290,serbocroatian,78,,t âː j,,,
6291,serbocroatian,78,,ˈɔ̌ n aː j,,,
6292,bulgarian,78,,ˈɔ n z i,,,
6293,macedonian,78,,t o j,,,
6294,macedonian,78,,ˈo n ɔ j,,,
6295,russian,78,,t ɔ t,,,
6296,polish,78,,ˈt a m t ɛ n,,,
6297,belarusian,78,,t ɔ j,,,
6298,ukrainian,78,,t ɔ j,,,
6299,slovak,78,,t a m t ɛ n,,,
6300,czech,78,,ˈt a m t ɛ n,,,
6301,sorbianupper,78,,ˈt a m n ɘ̟,,,
6302,sorbianlower,78,,ˈw ɘ̟ n ɘ̟,,,
6303,sorbianlower,78,,ˈt a m n ɘ̟,,,
6304,slovenian,78,,ˈt ǐː s t i,,,
6305,oldnorse,78,,s aː,,,
6306,oldnorse,78,,θ a t,,,
6307,icelandic,78,,s auː,,,
6308,icelandic,78,,ˈθ ɛ sː ɪ,,,
6309,icelandic,78,,h ɪ nː,,,
6310,faroese,78,,ˈh ɛaː s ɪ n,,,
6311,faroese,78,,tʰ a nː,,,
6312,norwegianriksmal,78,,d ɛ nː,,,
6313,stavangersk,78,,ˈd ɛ̀ nː ə,,,
6314,oldswedish,78,,ˈθ æ nː e,,,
6315,oldswedish,78,,s aː r,,,
6316,swedish,78,,ˈd ɛ̀ n ə,,,
6317,elfdalian,78,,ɛː ð ˈd ɑː r,,,
6318,danish,78,,d ɛ n,,,
6319,danishfjolde,78,,d æ nʲ,,,
6320,gutnishlau,78,,d ɛ nː d ɛː r,,,
6321,english,78,,ð æ t,,,
6323,dutch,78,,d i,,,
6324,german,78,,j e: n ɐ,,,
6325,german,78,,d a s,,,
6326,latin,78,,ˈi lː e,,,
6327,oldirish,78,,sʹ i nʹ,,,
6329,ancientgreek,136,,e n tʰ á d e,,,
6330,ancientgreek,136,,e n t á u tʰ a,,,
6331,greek,136,,e̞ ˈð o̞,,,
6333,osseticiron,136,,a m,,,
6334,osseticdigor,136,,a m i,,,
6335,oriya,136,,e ʈ h i,,,
6336,marathi,136,,i tʰ e,,,
6337,oldchurchslavonic,136,,s ɪ̆ d ɛ,,,
6338,serbocroatian,136,,ˈɔ̌ː v d j ɛ,,,
6339,bulgarian,136,,ˈt u k a,,,
6340,macedonian,136,,ˈo v d ɛ,,,
6341,macedonian,136,,ˈt u k a,,,
6342,russian,136,,z dʲ ɛ sʲ,,,
6343,polish,136,,t u t a j,,,
6344,belarusian,136,,t u t,,,
6345,ukrainian,136,,t u t,,,
6346,slovak,136,,t u,,,
6347,czech,136,,ˈt a d ɪ,,,
6348,sorbianupper,136,,t u,,,
6349,sorbianlower,136,,h o w,,,
6350,slovenian,136,,t u,,,
6351,oldnorse,136,,h eː r,,,
6352,icelandic,136,,h j ɛː r,,,
6353,faroese,136,,h eː ɹ,,,
6354,norwegianriksmal,136,,h æː ɾ,,,
6355,stavangersk,136,,h eː ʁ,,,
6356,oldswedish,136,,h æː r,,,
6357,swedish,136,,h æː r,,,
6358,elfdalian,136,,j æː r,,,
6359,danish,136,,h ɛˀɐ̯,,,
6360,danishfjolde,136,,h eæ ɹ,,,
6361,gutnishlau,136,,j æː r,,,
6362,english,136,,h ɪə,,,
6364,dutch,136,,h i r,,,
6365,german,136,,h i:ɐ̯,,,
6366,latin,136,,h iː k,,,
6367,oldirish,136,,s u n d,,,
6372,ancientgreek,1430,,a s t ɛ́ː r,,,
6373,greek,1430,,a s ˈt e̞ r i,,,
6377,osseticiron,1430,,š t a l y,,,
6378,osseticdigor,1430,,s t a l u,,,
6379,oriya,1430,,t a r a,,,
6380,bihari,1430,,ʈ a r a,,,
6382,urdu,1430,,t̪ ɑ ɾ ə,,,
6383,marathi,1430,,t a ɾ a,,,
6384,marathi,1430,,t s ã n d ə n i:,,,
6385,oldchurchslavonic,1430,,d zʲ v æ z d ɑ,,,
6386,serbocroatian,1430,,ˈz v j ɛ̌ː z d a,,,
6387,bulgarian,1430,,z v ɘ z ˈd a,,,
6388,macedonian,1430,,ˈd z v e z d a,,,
6389,russian,1430,,z vʲ ɛ z d a,,,
6390,polish,1430,,ˈɡ v j a z d a,,,
6391,belarusian,1430,,ˈz ɔ r k a,,,
6392,ukrainian,1430,,ˈz i r k a,,,
6393,slovak,1430,,ˈɦ v iɛ z d a,,,
6394,czech,1430,,ˈɦ v j ɛ z d a,,,
6395,sorbianupper,1430,,ˈw ɪ z d a,,,
6396,sorbianlower,1430,,ˈɡ w ɪ z d a,,,
6397,slovenian,1430,,ˈz v ěː z d a,,,
6398,oldnorse,1430,,ˈs t j a r n a,,,
6399,icelandic,1430,,ˈs t j a r d̥ n a,,,
6400,faroese,1430,,ˈʃ œ d̥ n a,,,
6401,norwegianriksmal,1430,,ˈs t j æ̀ː ɳ ə,,,
6402,stavangersk,1430,,ˈʂ à ʁ n a,,,
6403,oldswedish,1430,,ˈs t j æː r n a,,,
6404,swedish,1430,,ˈɧ æ̀ː ɳ a,,,
6405,elfdalian,1430,,ˈs t ɪ̀ɛ nː ɑ,,,
6406,danish,1430,,ˈs d̥ʰ j æɐ̯ n ə,,,
6407,danishfjolde,1430,,s d eː ɹ n,,,
6408,gutnishlau,1430,,ˈs t j ɛ nː o,,,
6409,english,1430,,s t ɑ:,,,
6411,dutch,1430,,s t ɛ r,,,
6412,german,1430,,ʃ t ɛ r n,,,
6413,latin,1430,,ˈs t eː lː a,,,
6414,catalan,1430,,ə s t ɛ l,,,
6415,portuguese,1430,,ɨ ʃ ˈt ɾ e l ɐ,,,
6416,spanish,1430,,e s t ɾ e ʎ a,,,
6417,french,1430,,e t w a l,,,
6418,italian,1430,,s t e ll a,,,
6419,oldirish,1430,,rʹ i n d,,,
6420,oldirish,1430,,rʹ e: t,,,
6421,oldirish,1430,,sʹ e r,,,
6422,ancientgreek,249,,o m í kʰ l ɛː,,,
6423,greek,249,,k a t a x ˈɲ a,,,
6424,greek,249,,o̞ ˈm i x l i,,,
6427,osseticiron,249,,m i ʁ,,,
6428,osseticdigor,249,,m e ʁ ɐ,,,
6430,oriya,249,,k u h u ɖ i,,,
6431,bihari,249,,d h ũi n,,,
6433,urdu,249,,d̪ʰ ʊ̃ d̪,,,
6434,marathi,249,,dʰ u k a,,,
6435,oldchurchslavonic,249,,m ɪ̆ ɡ l ɑ,,,
6436,serbocroatian,249,,ˈm ǎ ɡ l a,,,
6437,bulgarian,249,,m ə ˈɡ l a,,,
6438,macedonian,249,,ˈm a ɡ l a,,,
6439,russian,249,,t u m a n,,,
6440,polish,249,,m ɡ w a,,,
6441,belarusian,249,,t u ˈm a n,,,
6442,ukrainian,249,,t u ˈm a n,,,
6443,slovak,249,,ɦ m l a,,,
6444,czech,249,,ˈm l̩ ɦ a,,,
6445,sorbianupper,249,,ˈk u ʀ j a w a,,,
6446,sorbianlower,249,,ˈk u rʲ a w a,,,
6447,slovenian,249,,m ə ˈɡ l a,,,
6448,oldnorse,249,,ˈθ o k a,,,
6449,icelandic,249,,ˈθ ɔː k a,,,
6450,faroese,249,,ˈm j œ ɹ̥ t ʃ ɪ,,,
6451,faroese,249,,ˈtʰ oː k a,,,
6452,norwegianriksmal,249,,ˈt òː k ə,,,
6453,stavangersk,249,,s k ɔ dː,,,
6454,stavangersk,249,,ˈt òː ɡ a,,,
6455,oldswedish,249,,ˈθ oː k a,,,
6456,oldswedish,249,,ˈd i m b a,,,
6457,swedish,249,,ˈɕ ɔ̀ kː a,,,
6458,swedish,249,,ˈd ɪ̀ mː a,,,
6459,elfdalian,249,,ˈd ʉ̀ m b ɑ,,,
6460,danish,249,,d̥ʰ ɔ: w ə,,,
6461,danishfjolde,249,,t ɔː ɣ,,,
6462,gutnishlau,249,,ˈd ɪ m b o,,,
6463,gutnishlau,249,,t j o kː,,,
6464,dutch,249,,m ɪ s t,,,
6465,dutch,249,,n e v ə l,,,
6466,german,249,,n e: b l̩,,,
6467,latin,249,,ˈn e b u l a,,,
6468,catalan,249,,b r o m ə,,,
6469,portuguese,249,,n ɨ v u ˈe j ɾ u,,,
6470,spanish,249,,n j e β l a,,,
6471,french,249,,b ʀ u j a ʀ,,,
6472,italian,249,,n e bb j a,,,
6473,oldirish,249,,kʹ e:o,,,
6476,ancientgreek,1433,,t y p t ɔː,,,
6477,greek,1433,,x t i ˈp o̞,,,
6479,osseticiron,1433,,s ɐ v,,,
6480,osseticdigor,1433,,c ɐ v,,,
6482,oriya,1433,,p i ʈ i b a,,,
6483,bihari,1433,,m a r ə b,,,
6484,urdu,1433,,ʈ ə k ɾ ɑ n ə,,,
6485,marathi,1433,,m a ɾ ɳ e,,,
6486,oldchurchslavonic,1433,,u d ɑ r i t i,,,
6487,serbocroatian,1433,,ˈu d a r i t i,,,
6488,bulgarian,1433,,ˈu d rʲ ə m,,,
6489,macedonian,1433,,ˈu d i r a,,,
6490,russian,1433,,u d a ˈrʲ a tʲ,,,
6491,polish,1433,,u ˈd ɛ ʐ a ʨ,,,
6492,belarusian,1433,,u d a ˈr a t sʲ,,,
6493,ukrainian,1433,,u d a ˈrʲ a t ɪ,,,
6494,slovak,1433,,ˈu ɟ ɛ r i c,,,
6495,czech,1433,,ˈu d ɛ r̝ ɪ t,,,
6496,sorbianupper,1433,,ˈd ɘ̟ ʀ i t ʃ,,,
6497,sorbianlower,1433,,ˈd ɛ rʲ i ɕ,,,
6498,slovenian,1433,,u ˈd ǎː r j a t i,,,
6499,oldnorse,1433,,ˈb e r j a,,,
6500,oldnorse,1433,,ˈd r e p a,,,
6501,oldnorse,1433,,s l aː,,,
6502,icelandic,1433,,ˈb̥ ɛ r j a,,,
6503,icelandic,1433,,s t l auː,,,
6504,icelandic,1433,,ˈd̥ r ɛː pʰ a,,,
6505,faroese,1433,,ˈs l o̜ːa,,,
6506,norwegianriksmal,1433,,ʃ l oː,,,
6507,stavangersk,1433,,ˈt ʁ ɛ̀ fː a,,,
6508,stavangersk,1433,,s l oː,,,
6509,oldswedish,1433,,s l aː,,,
6510,swedish,1433,,s l o:,,,
6511,elfdalian,1433,,l̥ l ɔː,,,
6512,elfdalian,1433,,ˈd ɑ̀ɪ n d ʒ ɑ,,,
6513,danish,1433,,ˈʁ ɑ m ə,,,
6514,danish,1433,,s l ɔˀ,,,
6515,danish,1433,,ˈd̥ʰ ʁ a f ə,,,
6516,danishfjolde,1433,,s l oa,,,
6517,gutnishlau,1433,,s l ɑː,,,
6518,english,1433,,h ɪ t,,,
6519,dutch,1433,,s t o t ə n,,,
6520,dutch,1433,,s l a n,,,
6521,dutch,1433,,r a k ə n,,,
6522,german,1433,,ʃ l a: g ŋ̩,,,
6523,german,1433,,t r ɛ f n̩,,,
6524,latin,1433,,f e ˈr iː r e,,,
6525,catalan,1433,,k u p ə ʒ a,,,
6526,catalan,1433,,b a t ɾ ə,,,
6527,spanish,1433,,ɡ o l p ea ɾ,,,
6528,italian,1433,,k o l p i r e,,,
6529,italian,1433,,b a tt e r e,,,
6530,oldirish,1433,,b u:ə lʹ ə ðʹ,,,
6531,oldirish,1433,,bʹ e n ə ðʹ,,,
6537,ancientgreek,1157,,d i ó t i,,,
6538,greek,1157,,e p i ˈð i,,,
6539,greek,1157,,ˌð i ˈo̞ t i,,,
6540,greek,1157,,ʝ a ˈt i,,,
6544,osseticiron,1157,,w y m ɐ n ɐ m ɐ,,,
6545,osseticdigor,1157,,w o m ɐ n ɐ m a,,,
6547,oriya,1157,,j o g u,,,
6548,oriya,1157,,h e t u,,,
6549,oriya,1157,,b o l i,,,
6550,oriya,1157,,k a r ɔ ɳ ɔ,,,
6552,urdu,1157,,k j ũ k e,,,
6553,marathi,1157,,k a ɾ ə ɳ,,,
6554,serbocroatian,1157,,j ɛ̂ r,,,
6555,macedonian,1157,,b i ˈd e j c i,,,
6556,polish,1157,,b ɔ,,,
6557,belarusian,1157,,b ɔ,,,
6558,slovak,1157,,ˈl ɛ b ɔ,,,
6559,sorbianupper,1157,,ˈd ɔ k ɛ l ʃ,,,
6560,sorbianlower,1157,,ˈd ɔ k u lʲ a ʂ,,,
6561,slovenian,1157,,k ɛ r,,,
6562,oldnorse,1157,,θ v iː a t,,,
6563,icelandic,1157,,a f ˈθ v iː a ð,,,
6564,faroese,1157,,tʰ ʊiː,,,
6565,oldswedish,1157,,θ yː,,,
6566,oldswedish,1157,,f oː r a t,,,
6567,swedish,1157,,ˈɛ̀ f t ə ˌʂ ɔ mː,,,
6568,swedish,1157,,e m e: d a n,,,
6569,elfdalian,1157,,ɛ tː ɛ r s ó s,,,
6570,danishfjolde,1157,,ˈy v ə ɹ,,,
6571,english,1157,,b ɪ k ɒ z,,,
6572,german,1157,,v a ĭ l,,,
6573,latin,1157,,kʷ o d,,,
6574,oldirish,1157,,u:ə rʹ e,,,
6580,ancientgreek,1418,,o r y tː ɔː,,,
6581,ancientgreek,1418,,s k á p t ɔː,,,
6582,greek,1418,,ˈs k a v o̞,,,
6586,osseticiron,1418,,k a χ,,,
6587,osseticdigor,1418,,k a χ,,,
6589,oriya,1418,,k h o ɭ i b a,,,
6590,bihari,1418,,k h uə b,,,
6593,urdu,1418,,kʰ o d̪ n ə,,,
6594,marathi,1418,,kʰ o d ɳ e,,,
6595,oldchurchslavonic,1418,,k ɔ p ɑ t i,,,
6596,serbocroatian,1418,,ˈk ɔ̌ p a t i,,,
6597,bulgarian,1418,,k u ˈp a j ə,,,
6598,macedonian,1418,,ˈk o p a,,,
6599,russian,1418,,r ɨ tʲ,,,
6600,russian,1418,,k ɔ ˈp a tʲ,,,
6601,polish,1418,,ˈk ɔ p a ʨ,,,
6602,belarusian,1418,,k a ˈp a t sʲ,,,
6603,ukrainian,1418,,k ɔ ˈp a t ɪ,,,
6604,slovak,1418,,ˈk ɔ p a c,,,
6605,czech,1418,,ˈk ɔ p a t,,,
6606,sorbianupper,1418,,ʀ ɘ̟ t ʃ,,,
6607,sorbianlower,1418,,r ɘ̟ ɕ,,,
6608,slovenian,1418,,k ɔ ˈp ǎː t i,,,
6609,oldnorse,1418,,ˈɡ r a v a,,,
6610,icelandic,1418,,ˈɡ̊ r aː v a,,,
6611,faroese,1418,,ˈɡ̊ ɹ ɛaː v a,,,
6612,norwegianriksmal,1418,,ˈɡ ɾ àː ʋ ə,,,
6613,stavangersk,1418,,ˈg ʁ ɑ̀ː ʋ a,,,
6614,oldswedish,1418,,ˈɡ r aː v a,,,
6615,swedish,1418,,ˈg r ɛ̀: v a,,,
6616,elfdalian,1418,,ˈg r ɔ̀ v ɔ,,,
6617,danish,1418,,ˈg̥ ʁ ɑː v ə,,,
6618,danishfjolde,1418,,ɡ ɹ eː w,,,
6619,gutnishlau,1418,,ˈɡ r ɑː v ɛ,,,
6620,english,1418,,d ɪ g,,,
6622,dutch,1418,,d ɛ l v ə n,,,
6623,dutch,1418,,ˈɣ r a v ə,,,
6624,german,1418,,g r a: b n̩,,,
6625,latin,1418,,ˈf o d e r e,,,
6626,catalan,1418,,k ə β a,,,
6627,portuguese,1418,,k ɐ ˈv a ɾ,,,
6628,spanish,1418,,k a β a ɾ,,,
6629,italian,1418,,s k a v a r e,,,
6630,oldirish,1418,,k l a ðʹ ə ðʹ,,,
6637,osseticiron,1937,,w y m,,,
6638,osseticdigor,1937,,w o m i,,,
6639,urdu,1937,,w ə h ɑ̃,,,
6640,marathi,1937,,t e tʰ e,,,
6641,oldchurchslavonic,1937,,t u,,,
6642,serbocroatian,1937,,ˈt â m ɔ,,,
6643,bulgarian,1937,,t a m,,,
6644,macedonian,1937,,ˈt a m u,,,
6645,russian,1937,,t a m,,,
6646,polish,1937,,t a m,,,
6647,belarusian,1937,,t a m,,,
6648,ukrainian,1937,,t a m,,,
6649,slovak,1937,,t a m,,,
6650,czech,1937,,t a m,,,
6651,sorbianupper,1937,,t a m,,,
6652,sorbianlower,1937,,t a m,,,
6653,slovenian,1937,,t a m,,,
6654,oldnorse,1937,,θ a r,,,
6655,icelandic,1937,,θ aː r,,,
6656,faroese,1937,,h ɛaː ɹ,,,
6657,norwegianriksmal,1937,,d æː ɾ,,,
6658,stavangersk,1937,,d ɛː ʁ,,,
6659,oldswedish,1937,,θ æː r,,,
6660,swedish,1937,,d æː r,,,
6661,elfdalian,1937,,d ɑː r,,,
6662,danish,1937,,d ɛɐ̯,,,
6663,danishfjolde,1937,,d eæ ɹ,,,
6664,gutnishlau,1937,,d ɛː r,,,
6665,english,1937,,ð ɛə,,,
6667,dutch,1937,,d a r,,,
6668,german,1937,,d ɔ r t,,,
6669,latin,1937,,ˈi b iː,,,
6670,catalan,1937,,ə k i,,,
6671,portuguese,1937,,ɐ ˈi,,,
6672,spanish,1937,,ai,,,
6673,french,1937,,l a,,,
6674,italian,1937,,l a,,,
6677,ancientgreek,420,,h yː l ɛː,,,
6678,greek,420,,ˈð a s o̞ s,,,
6683,osseticiron,420,,q ɐ d,,,
6684,osseticdigor,420,,ʁ ɐ d ɐ,,,
6686,oriya,420,,b ɔ ɳ ɔ,,,
6687,oriya,420,,ǰ ɔ ŋ g ɔ l ɔ,,,
6688,bihari,420,,k a ʈ h,,,
6690,urdu,420,,ʤ ə̃ ɡ ə l,,,
6691,marathi,420,,d zʰ a ɖ i:,,,
6692,marathi,420,,d ʒ a ŋ g ə l,,,
6693,oldchurchslavonic,420,,l æ s ʊ̆,,,
6694,serbocroatian,420,,ˈʃ u m a,,,
6695,bulgarian,420,,g u r a,,,
6696,macedonian,420,,ˈʃ u m a,,,
6697,macedonian,420,,ˈɡ o r a,,,
6698,russian,420,,lʲ ɛ s,,,
6699,polish,420,,l a s,,,
6700,belarusian,420,,lʲ ɛ s,,,
6701,ukrainian,420,,lʲ i s,,,
6702,slovak,420,,l ɛ s,,,
6703,czech,420,,l ɛ s,,,
6704,sorbianupper,420,,l ɪ s,,,
6705,sorbianlower,420,,ˈɡ ɘ̟ lʲ a,,,
6706,slovenian,420,,g ɔ z d,,,
6707,oldnorse,420,,m ɔ r k,,,
6708,oldnorse,420,,v i ð r,,,
6709,oldnorse,420,,s k oː ɡ r,,,
6710,icelandic,420,,ˈs k ouːʏ r,,,
6711,icelandic,420,,m œ r̥ k,,,
6712,faroese,420,,ˈs k ɔuː ɡ ʊ ɹ,,,
6713,faroese,420,,m œ ɹ̥ k,,,
6714,norwegianriksmal,420,,s k uː ɡ,,,
6715,stavangersk,420,,s k uː ɡ,,,
6716,oldswedish,420,,m a r k,,,
6717,oldswedish,420,,ˈs k oː ɣ e r,,,
6718,swedish,420,,s k uː g,,,
6719,elfdalian,420,,r ɑɪ s,,,
6720,elfdalian,420,,s k ʉə g,,,
6721,danish,420,,s g̥ ɒ wˀ,,,
6722,danishfjolde,420,,s ɡ ɔ w,,,
6723,gutnishlau,420,,s k ou ɡ,,,
6724,english,420,,w ʊ d z,,,
6726,dutch,420,,w ɑu t,,,
6727,dutch,420,,b ɔ s,,,
6728,german,420,,v a l t,,,
6729,latin,420,,ˈs i l w a,,,
6730,catalan,420,,b ɔ s k,,,
