ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
8701	Karii	pkt	mortar		tkoːlʔ	t k oː l ʔ	t k o l 7	T K V R H	T K U L H	1	1321	tkol7	4495	mortar:1	928
8704	Ruc	scb	mortar		təkóːl	t ə k óː l	t I k o l	T V K V R	T E K U L	1	1321	t3kol	4496	mortar:1	928
8707	Vietnamese	vie	mortar		cối	c o i	T o i	K V V	C U I	1	1321	Toi	4497	mortar:16	938
8719	Alak	alk	mountain		kʻɔːr	kʻ ɔː r	k o r	K V R	K U R	7	1355	kor	4498	mountain:1	939
8720	Bahnar-Golar	bdq	mountain		koːŋ	k oː ŋ	k o N	K V N	K U N	8	1356	koN	4499	mountain:1	939
8721	Bahnar-Kontum	bdq	mountain		koːŋ	k oː ŋ	k o N	K V N	K U N	8	1356	koN	4500	mountain:1	939
8722	Bahnar-Pleiku	bdq	mountain		koːŋ	k oː ŋ	k o N	K V N	K U N	8	1356	koN	4501	mountain:1	939
8723	Brao	brb	mountain		cɨnduː	c ɨ n d uː	T I n d u	K V N T V	C I N T Y	9	1357	T3ndu	4502	mountain:16	949
8727	Cua	cua	mountain		dɔːt	d ɔː t	d o t	T V T	T U T	10	1334	dot	4503	mountain:17	950
8728	Halang	hal	mountain		ŋɔk	ŋ ɔ k	N o k	N V K	N U K	11	1335	Nok	4504	mountain:3	940
8729	Jeh	jeh	mountain		ŋuk	ŋ u k	N u k	N V K	N Y K	11	1335	Nuk	4505	mountain:3	940
8733	Mnong-Rölöm	mng	mountain		joːk	j oː k	y o k	J V K	J U K	12	1336	yok	4506	mountain:18	940
8734	Nyaheun	nev	mountain		nuo	n uo	n u	N V	N Y	2	1342	nu	4507	mountain:3	940
8737	Rengao	ren	mountain		ŋɔk	ŋ ɔ k	N o k	N V K	N U K	11	1335	Nok	4508	mountain:3	940
8739	Sedang	sed	mountain		ŋɔ	ŋ ɔ	N o	N V	N U	11	1335	No	4509	mountain:3	940
8740	Sre	kpm	mountain		bənəm	b ə n ə m	b I n I m	P V N V M	P E N E M	1	1333	b3n3m	4510	mountain:5	943
8741	Stieng	sti	mountain		bənəm	b ə n ə m	b I n I m	P V N V M	P E N E M	1	1333	b3n3m	4511	mountain:5	943
8744	Bru-Talan	oog	mountain		koh	k o h	k o h	K V H	K U H	15	1337	koh	4512	mountain:1	939
8745	Bru-Ubon	bru	mountain		kɔ̤h	k ɔ̤ h	k o h	K V H	K U H	15	1337	koh	4513	mountain:1	939
8746	In	irr	mountain		koh	k o h	k o h	K V H	K U H	15	1337	koh	4514	mountain:1	939
8747	Katang	kgd	mountain		koh	k o h	k o h	K V H	K U H	15	1337	koh	4515	mountain:1	939
8748	Katu-AnDiem	ktv	mountain		kɔh	k ɔ h	k o h	K V H	K U H	15	1337	koh	4516	mountain:1	939
8749	Katu-AnDiem	ktv	mountain		boːl	b oː l	b o l	P V R	P U L	16	1338	bol	4517	mountain:2	941
8750	Kui(Sriwises1978)	kdt	mountain		bruː	b r uː	b r u	P R V	P R Y	17	1339	bru	4518	mountain:2	941
8751	Kui(Huffman1979)	kdt	mountain		bluː	b l uː	b l u	P R V	P L Y	17	1339	blu	4519	mountain:2	942
8753	Mankong	sss	mountain		kɔh	k ɔ h	k o h	K V H	K U H	15	1337	koh	4520	mountain:1	939
8754	Nge'	ngt	mountain		koh	k o h	k o h	K V H	K U H	15	1337	koh	4521	mountain:1	939
8755	Pacoh	pac	mountain		kṵh	k ṵ h	k u h	K V H	K Y H	15	1337	kuh	4522	mountain:1	939
8756	So-Khammouane	sss	mountain		kɔh	k ɔ h	k o h	K V H	K U H	15	1337	koh	4523	mountain:1	939
8757	So-SakonNakhon	sss	mountain		kɔh	k ɔ h	k o h	K V H	K U H	15	1337	koh	4524	mountain:1	939
8758	Souei-Saravan	kdt	mountain		kʽɔːl	kʽ ɔː l	k o l	K V R	K U L	7	1355	kol	4525	mountain:1	939
8759	TaOi	tto	mountain		koh	k o h	k o h	K V H	K U H	15	1337	koh	4526	mountain:1	939
8760	Khasi	khi	mountain		loːm	l oː m	l o m	R V M	L U M	18	1340	lom	4527	mountain:6	944
8762	Pnar	pbv	mountain		loːm	l oː m	l o m	R V M	L U M	18	1340	lom	4528	mountain:6	944
8763	War-Lamin	aml	mountain		pdeŋ	p d e ŋ	p d e N	P T V N	P T E N	19	1341	pdeN	4529	mountain:15	942
8764	Khmer-Surin	kxm	mountain		pʰnʊm	pʰ n ʊ m	p n u m	P N V M	P N Y M	1	1333	pnum	4530	mountain:5	943
8765	Khmer-Standard	khm	mountain		pnum	p n u m	p n u m	P N V M	P N Y M	1	1333	pnum	4531	mountain:5	943
8766	Idu	tyh	mountain		plâ̤ːgûŋ	plâ̤ː gûŋ	p g	P K	P K	20	1343	pg	4532	mountain:9	941
8767	Khmu-Cuang	kjg	mountain		mok	m o k	m o k	M V K	M U K	21	1344	mok	4533	mountain:3	940
8769	Khmu-Yuan	kjg	mountain		mòk	m ò k	m o k	M V K	M U K	21	1344	mok	4534	mountain:3	940
8772	Mal-T'in	mlf	mountain		mplɔh	m p l ɔ h	m p l o h	M P R V H	M P L U H	24	1345	mploh	4535	mountain:7	942
8778	Bugan	bbh	mountain		biou³³	b iou	b i	P V	P I	17	1339	bi	4536	mountain:10	941
8779	Mang	zng	mountain		ɓoːl	ɓ oː l	b o l	P V R	P U L	16	1338	bol	4537	mountain:2	946
8780	Mon	mnw	mountain		tə̀	t ə̀	t I	T V	T E	26	1346	t3	4538	mountain:11	947
8781	Nyahkur	cbn	mountain		kúr	k ú r	k u r	K V R	K Y R	7	1355	kur	4539	mountain:1	939
8783	Gorum	pcj	mountain		bur	b u r	b u r	P V R	P Y R	17	1339	bur	4540	mountain:2	941
8785	Kharia	khr	mountain		ˈbiru	ˈb i r u	b i r u	P V R V	P I R Y	17	1339	biru	4541	mountain:2	941
8786	Kharia	khr	mountain		pahaɽ	p a h a ɽ	p a h a r	P V H V R	P A H A R	27	1347	pahar	4542	mountain:12	941
8791	Santali	sat	mountain		buru	b u r u	b u r u	P V R V	P Y R Y	17	1339	buru	4543	mountain:2	941
8792	Sora	srb	mountain		bʌru	b ʌ r u	b o r u	P V R V	P E R Y	17	1339	boru	4544	mountain:2	941
8793	Car	caq	mountain		rɔːŋə	r ɔː ŋ ə	r o N I	R V N V	R U N E	28	1348	roN3	4545	mountain:8	945
8795	Nancowri	ncb	mountain		henjuanta	h e n j ua n t a	h e n y u n t a	H V N J V N T V	H E N J Y N T A	29	1349	henyunta	4546	mountain:13	948
8804	Lawa(Ratanakul)	lcp	mountain		ŋgoŋ	ŋ g o ŋ	N g o N	N K V N	N K U N	36	1351	NgoN	4547	mountain:4	940
8805	Lawa(Ratanakul)	lcp	mountain		mblaoŋ	m b l ao ŋ	m b l a N	M P R V N	M P L A N	35	1350	mblaN	4548	mountain:7	942
8807	ManMet	mml	mountain		nɔŋ³¹	n ɔ ŋ	n o N	N V N	N U N	37	1352	noN	4549	mountain:4	940
8809	Palaung-Dara'ang	pce	mountain		nɔn	n ɔ n	n o n	N V N	N U N	37	1352	non	4550	mountain:4	940
8810	Palaung-Kalaw	pce	mountain		noːŋ	n oː ŋ	n o N	N V N	N U N	37	1352	noN	4551	mountain:4	940
8812	Palaung-Namhsan	pce	mountain		sor	s o r	s o r	S V R	S U R	38	1353	sor	4552	mountain:14	941
8813	Riang-Sak	ril	mountain		raŋ²	r a ŋ	r a N	R V N	R A N	39	1354	raN	4553	mountain:8	945
8818	Wa-Praok	prk	mountain		gɔ̤ŋ	g ɔ̤ ŋ	g o N	K V N	K U N	36	1351	goN	4554	mountain:4	939
8826	Karii	pkt	mountain		ŋkɔːŋ	ŋ k ɔː ŋ	N k o N	N K V N	N K U N	36	1351	NkoN	4555	mountain:4	940
8836	Alak	alk	mouth		kaːŋ	k aː ŋ	k a N	K V N	K A N	4	1380	kaN	4556	mouth:5	954
8837	Bahnar-Golar	bdq	mouth		ɓər	ɓ ə r	b I r	P V R	P E R	5	1386	b3r	4557	mouth:1	951
8838	Bahnar-Kontum	bdq	mouth		ɓər	ɓ ə r	b I r	P V R	P E R	5	1386	b3r	4558	mouth:1	951
8839	Bahnar-Pleiku	bdq	mouth		ɓər	ɓ ə r	b I r	P V R	P E R	5	1386	b3r	4559	mouth:1	951
8840	Brao	brb	mouth		buar	b ua r	b u r	P V R	P Y R	5	1386	bur	4560	mouth:1	951
8844	Cua	cua	mouth		huj	h u j	h u y	H V J	H Y J	7	1388	huy	4561	mouth:24	968
8845	Halang	hal	mouth		təmuːn	t ə m uː n	t I m u n	T V M V N	T E M Y N	8	1389	t3mun	4562	mouth:2	952
8846	Jeh	jeh	mouth		təmun	t ə m u n	t I m u n	T V M V N	T E M Y N	8	1389	t3mun	4563	mouth:2	952
8847	Jru-Laven	lbo	mouth		tmaːŋ	t m aː ŋ	t m a N	T M V N	T M A N	9	1390	tmaN	4564	mouth:2	952
8851	Mnong-Rölöm	mng	mouth		barjue	bar jue	b y	P J	P J	5	1386	by	4565	mouth:12	962
8852	Nyaheun	nev	mouth		mrueɲ	m r ue ɲ	m r u H	M R V N	M R Y N	11	1358	mruN	4566	mouth:2	952
8853	Rengao	ren	mouth		bə̤r	b ə̤ r	b I r	P V R	P E R	5	1386	b3r	4567	mouth:1	951
8856	Sedang	sed	mouth		rəkɔŋ	r ə k ɔ ŋ	r I k o N	R V K V N	R E K U N	12	1359	r3koN	4568	mouth:25	954
8857	Sedang	sed	mouth		hmiɩ	h m i ɿ	h m i i	H M V V	H M I I	13	1360	hmii	4569	mouth:26	959
8858	Sre	kpm	mouth		bər	b ə r	b I r	P V R	P E R	5	1386	b3r	4570	mouth:1	951
8859	Stieng	sti	mouth		wiem	w ie m	w i m	W V M	W I M	14	1361	wim	4571	mouth:27	960
8862	Bru-Talan	oog	mouth		bɛˀɛʔ	b ɛˀɛ ʔ	b E 7	P V H	P E H	16	1363	bE7	4572	mouth:3	953
8863	Bru-Ubon	bru	mouth		bɛːʔ	b ɛː ʔ	b E 7	P V H	P E H	16	1363	bE7	4573	mouth:3	953
8864	In	irr	mouth		mpɔːj	m p ɔː j	m p o y	M P V J	M P U J	17	1364	mpoy	4574	mouth:28	957
8865	Katang	kgd	mouth		beːʔ	b eː ʔ	b e 7	P V H	P E H	15	1362	be7	4575	mouth:3	953
8866	Katu-AnDiem	ktv	mouth		bɑːp	b ɑː p	b o p	P V P	P A P	18	1365	bop	4576	mouth:29	953
8868	Kui(Sriwises1978)	kdt	mouth		nɔh	n ɔ h	n o h	N V H	N U H	19	1366	noh	4577	mouth:4	956
8869	Kui(Huffman1979)	kdt	mouth		tənɔːh	t ə n ɔː h	t I n o h	T V N V H	T E N U H	19	1366	t3noh	4578	mouth:4	956
8871	Mankong	sss	mouth		bɛːʔ	b ɛː ʔ	b E 7	P V H	P E H	16	1363	bE7	4579	mouth:3	953
8872	Nge'	ngt	mouth		mbɨr	m b ɨ r	m b I r	M P V R	M P I R	5	1386	mb3r	4580	mouth:1	951
8873	So-Khammouane	sss	mouth		bɔʔ	b ɔ ʔ	b o 7	P V H	P U H	15	1362	bo7	4581	mouth:3	953
8874	So-SakonNakhon	sss	mouth		bɔʔ	b ɔ ʔ	b o 7	P V H	P U H	15	1362	bo7	4582	mouth:3	953
8875	Souei-Saravan	kdt	mouth		kaːɲ	k aː ɲ	k a H	K V N	K A N	20	1367	kaN	4583	mouth:5	954
8876	TaOi	tto	mouth		mər	m ə r	m I r	M V R	M E R	21	1368	m3r	4584	mouth:11	955
8877	Khasi	khi	mouth		ʃntur	ʃ n t u r	S n t u r	S N T V R	S N T Y R	22	1369	Sntur	4585	mouth:20	965
8879	Pnar	pbv	mouth		kteːn	k t eː n	k t e n	K T V N	K T E N	24	1370	kten	4586	mouth:13	954
8880	War-Lamin	aml	mouth		tkɒŋ	t k ɒ ŋ	t k o N	T K V N	T K O N	25	1371	tkoN	4587	mouth:21	954
8881	Khmer-Surin	kxm	mouth		mɯat	m ɯa t	m u t	M V T	M I T	26	1372	mut	4588	mouth:8	955
8882	Khmer-Standard	khm	mouth		mòət	m òə t	m o t	M V T	M U T	26	1372	mot	4589	mouth:8	955
8883	Idu	tyh	mouth		pâ̰ːŋ	p â̰ː ŋ	p a N	P V N	P A N	27	1373	paN	4590	mouth:6	951
8884	Khmu-Cuang	kjg	mouth		tnɔh	t n ɔ h	t n o h	T N V H	T N U H	19	1366	tnoh	4591	mouth:4	956
8886	Khmu-Yuan	kjg	mouth		tnɔ́h	t n ɔ́ h	t n o h	T N V H	T N U H	19	1366	tnoh	4592	mouth:4	956
8888	Mal-T'in	mlf	mouth		ŋkaːp	ŋ k aː p	N k a p	N K V P	N K A P	29	1374	Nkap	4593	mouth:14	964
8894	Bugan	bbh	mouth		tũ̱i̱⁵⁵	t ũ̱i̱	t u	T V	T Y	32	1376	tu	4594	mouth:15	967
8895	Mang	zng	mouth		ŋ²tøː⁶	ŋ² tøː⁶	N t	N T	N T	31	1375	Nt	4595	mouth:16	963
8896	Mon	mnw	mouth		paɲ	p a ɲ	p a H	P V N	P A N	27	1373	paN	4596	mouth:6	951
8897	Nyahkur	cbn	mouth		páːŋ	p áː ŋ	p a N	P V N	P A N	27	1373	paN	4597	mouth:6	951
8900	Gorum	pcj	mouth		toˀd	t oˀ d	t o d	T V T	T U T	33	1377	tod	4598	mouth:7	958
8903	Kharia	khr	mouth		tɔˈmɔˀɖ	t ɔ ˈm ɔˀ ɖ	t o m o d	T V M V T	T U M U T	33	1377	tomod	4599	mouth:7	955
8907	Santali	sat	mouth		moca	m o c a	m o T a	M V K V	M U C A	36	1378	moTa	4600	mouth:9	952
8908	Sora	srb	mouth		tʔɔd	t ʔ ɔ d	t 7 o d	T H V T	T H U T	33	1377	t7od	4601	mouth:7	958
8909	Car	caq	mouth		ʔɛlwaːŋ	ʔ ɛ l w aː ŋ	7 E l w a N	H V R W V N	H E L W A N	37	1379	7ElwaN	4602	mouth:10	966
8911	Nancowri	ncb	mouth		ʔuálfáŋ	ʔ uá l f á ŋ	7 u l f a N	H V R P V N	H Y L B A N	37	1379	7ulfaN	4603	mouth:10	961
8923	Lawa(Ratanakul)	lcp	mouth		moiɲ	m oi ɲ	m o H	M V N	M U N	40	1381	moN	4604	mouth:2	952
8925	ManMet	mml	mouth		tʰuʔ⁵³tun¹³	tʰuʔ⁵³ tun¹³	t t	T T	T T	51	1387	tt	4605	mouth:17	958
8927	Palaung-Dara'ang	pce	mouth		moc	m o c	m o T	M V K	M U C	45	1383	moT	4606	mouth:9	957
8928	Palaung-Kalaw	pce	mouth		moːjʔ	m oː j ʔ	m o y 7	M V J H	M U J H	45	1383	moy7	4607	mouth:18	957
8930	Palaung-Namhsan	pce	mouth		mur	m u r	m u r	M V R	M Y R	46	1384	mur	4608	mouth:11	957
8931	Riang-Sak	ril	mouth		ko²	k o	k o	K V	K U	47	1385	ko	4609	mouth:19	954
8935	Wa-Praok	prk	mouth		mɔ̤ɲ	m ɔ̤ ɲ	m o H	M V N	M U N	40	1381	moN	4610	mouth:2	952
8943	Karii	pkt	mouth		mɛːŋʔ	m ɛː ŋ ʔ	m E N 7	M V N H	M E N H	40	1381	mEN7	4611	mouth:2	952
8946	Ruc	scb	mouth		kaːŋ³	k aː ŋ	k a N	K V N	K A N	41	1382	kaN	4612	mouth:5	954
8949	Vietnamese	vie	mouth		mồm	m o m	m o m	M V M	M U M	40	1381	mom	4613	mouth:22	955
8950	Vietnamese	vie	mouth		miệng	m i e n g	m i e n g	M V V N K	M I E N K	40	1381	mieng	4614	mouth:23	952
8958	Alak	alk	mushroom/fungus		nnɔːn	nn ɔː n	n o n	N V N	N U N	4	1397	non	4615	mushroom/fungus:17	977
8959	Brao	brb	mushroom/fungus		pəcʰeːt	p ə cʰ eː t	p I T e t	P V K V T	P E C E T	2	1396	p3Tet	4616	mushroom/fungus:2	970
8962	Halang	hal	mushroom/fungus		pəsi̤ːt	p ə s i̤ː t	p I s i t	P V S V T	P E S I T	2	1396	p3sit	4617	mushroom/fungus:2	970
8963	Jeh	jeh	mushroom/fungus		pəsit	p ə s i t	p I s i t	P V S V T	P E S I T	2	1396	p3sit	4618	mushroom/fungus:2	970
8964	Jru-Laven	lbo	mushroom/fungus		pseːt	p s eː t	p s e t	P S V T	P S E T	2	1396	pset	4619	mushroom/fungus:2	970
8968	Mnong-Rölöm	mng	mushroom/fungus		seːt	s eː t	s e t	S V T	S E T	2	1396	set	4620	mushroom/fungus:2	970
8969	Nyaheun	nev	mushroom/fungus		pʰeːt	pʰ eː t	p e t	P V T	P E T	2	1396	pet	4621	mushroom/fungus:2	970
8971	Rengao	ren	mushroom/fungus		bəʦi̤t	b ə ʦ i̤ t	b I c i t	P V K V T	P E C I T	2	1396	b3cit	4622	mushroom/fungus:2	970
8973	Sedang	sed	mushroom/fungus		kəset	k ə s e t	k I s e t	K V S V T	K E S E T	2	1396	k3set	4623	mushroom/fungus:2	970
8974	Sre	kpm	mushroom/fungus		bəsit	b ə s i t	b I s i t	P V S V T	P E S I T	2	1396	b3sit	4624	mushroom/fungus:2	970
8975	Stieng	sti	mushroom/fungus		seːt	s eː t	s e t	S V T	S E T	2	1396	set	4625	mushroom/fungus:2	970
8976	Bru-Talan	oog	mushroom/fungus		triˀiʔ	t r iˀi ʔ	t r i 7	T R V H	T R I H	5	1398	tri7	4626	mushroom/fungus:1	969
8977	Bru-Ubon	bru	mushroom/fungus		tria	t r ia	t r i	T R V	T R I	5	1398	tri	4627	mushroom/fungus:1	969
8978	In	irr	mushroom/fungus		trḭː	t r ḭː	t r i	T R V	T R I	5	1398	tri	4628	mushroom/fungus:1	969
8979	Katang	kgd	mushroom/fungus		triːa	t r iːa	t r i	T R V	T R I	5	1398	tri	4629	mushroom/fungus:1	969
8980	Katu-AnDiem	ktv	mushroom/fungus		triː	t r iː	t r i	T R V	T R I	5	1398	tri	4630	mushroom/fungus:1	969
8981	Kui(Sriwises1978)	kdt	mushroom/fungus		trɨː	t r ɨː	t r I	T R V	T R I	5	1398	tr3	4631	mushroom/fungus:1	969
8982	Kui(Huffman1979)	kdt	mushroom/fungus		triəʔ	t r iə ʔ	t r i 7	T R V H	T R I H	5	1398	tri7	4632	mushroom/fungus:1	969
8983	Mankong	sss	mushroom/fungus		tri̤aʔ	t r i̤a ʔ	t r i 7	T R V H	T R I H	5	1398	tri7	4633	mushroom/fungus:1	969
8984	Nge'	ngt	mushroom/fungus		trɨː	t r ɨː	t r I	T R V	T R I	5	1398	tr3	4634	mushroom/fungus:1	969
8985	Pacoh	pac	mushroom/fungus		tria	t r ia	t r i	T R V	T R I	5	1398	tri	4635	mushroom/fungus:1	969
8986	So-Khammouane	sss	mushroom/fungus		kriəʔ	k r iə ʔ	k r i 7	K R V H	K R I H	5	1398	kri7	4636	mushroom/fungus:1	969
8987	So-SakonNakhon	sss	mushroom/fungus		triəʔ	t r iə ʔ	t r i 7	T R V H	T R I H	5	1398	tri7	4637	mushroom/fungus:1	969
8988	Souei-Saravan	kdt	mushroom/fungus		tria	t r ia	t r i	T R V	T R I	5	1398	tri	4638	mushroom/fungus:1	969
8989	TaOi	tto	mushroom/fungus		triː	t r iː	t r i	T R V	T R I	5	1398	tri	4639	mushroom/fungus:1	969
8990	Khasi	khi	mushroom/fungus		tit	t i t	t i t	T V T	T I T	1	1391	tit	4640	mushroom/fungus:3	970
8992	Pnar	pbv	mushroom/fungus		tɪt	t ɪ t	t i t	T V T	T I T	1	1391	tit	4641	mushroom/fungus:3	969
8993	War-Lamin	aml	mushroom/fungus		tet	t e t	t e t	T V T	T E T	1	1391	tet	4642	mushroom/fungus:3	970
8994	Khmer-Surin	kxm	mushroom/fungus		psʌt	p s ʌ t	p s o t	P S V T	P S E T	2	1396	psot	4643	mushroom/fungus:2	970
8995	Khmer-Standard	khm	mushroom/fungus		psət	p s ə t	p s I t	P S V T	P S E T	2	1396	ps3t	4644	mushroom/fungus:2	970
8996	Idu	tyh	mushroom/fungus		pʰrṵ̂ː	pʰ r ṵ̂ː	p r u	P R V	P R Y	6	1399	pru	4645	mushroom/fungus:5	972
8997	Khmu-Cuang	kjg	mushroom/fungus		tih	t i h	t i h	T V H	T I H	1	1391	tih	4646	mushroom/fungus:3	969
8998	Khmu-Yuan	kjg	mushroom/fungus		tís	t í s	t i s	T V S	T I S	1	1391	tis	4647	mushroom/fungus:3	969
8999	Mal-T'in	mlf	mushroom/fungus		tʰih	tʰ i h	t i h	T V H	T I H	1	1391	tih	4648	mushroom/fungus:3	969
9002	Bugan	bbh	mushroom/fungus		pʰa³³	pʰ a	p a	P V	P A	8	1400	pa	4649	mushroom/fungus:6	972
9003	Mang	zng	mushroom/fungus		laːŋ¹	l aː ŋ	l a N	R V N	L A N	9	1401	laN	4650	mushroom/fungus:7	974
9004	Mon	mnw	mushroom/fungus		pətɑh	p ə t ɑ h	p I t o h	P V T V H	P E T A H	1	1391	p3toh	4651	mushroom/fungus:4	971
9005	Nyahkur	cbn	mushroom/fungus		pətíh	p ə t í h	p I t i h	P V T V H	P E T I H	1	1391	p3tih	4652	mushroom/fungus:4	971
9008	Gorum	pcj	mushroom/fungus		uʔjupuˀd	u ʔ j u p uˀ d	u 7 y u p u d	V H J V P V T	Y H J Y P Y T	10	1392	u7yupud	4653	mushroom/fungus:8	976
9009	Gorum	pcj	mushroom/fungus		boti	b o t i	b o t i	P V T V	P U T I	1	1391	boti	4654	mushroom/fungus:4	971
9012	Kharia	khr	mushroom/fungus		uˀɖ	uˀ ɖ	u d	V T	Y T	10	1392	ud	4655	mushroom/fungus:9	970
9016	Santali	sat	mushroom/fungus		pɔʈkɔɟ	p ɔ ʈ k ɔ ɟ	p o t k o C	P V T K V K	P U T K U C	10	1392	potkoC	4656	mushroom/fungus:10	970
9017	Sora	srb	mushroom/fungus		pɨd	p ɨ d	p I d	P V T	P I T	10	1392	p3d	4657	mushroom/fungus:2	970
9018	Sora	srb	mushroom/fungus		bʌti	b ʌ t i	b o t i	P V T V	P E T I	1	1391	boti	4658	mushroom/fungus:4	970
9019	Car	caq	mushroom/fungus		mimi	m i m i	m i m i	M V M V	M I M I	11	1393	mimi	4659	mushroom/fungus:11	973
9020	Nancowri	ncb	mushroom/fungus		malɔhla	m a l ɔ h l a	m a l o h l a	M V R V H R V	M A L U H L A	12	1394	malohla	4660	mushroom/fungus:12	975
9029	Lawa(Ratanakul)	lcp	mushroom/fungus		taih	t ai h	t a h	T V H	T A H	1	1391	tah	4661	mushroom/fungus:3	969
9031	ManMet	mml	mushroom/fungus		atʰih⁵³	a tʰih⁵³	a t	V T	A T	1	1391	at	4662	mushroom/fungus:13	970
9033	Palaung-Dara'ang	pce	mushroom/fungus		dih	d i h	d i h	T V H	T I H	1	1391	dih	4663	mushroom/fungus:3	969
9034	Palaung-Kalaw	pce	mushroom/fungus		həjɗiç	həj ɗiç	h d	H T	H T	1	1391	hd	4664	mushroom/fungus:14	970
9036	Palaung-Namhsan	pce	mushroom/fungus		tir	t i r	t i r	T V R	T I R	1	1391	tir	4665	mushroom/fungus:3	969
9037	Riang-Sak	ril	mushroom/fungus		tis¹	t i s	t i s	T V S	T I S	1	1391	tis	4666	mushroom/fungus:3	969
9040	Wa-Praok	prk	mushroom/fungus		tih	t i h	t i h	T V H	T I H	1	1391	tih	4667	mushroom/fungus:3	969
9047	Karii	pkt	mushroom/fungus		bɔːc	b ɔː c	b o T	P V K	P U C	16	1395	boT	4668	mushroom/fungus:15	970
9050	Ruc	scb	mushroom/fungus		ʈə̀a²	ʈ ə̀a	t I	T V	T E	5	1398	t3	4669	mushroom/fungus:16	969
9064	Alak	alk	nail/claw		kaneh	k a n e h	k a n e h	K V N V H	K A N E H	4	1413	kaneh	4670	nail/claw:1	978
9065	Bahnar-Golar	bdq	nail/claw		təʔŋjəh	t ə ʔ ŋ j ə h	t I 7 N y I h	T V H N J V H	T E H N J E H	4	1413	t37Ny3h	4671	nail/claw:1	978
9066	Bahnar-Golar	bdq	nail/claw		kəɗiːɲ	k ə ɗ iː ɲ	k I d i H	K V T V N	K E T I N	5	1414	k3diN	4672	nail/claw:2	982
9067	Bahnar-Kontum	bdq	nail/claw		kəɗiːɲ	k ə ɗ iː ɲ	k I d i H	K V T V N	K E T I N	5	1414	k3diN	4673	nail/claw:2	982
9068	Bahnar-Pleiku	bdq	nail/claw		təʔŋjəh	t ə ʔ ŋ j ə h	t I 7 N y I h	T V H N J V H	T E H N J E H	4	1413	t37Ny3h	4674	nail/claw:1	978
9069	Bahnar-Pleiku	bdq	nail/claw		kəɗiːɲ	k ə ɗ iː ɲ	k I d i H	K V T V N	K E T I N	5	1414	k3diN	4675	nail/claw:2	982
9070	Brao	brb	nail/claw		karniah	k a r n ia h	k a r n i h	K V R N V H	K A R N I H	4	1413	karnih	4676	nail/claw:1	978
9074	Cua	cua	nail/claw		kaniəh	k a n iə h	k a n i h	K V N V H	K A N I H	4	1413	kanih	4677	nail/claw:1	978
9075	Halang	hal	nail/claw		kəʔniajh	k ə ʔ n ia j h	k I 7 n i y h	K V H N V J H	K E H N I J H	4	1413	k37niyh	4678	nail/claw:1	978
9076	Jeh	jeh	nail/claw		kəʔniaç	k ə ʔ n ia ç	k I 7 n i S	K V H N V S	K E H N I S	4	1413	k37niS	4679	nail/claw:1	978
9077	Jru-Laven	lbo	nail/claw		kəniah	k ə n ia h	k I n i h	K V N V H	K E N I H	4	1413	k3nih	4680	nail/claw:1	978
9081	Mnong-Rölöm	mng	nail/claw		niehtiː	nieh tiː	n t	N T	N T	4	1413	nt	4681	nail/claw:30	987
9082	Nyaheun	nev	nail/claw		nniah	nn ia h	n i h	N V H	N I H	4	1413	nih	4682	nail/claw:1	978
9084	Rengao	ren	nail/claw		kəʔnih	k ə ʔ n i h	k I 7 n i h	K V H N V H	K E H N I H	4	1413	k37nih	4683	nail/claw:1	978
9086	Sedang	sed	nail/claw		kənèj	k ə n è j	k I n e y	K V N V J	K E N E J	4	1413	k3ney	4684	nail/claw:1	978
9087	Sre	kpm	nail/claw		nɗias	n ɗ ia s	n d i s	N T V S	N T I S	4	1413	ndis	4685	nail/claw:31	980
9088	Stieng	sti	nail/claw		kənieh	k ə n ie h	k I n i h	K V N V H	K E N I H	4	1413	k3nih	4686	nail/claw:1	978
9091	Bru-Talan	oog	nail/claw		kərniʔajh	k ə r n i ʔ a j h	k I r n i 7 a y h	K V R N V H V J H	K E R N I H A J H	4	1413	k3rni7ayh	4687	nail/claw:1	978
9092	Bru-Ubon	bru	nail/claw		ntre̤ːh	n t r e̤ː h	n t r e h	N T R V H	N T R E H	4	1413	ntreh	4688	nail/claw:4	980
9093	In	irr	nail/claw		kərnḭajh	k ə r n ḭa j h	k I r n i y h	K V R N V J H	K E R N I J H	4	1413	k3rniyh	4689	nail/claw:1	978
9094	Katang	kgd	nail/claw		kəntriːeh	k ə n t r iːe h	k I n t r i h	K V N T R V H	K E N T R I H	4	1413	k3ntrih	4690	nail/claw:4	980
9095	Katu-AnDiem	ktv	nail/claw		kərieh	k ə r ie h	k I r i h	K V R V H	K E R I H	4	1413	k3rih	4691	nail/claw:2	978
9097	Kui(Sriwises1978)	kdt	nail/claw		ntʰrɛ̀h	n tʰ r ɛ̀ h	n t r E h	N T R V H	N T R E H	4	1413	ntrEh	4692	nail/claw:4	980
9098	Kui(Huffman1979)	kdt	nail/claw		ntrɛ̤h	n t r ɛ̤ h	n t r E h	N T R V H	N T R E H	4	1413	ntrEh	4693	nail/claw:4	980
9100	Mankong	sss	nail/claw		ntre̤ːh	n t r e̤ː h	n t r e h	N T R V H	N T R E H	4	1413	ntreh	4694	nail/claw:4	980
