ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
4510	Gurung	guru1261	neck		gardan_NPL	g a r d a n	g a r d a n	K V R T V N	K A R T A N	neck:35	35	gardan	3823	neck:6	1175
4511	Lhasa Tibetan	tibe1272	neck		ke⁵⁵	k e	k e	K V	K E	neck:779	779	ke	3824	neck:7	1168
4512	Garo	garo1247	neck		git_dok	g i t d o k	g i t d o k	K V T T V K	K I T T U K	neck:1551	1551	gitdok	3825	neck:22	1168
4513	Hill-Miri	nyis1236	neck		lipo	l i p o	l i p o	R V P V	L I P U	neck:374	374	lipo	3826	neck:23	1167
4514	Limbu	limb1266	neck		sikla	s i k l a	s i k l a	S V K R V	S I K L A	neck:1142	1142	sikla	3827	neck:25	1185
4517	Hakka	hakk1236	neck		gian³-gin¹	g i a n g i n	g i a n g i n	K V V N K V N	K I A N K I N	neck:374	374	giangin	3828	neck:26	1172
4518	Motuo-M	dakp1242	neck		ŋaŋ	ŋ a ŋ	N a N	N V N	N A N	neck:780	780	NaN	3829	neck:4	1170
4519	Tujia	nort2732	neck		khoŋ¹_ti¹	kʰ o ŋ t i	k o N t i	K V N T V	K U N T I	neck:643	643	koNti	3830	neck:27	1172
4520	Beijing	mand1415	neck		ʒ́ǐŋbo	ʒʲ i ŋ b o	Z i N b o	S V N P V	S I N P U	neck:374	374	ZiNbo	3831	neck:2	1169
4521	Zhaba	zhab1238	neck		liŋ⁵¹_ciŋ²¹	l i ŋ ts i ŋ	l i N C i N	R V N K V N	L I N C I N	neck:374	374	liNCiN	3832	neck:1	1167
4522	Kaike	kaik1246	neck		hola	h o l a	h o l a	H V R V	H U L A	neck:965	965	hola	3833	neck:28	1182
4523	Jinuo	youl1235	neck		lə⁴²_chə⁵⁵	l ə tsʰ ə	l I C I	R V K V	L E C E	neck:374	374	l3C3	3834	neck:29	1167
4524	Serdukpen	sher1257	neck		ortoŋ	o r t o ŋ	o r t o N	V R T V N	U R T U N	neck:1551	1551	ortoN	3835	neck:31	1175
4525	Namuzi	namu1246	neck		ɣɛ⁵⁵_kɛ³³	ɣ ɛ k ɛ	x E k E	K V K V	G E K E	neck:608	608	xEkE	3836	neck:32	1172
4526	Xiaxe Tibetan	amdo1237	neck		hke_tə	h k e t ə	h k e t I	H K V T V	H K E T E	neck:779	779	hket3	3837	neck:33	1168
4527	Lüsu	lisu1250	neck		ta⁵³_ər⁵³	t a ə r	t a I r	T V V R	T A E R	neck:1426	1426	ta3r	3838	neck:3	1171
4529	Liangmai	lian1251	neck		ɨŋ	ɨ ŋ	I N	V N	I N	neck:643	643	3N	3839	neck:34	1173
4530	Dimasa	dima1251	neck		godo	g o d o	g o d o	K V T V	K U T U	neck:1551	1551	godo	3840	neck:8	1168
4531	N-Qiang	nort2722	neck		tʃə_ka	tʃ ə k a	t I k a	T V K V	T E K A	neck:608	608	t3ka	3841	neck:35	1174
4532	Lijiang-Naxi	lich1241	neck		ćər³³	tsʲ ə r	t I r	T V R	T E R	neck:966	966	t3r	3842	neck:3	1171
4533	Zeme	zeme1240	neck		miguaŋ	m i g u a ŋ	m i g u a N	M V K V V N	M I K Y A N	neck:643	643	miguaN	3843	neck:36	1188
4534	Jingpo	kach1280	neck		tuʔ³¹	t u ʔ	t u 7	T V H	T Y H	neck:1551	1551	tu7	3844	neck:37	1181
4535	Bodo	bodo1269	neck		garaŋ	g a r a ŋ	g a r a N	K V R V N	K A R A N	neck:1426	1426	garaN	3845	neck:6	1173
4536	Fuzhou	mind1253	neck		ta⁵_au³³	t a a u	t a a u	T V V V	T A A Y	neck:904	904	taau	3846	neck:38	1179
4537	Burmese	nucl1310	neck		lań_paŋː	l a nʲ p a ŋː	l a n p a N	R V N P V N	L A N P A N	neck:374	374	lanpaN	3847	neck:1	1167
4538	Horpa	horp1239	neck		vlʒe_TIB	v l ʒ e	v l Z e	W R S V	B L S E	neck:36	36	vlZe	3848	neck:39	1180
4539	Ao-Chungli	chon1286	neck		tɨkhuŋlen	t ɨ kʰ u ŋ l e n	t I k u N l e n	T V K V N R V N	T I K Y N L E N	neck:643	643	t3kuNlen	3849	neck:40	1189
4540	Padam	pada1257	neck		a-liŋ	a l i ŋ	a l i N	V R V N	A L I N	neck:374	374	aliN	3850	neck:41	1167
4541	Bola	pela1242	neck		laŋ⁵⁵_taŋ³¹	l a ŋ t a ŋ	l a N t a N	R V N T V N	L A N T A N	neck:374	374	laNtaN	3851	neck:1	1167
4542	Guiqiong	guiq1238	neck		ta⁵⁵_chɨ⁵³	t a tsʰ ɨ	t a C I	T V K V	T A C I	neck:1551	1551	taC3	3852	neck:42	1174
4545	Apatari	apat1240	neck		láŋgu	l a ŋ g u	l a N g u	R V N K V	L A N K Y	neck:643	643	laNgu	3853	neck:5	1167
4546	Old Chinese	oldc1244	neck		keŋʔ_?V	k e ŋ ʔ	k e N 7	K V N H	K E N H	neck:374	374	keN7	3854	neck:13	1172
4547	Lushai	lush1249	neck		riŋ	r i ŋ	r i N	R V N	R I N	neck:1426	1426	riN	3855	neck:9	1173
4548	Bokar	bori1243	neck		lɨŋ_poŋ	l ɨ ŋ p o ŋ	l I N p o N	R V N P V N	L I N P U N	neck:997	997	l3NpoN	3856	neck:1	1167
4550	Hmar	hmar1241	neck		riŋ	r i ŋ	r i N	R V N	R I N	neck:1426	1426	riN	3857	neck:9	1173
4552	Written Tibetan	tibe1272	neck		mʒ́iŋ_pa	m dʒ i ŋ p a	m d i N p a	M T V N P V	M T I N P A	neck:374	374	mdiNpa	3858	neck:2	1169
4554	Lhasa Tibetan	tibe1272	neck		ćiŋ¹³_pə⁵⁵	tsʲ i ŋ p ə	t i N p I	T V N P V	T I N P E	neck:374	374	tiNp3	3859	neck:2	1169
4555	Hill-Miri	nyis1236	neck		lipo	l i p o	l i p o	R V P V	L I P U	neck:997	997	lipo	3860	neck:24	1167
4558	Zhaba	zhab1238	neck		liŋ⁵¹_ciŋ²¹	l i ŋ ts i ŋ	l i N C i N	R V N K V N	L I N C I N	neck:966	966	liNCiN	3861	neck:1	1167
4559	Jinuo	youl1235	neck		lə⁴²_chə⁵⁵	l ə tsʰ ə	l I C I	R V K V	L E C E	neck:966	966	l3C3	3862	neck:30	1167
4560	Lüsu	lisu1250	neck		ta⁵³_ər⁵³	t a ə r	t a I r	T V V R	T A E R	neck:1551	1551	ta3r	3863	neck:3	1171
4561	Lijiang-Naxi	lich1241	neck		ćər³³	tsʲ ə r	t I r	T V R	T E R	neck:966	966	t3r	3864	neck:3	1171
4562	Bodo	bodo1269	neck		godo	g o d o	g o d o	K V T V	K U T U	neck:1551	1551	godo	3865	neck:8	1168
4563	Bola	pela1242	neck		laŋ⁵⁵_taŋ³¹	l a ŋ t a ŋ	l a N t a N	R V N T V N	L A N T A N	neck:1551	1551	laNtaN	3866	neck:1	1167
4564	Dhimal	dhim1246	new		nawa_IND	n a w a	n a w a	N V W V	N A W A	new:37	37	nawa	3867	new:27	1198
4565	Apatari	apat1240	new		níti	n i t i	n i t i	N V T V	N I T I	new:1405	1405	niti	3868	new:6	1192
4567	Jirel	jire1238	new		sam_L¹ba_T¹	s a m b a	s a m b a	S V M P V	S A M P A	new:189	189	samba	3869	new:1	1191
4568	Old Chinese	oldc1244	new		sin	s i n	s i n	S V N	S I N	new:301	301	sin	3870	new:2	1190
4569	Idu	idum1241	new		me¹_eŋ¹	m e e ŋ	m e e N	M V V N	M E E N	new:1542	1542	meeN	3871	new:28	1200
4570	Lhota	loth1237	new		ethã	e tʰ ã ∼	e t a n	V T V N	E T A 9	new:189	189	etan	3872	new:29	1190
4571	Lushai	lush1249	new		thar	tʰ a r	t a r	T V R	T A R	new:189	189	tar	3873	new:5	1194
4572	Lepcha	lepc1244	new		ăl	a l	a l	V R	A L	new:1216	1216	al	3874	new:30	1201
4573	Sgaw	sgaw1245	new		ʔəṭɔː⁴⁴	ʔ ə ʈ ɔː	7 I t o	H V T V	H E T U	new:301	301	73to	3875	new:10	1195
4574	Rourou	nusu1239	new		ćiæ³¹	tsʲ i æ	t i E	T V V	T I E	new:301	301	tiE	3876	new:31	1195
4577	Dulong	drun1238	new		aŋ³¹_sar⁵⁵	a ŋ s a r	a N s a r	V N S V R	A N S A R	new:189	189	aNsar	3877	new:8	1194
4578	Tangkul	tang1336	new		kathar	k a tʰ a r	k a t a r	K V T V R	K A T A R	new:189	189	katar	3878	new:5	1193
4579	Pa'O	paok1235	new		tə⁵⁵_sa³³	t ə s a	t I s a	T V S V	T E S A	new:301	301	t3sa	3879	new:14	1190
4581	Geker	geko1235	new		ṭaː⁵³	ʈ aː	t a	T V	T A	new:301	301	ta	3880	new:11	1194
4582	Ersu	ersu1241	new		sɨ⁵⁵	s ɨ	s I	S V	S I	new:301	301	s3	3881	new:3	1190
4584	Ao-Mongsen	mong1332	new		tesen	t e s e n	t e s e n	T V S V N	T E S E N	new:301	301	tesen	3882	new:9	1190
4585	Sherpa	sher1255	new		sambɛHF	s a m b ɛ	s a m b E	S V M P V	S A M P E	new:189	189	sambE	3883	new:1	1191
4586	Rawang	rawa1265	new		aŋ_səR	a ŋ s ə	a N s I	V N S V	A N S E	new:189	189	aNs3	3884	new:8	1194
4588	Bokar	bori1243	new		nɨ_tiː	n ɨ t iː	n I t i	N V T V	N I T I	new:1405	1405	n3ti	3885	new:6	1192
4590	Hmar	hmar1241	new		thar	tʰ a r	t a r	T V R	T A R	new:189	189	tar	3886	new:5	1197
4591	Nusu	nusu1239	new		ʒ́ɔ⁵⁵_ɔ³¹	ʒʲ ɔ ɔ	Z o o	S V V	S U U	new:301	301	Zoo	3887	new:32	1190
4592	Geba	geba1237	new		ʔəṭɛ⁴⁴	ʔ ə ʈ ɛ	7 I t E	H V T V	H E T E	new:301	301	73tE	3888	new:10	1195
4593	Manu	manu1255	new		sa¹¹	s a	s a	S V	S A	new:301	301	sa	3889	new:15	1190
4594	Alike Tibetan	amdo1237	new		sho_mæ	sʰ o m æ	s o m E	S V M V	S U M E	new:189	189	somE	3890	new:1	1191
4595	Shixing	shix1238	new		ṣɛ⁵⁵_hĩ³³	ʂ ɛ h ĩ ∼	S E h i n	S V H V N	S E H I 9	new:301	301	SEhin	3891	new:16	1190
4598	Ninglang-Naxi	naxi1245	new		ṣɨ¹³	ʂ ɨ	S I	S V	S I	new:301	301	S3	3892	new:3	1190
4599	Khaling	khal1275	new		nin_L	n i n	n i n	N V N	N I N	new:1405	1405	nin	3893	new:17	1196
4601	W. Kayah	west2409	new		ćɛ³³	tsʲ ɛ	t E	T V	T E	new:301	301	tE	3894	new:11	1195
4602	Written Tibetan	tibe1272	new		gsar__pa	g s a r p a	g s a r p a	K S V R P V	K S A R P A	new:189	189	gsarpa	3895	new:1	1191
4604	Batang Tibetan	kham1282	new		sɛ⁵⁵_ba⁵³	s ɛ b a	s E b a	S V P V	S E P A	new:189	189	sEba	3896	new:1	1191
4605	Gurung	guru1261	new		chaː²ra	tsʰ aː r a	C a r a	K V R V	C A R A	new:189	189	Cara	3897	new:7	1197
4606	Lhasa Tibetan	tibe1272	new		saː⁵⁵_pa⁵⁵	s aː p a	s a p a	S V P V	S A P A	new:189	189	sapa	3898	new:1	1191
4607	Garo	garo1247	new		gital	g i t a l	g i t a l	K V T V R	K I T A L	new:1225	1225	gital	3899	new:5	1193
4608	Hill-Miri	nyis1236	new		nite-ne	n i t e n e	n i t e n e	N V T V N V	N I T E N E	new:1405	1405	nitene	3900	new:6	1192
4609	Limbu	limb1266	new		kɔsɔN	k ɔ s ɔ	k o s o	K V S V	K U S U	new:154	154	koso	3901	new:18	1190
4612	Hakka	hakk1236	new		sin¹	s i n	s i n	S V N	S I N	new:301	301	sin	3902	new:2	1190
4613	Motuo-M	dakp1242	new		siŋ_ma	s i ŋ m a	s i N m a	S V N M V	S I N M A	new:301	301	siNma	3903	new:2	1191
4614	Tujia	nort2732	new		a³_si¹	a s i	a s i	V S V	A S I	new:301	301	asi	3904	new:4	1190
4615	Beijing	mand1415	new		śīn	sʲ iː n	s i n	S V N	S I N	new:301	301	sin	3905	new:2	1190
4616	Zhaba	zhab1238	new		a²¹_sik⁵⁵	a s i k	a s i k	V S V K	A S I K	new:301	301	asik	3906	new:4	1190
4617	Kaike	kaik1246	new		sɔrba__TIB?	s ɔ r b a	s o r b a	S V R P V	S U R P A	new:189	189	sorba	3907	new:1	1191
4618	Yintale	yint1235	new		ʔa¹¹_ṣaŋ³⁵	ʔ a ʂ a ŋ	7 a S a N	H V S V N	H A S A N	new:301	301	7aSaN	3908	new:12	1190
4619	Jinuo	youl1235	new		ʃi⁵⁵	ʃ i	S i	S V	S I	new:301	301	Si	3909	new:3	1190
4620	Namuzi	namu1246	new		sɨ⁵⁵_cɛ³³	s ɨ ts ɛ	s I C E	S V K V	S I C E	new:301	301	s3CE	3910	new:19	1190
4621	Xiaxe Tibetan	amdo1237	new		sho_ma	sʰ o m a	s o m a	S V M V	S U M A	new:189	189	soma	3911	new:1	1191
4622	Lüsu	lisu1250	new		ʒ́e³³_ʒ́e³³	ʒʲ e ʒʲ e	Z e Z e	S V S V	S E S E	new:1149	1149	ZeZe	3912	new:20	1190
4624	Liangmai	lian1251	new		kašan	k a ʃ a n	k a S a n	K V S V N	K A S A N	new:301	301	kaSan	3913	new:12	1190
4625	Dimasa	dima1251	new		gadaiŋ	g a d a i ŋ	g a d a i N	K V T V V N	K A T A I N	new:1225	1225	gadaiN	3914	new:13	1193
4626	Yeinbaw	yinb1236	new		θi⁵⁵	θ i	8 i	T V	D I	new:301	301	8i	3915	new:21	1190
4627	N-Qiang	nort2722	new		khsə	kʰ s ə	k s I	K S V	K S E	new:301	301	ks3	3916	new:22	1190
4628	Lijiang-Naxi	lich1241	new		ṣɨ⁵⁵	ʂ ɨ	S I	S V	S I	new:301	301	S3	3917	new:3	1190
4629	Zeme	zeme1240	new		karchibe	k a r tsʰ i b e	k a r C i b e	K V R K V P V	K A R C I P E	new:189	189	karCibe	3918	new:23	1202
4630	Jingpo	kach1280	new		n³¹_nan³³	n n a n	n n a n	N N V N	N N A N	new:1366	1366	nnan	3919	new:24	1196
4631	Bodo	bodo1269	new		gadan	g a d a n	g a d a n	K V T V N	K A T A N	new:1225	1225	gadan	3920	new:13	1193
4632	Fuzhou	mind1253	new		siŋ⁵⁵	s i ŋ	s i N	S V N	S I N	new:301	301	siN	3921	new:2	1190
4633	Burmese	nucl1310	new		sac	s a ts	s a C	S V K	S A C	new:301	301	saC	3922	new:4	1190
4634	Horpa	horp1239	new		xso_xso	x s o x s o	x s o x s o	K S V K S V	G S U G S U	new:301	301	xsoxso	3923	new:25	1199
4635	Ao-Chungli	chon1286	new		tasen	t a s e n	t a s e n	T V S V N	T A S E N	new:301	301	tasen	3924	new:9	1190
4636	Padam	pada1257	new		a-ni	a n i	a n i	V N V	A N I	new:1405	1405	ani	3925	new:26	1192
4637	Bola	pela1242	new		sak⁵⁵	s a k	s a k	S V K	S A K	new:301	301	sak	3926	new:4	1190
4638	Guiqiong	guiq1238	new		sö⁵⁵_pö⁵⁵	s ö p ö	s E p E	S V P V	S U P U	new:301	301	sEpE	3927	new:1	1191
4641	Lepcha	lepc1244	new		car	ts a r	C a r	K V R	C A R	new:189	189	Car	3928	new:7	1197
4642	Geker	geko1235	night		_na²²	n a	n a	N V	N A	night:1377	1377	na	3929	night:8	1203
4644	Geba	geba1237	night		_n	n	n	N	N	night:1377	1377	n	3930	night:23	1203
4645	Ninglang-Naxi	naxi1245	night		mv³¹_khv¹³	m v kʰ v	m v k v	M W K W	M B K B	night:781	781	mvkv	3931	night:1	1207
4646	Written Tibetan	tibe1272	night		nam	n a m	n a m	N V M	N A M	night:1369	1369	nam	3932	night:27	1208
4647	Hakka	hakk1236	night		ban⁴-ia⁴	b a n i a	b a n i a	P V N V V	P A N I A	night:783	783	bania	3933	night:33	1213
4648	Jinuo	youl1235	night		mhe⁴²_kha⁴²	mʰ e kʰ a	m e k a	M V K V	M E K A	night:781	781	meka	3934	night:40	1205
4649	Lijiang-Naxi	lich1241	night		mv³³_khv⁵⁵	m v kʰ v	m v k v	M W K W	M B K B	night:781	781	mvkv	3935	night:1	1207
4650	Quueyu	quey1238	night		mche⁵⁵_TIB	m tsʰ e	m C e	M K V	M C E	night:38	38	mCe	3936	night:54	1205
4651	Dhimal	dhim1246	night		nhisanta	nʰ i s a n t a	n i s a n t a	N V S V N T V	N I S A N T A	night:193	193	nisanta	3937	night:9	1208
4652	Apatari	apat1240	night		àyo	a y o	a i o	V V V	A Y U	night:254	254	aio	3938	night:4	1214
4654	Jirel	jire1238	night		gwa_L¹ka_L¹	g w a k a	g w a k a	K W V K V	K W A K A	night:781	781	gwaka	3939	night:10	1218
4655	Old Chinese	oldc1244	night		lia	l i a	l i a	R V V	L I A	night:254	254	lia	3940	night:55	1223
4656	Idu	idum1241	night		a³_boŋ¹_tioŋ	a b o ŋ t i o ŋ	a b o N t i o N	V P V N T V V N	A P U N T I U N	night:1199	1199	aboNtioN	3941	night:11	1203
4657	Lhota	loth1237	night		zamo-lo	z a m o l o	z a m o l o	S V M V R V	S A M U L U	night:152	152	zamolo	3942	night:56	1220
4658	Lushai	lush1249	night		zaːn	z aː n	z a n	S V N	S A N	night:254	254	zan	3943	night:3	1204
4659	Lepcha	lepc1244	night		nap	n a p	n a p	N V P	N A P	night:1378	1378	nap	3944	night:12	1203
4660	Sgaw	sgaw1245	night		mu⁵³_na³³_khɔ	m u n a kʰ ɔ	m u n a k o	M V N V K V	M Y N A K U	night:1377	1377	munako	3945	night:13	1206
4661	Rourou	nusu1239	night		so⁴⁴_kɨ⁵⁵	s o k ɨ	s o k I	S V K V	S U K I	night:309	309	sok3	3946	night:14	1204
4664	Dulong	drun1238	night		dɔ³¹_ʒa⁵⁵_dɨː	d ɔ ʒ a d ɨː	d o Z a d I	T V S V T V	T U S A T I	night:782	782	doZad3	3947	night:15	1211
4665	Tangkul	tang1336	night		ŋayašoŋ	ŋ a j a ʃ o ŋ	N a y a S o N	N V J V S V N	N A J A S U N	night:254	254	NayaSoN	3948	night:57	1225
4666	Pa'O	paok1235	night		mɨ⁵⁵⁵⁵_kheʔ¹	m ɨ kʰ e ʔ	m I k e 7	M V K V H	M I K E H	night:781	781	m3ke7	3949	night:2	1205
4668	Kulung	kulu1253	night		seːpa	s eː p a	s e p a	S V P V	S E P A	night:193	193	sepa	3950	night:16	1219
4669	Geker	geko1235	night		məɨʔ⁵³_na²²_k	m ə ɨ ʔ n a k	m I I 7 n a k	M V V H N V K	M E I H N A K	night:781	781	m337nak	3951	night:17	1212
4670	Ersu	ersu1241	night		nkhuar⁵⁵	n kʰ u a r	n k u a r	N K V V R	N K Y A R	night:1040	1040	nkuar	3952	night:18	1230
4672	Ao-Mongsen	mong1332	night		aya	a j a	a y a	V J V	A J A	night:254	254	aya	3953	night:19	1215
4673	Sherpa	sher1255	night		nup_LR	n u p	n u p	N V P	N Y P	night:1378	1378	nup	3954	night:20	1203
4674	Rawang	rawa1265	night		ya_diŋ	y a d i ŋ	i a d i N	V V T V N	Y A T I N	night:782	782	iadiN	3955	night:21	1211
4676	Bokar	bori1243	night		a_yoː	a y oː	a i o	V V V	A Y U	night:254	254	aio	3956	night:4	1214
4678	Hmar	hmar1241	night		zaːn	z aː n	z a n	S V N	S A N	night:254	254	zan	3957	night:3	1204
4679	Nusu	nusu1239	night		suɔr³⁵	s u ɔ r	s u o r	S V V R	S Y U R	night:309	309	suor	3958	night:22	1210
4680	Geba	geba1237	night		lu²²_mu²²_nɛ	l u m u n ɛ	l u m u n E	R V M V N V	L Y M Y N E	night:781	781	lumunE	3959	night:24	1206
4681	Manu	manu1255	night		lv¹¹_mø̣³³_k	l v m ø̰ k	l v m e k	R W M V K	L B M U K	night:781	781	lvmek	3960	night:25	1221
4682	Alike Tibetan	amdo1237	night		nən_mo_EE	n ə n m o	n I n m o	N V N M V	N E N M U	night:1369	1369	n3nmo	3961	night:6	1209
4683	Shixing	shix1238	night		o⁵⁵_qhoa³³	o q h o a	o q h o a	V K H V V	U K H U A	night:1040	1040	oqhoa	3962	night:58	1206
4686	Ninglang-Naxi	naxi1245	night		mv³¹_khv¹³	m v kʰ v	m v k v	M W K W	M B K B	night:783	783	mvkv	3963	night:1	1207
4687	Khaling	khal1275	night		seneH	s e n e	s e n e	S V N V	S E N E	night:193	193	sene	3964	night:26	1204
4689	W. Kayah	west2409	night		mɔ̣⁴⁴_khi⁵⁵	m ɔ̰ kʰ i	m o k i	M V K V	M U K I	night:781	781	moki	3965	night:2	1205
4690	Written Tibetan	tibe1272	night		mchan_mo	m tsʰ a n m o	m C a n m o	M K V N M V	M C A N M U	night:193	193	mCanmo	3966	night:5	1209
4692	Batang Tibetan	kham1282	night		chẽ⁵⁵_ri⁵⁵	tsʰ ẽ ∼ r i	C e n r i	K V N R V	C E 9 R I	night:193	193	Cenri	3967	night:28	1229
4694	Gurung	guru1261	night		mwĩ¹sa	m w ĩ ∼ s a	m w i n s a	M W V N S V	M W I 9 S A	night:350	350	mwinsa	3968	night:29	1212
4695	Lhasa Tibetan	tibe1272	night		chɛ̃⁵⁵_mo⁵⁵	tsʰ ɛ̃ ∼ m o	C E n m o	K V N M V	C E 9 M U	night:193	193	CEnmo	3969	night:5	1209
4696	Garo	garo1247	night		wal	w a l	w a l	W V R	W A L	night:1040	1040	wal	3970	night:30	1231
4697	Hill-Miri	nyis1236	night		tidi	t i d i	t i d i	T V T V	T I T I	night:782	782	tidi	3971	night:31	1211
4698	Limbu	limb1266	night		sɛn	s ɛ n	s E n	S V N	S E N	night:193	193	sEn	3972	night:32	1204
4700	Hakka	hakk1236	night		ban⁴_ia⁴	b a n i a	b a n i a	P V N V V	P A N I A	night:254	254	bania	3973	night:34	1213
4701	Motuo-M	dakp1242	night		bi_naŋ	b i n a ŋ	b i n a N	P V N V N	P I N A N	night:1377	1377	binaN	3974	night:35	1213
4702	Tujia	nort2732	night		lan³_jin¹_ch	l a n j i n tsʰ	l a n y i n C	R V N J V N K	L A N J I N C	night:1277	1277	lanyinC	3975	night:36	1226
4703	Beijing	mand1415	night		yè	y e	i e	V V	Y E	night:254	254	ie	3976	night:37	1217
4704	Zhaba	zhab1238	night		mjin⁵⁵_le²¹	m j i n l e	m y i n l e	M J V N R V	M J I N L E	night:783	783	myinle	3977	night:38	1228
4705	Kaike	kaik1246	night		chan	tsʰ a n	C a n	K V N	C A N	night:193	193	Can	3978	night:39	1204
4706	Yintale	yint1235	night		mɨ¹¹_khi⁵⁵	m ɨ kʰ i	m I k i	M V K V	M I K I	night:781	781	m3ki	3979	night:2	1205
4707	Jinuo	youl1235	night		mhe⁴²_kha⁴²	mʰ e kʰ a	m e k a	M V K V	M E K A	night:783	783	meka	3980	night:41	1205
4708	Serdukpen	sher1257	night		nuphuŋ-saŋ	n u pʰ u ŋ s a ŋ	n u p u N s a N	N V P V N S V N	N Y P Y N S A N	night:1199	1199	nupuNsaN	3981	night:42	1203
4709	Namuzi	namu1246	night		xĩ³³_qho³³	x ĩ ∼ q h o	x i n q h o	K V N K H V	G I 9 K H U	night:1040	1040	xinqho	3982	night:43	1206
4710	Xiaxe Tibetan	amdo1237	night		nə_mo_EE	n ə m o	n I m o	N V M V	N E M U	night:1369	1369	n3mo	3983	night:6	1203
4712	Liangmai	lian1251	night		nchun	n tsʰ u n	n C u n	N K V N	N C Y N	night:193	193	nCun	3984	night:44	1208
4713	Dimasa	dima1251	night		horh	h o rʰ	h o r	H V R	H U R	night:1040	1040	hor	3985	night:7	1210
4714	Yeinbaw	yinb1236	night		mɨ̣̃¹¹_ha⁵⁵	m ɨ̰ ∼ h a	m I n h a	M V N H V	M I 9 H A	night:504	504	m3nha	3986	night:45	1212
4715	N-Qiang	nort2722	night		a_ṣa	a ʂ a	a S a	V S V	A S A	night:309	309	aSa	3987	night:46	1222
4716	Lijiang-Naxi	lich1241	night		mv³³_khv⁵⁵	m v kʰ v	m v k v	M W K W	M B K B	night:783	783	mvkv	3988	night:1	1207
4717	Zeme	zeme1240	night		muizeu	m u i z e u	m u i z e u	M V V S V V	M Y I S E Y	night:1536	1536	muizeu	3989	night:47	1227
4718	Jingpo	kach1280	night		šə³¹_naʔ⁵⁵	ʃ ə n a ʔ	S I n a 7	S V N V H	S E N A H	night:1377	1377	S3na7	3990	night:48	1204
4719	Bodo	bodo1269	night		hor	h o r	h o r	H V R	H U R	night:1040	1040	hor	3991	night:7	1210
4720	Fuzhou	mind1253	night		maŋ⁵⁵_muo⁵⁵	m a ŋ m u o	m a N m u o	M V N M V V	M A N M Y U	night:783	783	maNmuo	3992	night:49	1209
4721	Burmese	nucl1310	night		ńa	nʲ a	n a	N V	N A	night:254	254	na	3993	night:8	1203
4722	Horpa	horp1239	night		ćva	tsʲ v a	t v a	T W V	T B A	night:309	309	tva	3994	night:50	1216
4723	Ao-Chungli	chon1286	night		aonuŋ	a o n u ŋ	a o n u N	V V N V N	A U N Y N	night:350	350	aonuN	3995	night:51	1208
4724	Padam	pada1257	night		yu-ə	y u ə	i u I	V V V	Y Y E	night:254	254	iu3	3996	night:52	1224
4725	Guiqiong	guiq1238	night		mɔ̃³⁵_ŋi⁵⁵_c	m ɔ̃ ŋ i ts	m o N i C	M V N V K	M U N I C	night:350	350	moNiC	3997	night:53	1206
4728	Quueyu	quey1238	nose		ćńi⁵⁵	tsʲ nʲ i	t n i	T N V	T N I	nose:1361	1361	tni	3998	nose:43	1232
4729	Dhimal	dhim1246	nose		nhapu	nʰ a p u	n a p u	N V P V	N A P Y	nose:1361	1361	napu	3999	nose:1	1233
4730	Apatari	apat1240	nose		yapiŋ	y a p i ŋ	i a p i N	V V P V N	Y A P I N	nose:1361	1361	iapiN	4000	nose:42	1233
4732	Jirel	jire1238	nose		nou_L²	n o u	n o u	N V V	N U Y	nose:1361	1361	nou	4001	nose:41	1232
4733	Old Chinese	oldc1244	nose		bhits	b h i t s	b h i t s	P H V T S	P H I T S	nose:843	843	bhits	4002	nose:40	1236
4734	Idu	idum1241	nose		e¹_ńaŋ¹_bo¹	e nʲ a ŋ b o	e n a N b o	V N V N P V	E N A N P U	nose:609	609	enaNbo	4003	nose:12	1233
4735	Lhota	loth1237	nose		kenno	k e n n o	k e n n o	K V N N V	K E N N U	nose:1361	1361	kenno	4004	nose:39	1235
4736	Lushai	lush1249	nose		hnaːr	h n aː r	h n a r	H N V R	H N A R	nose:1379	1379	hnar	4005	nose:8	1232
4737	Lepcha	lepc1244	nose		nóm	n o m	n o m	N V M	N U M	nose:1361	1361	nom	4006	nose:38	1232
4738	Sgaw	sgaw1245	nose		na²²_d̄e⁴⁴	n a d̄ e	n a d e	N V T V	N A T E	nose:1361	1361	nade	4007	nose:37	1232
4739	Rourou	nusu1239	nose		na⁵⁵_ã⁵⁵	n a ã ∼	n a a n	N V V N	N A A 9	nose:1361	1361	naan	4008	nose:10	1233
4742	Dulong	drun1238	nose		sɨ³¹_na⁵⁵	s ɨ n a	s I n a	S V N V	S I N A	nose:1361	1361	s3na	4009	nose:7	1232
4743	Tangkul	tang1336	nose		nataŋ	n a t a ŋ	n a t a N	N V T V N	N A T A N	nose:1361	1361	nataN	4010	nose:36	1232
4744	Pa'O	paok1235	nose		baj³³⁴⁴	b a j	b a y	P V J	P A J	nose:609	609	bay	4011	nose:9	1236
4746	Kulung	kulu1253	nose		nap	n a p	n a p	N V P	N A P	nose:1361	1361	nap	4012	nose:1	1232
4747	Geker	geko1235	nose		nəphu⁴⁴	n ə pʰ u	n I p u	N V P V	N E P Y	nose:1361	1361	n3pu	4013	nose:1	1233
