ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
38277	Cebuano	?	tail		ikug	i k u g	i k u g	V K V K	I K Y K	1	936	ikug	5016	tail:1	919
5829	Woleai	?	tail		iugɪʊ	iu g ɪʊ	i g i	V K V	I K I	1	936	igi	5017	tail:10	919
55066	Penrhyn	?	tail		siku	s i k u	s i k u	S V K V	S I K Y	13	938	siku	5018	tail:1	919
55509	Tuamotu	?	tail		hiku	h i k u	h i k u	H V K V	H I K Y	13	938	hiku	5019	tail:1	919
55510	Tuamotu	?	tail		vaero	v ae r o	v a r o	W V R V	B A R U	10	937	varo	5020	tail:4	921
39226	FutunaEast	?	tail		siku	s i k u	s i k u	S V K V	S I K Y	13	938	siku	5021	tail:1	919
7410	Itbayat	?	tail		ipos	i p o s	i p o s	V P V S	I P U S	30	940	ipos	5022	tail:2	920
56777	EastSumbaneseKamberaSoutherndialect	?	tail		kaiku	k ai k u	k a k u	K V K V	K A K Y	1	936	kaku	5023	tail:1	919
64181	Tikopia	?	tail		sikusiku	s i k u s i k u	s i k u s i k u	S V K V S V K V	S I K Y S I K Y	13	938	sikusiku	5024	tail:9	919
8976	Lakalai	?	tail		kiu	k iu	k i	K V	K I	1	936	ki	5025	tail:5	924
9051	BanjareseMalay	?	tail		buntut	b u n t u t	b u n t u t	P V N T V T	P Y N T Y T	16	939	buntut	5026	tail:3	922
26209	Niue	?	tail		hiku	h i k u	h i k u	H V K V	H I K Y	13	938	hiku	5027	tail:1	919
27119	Tagalog	?	tail		buntot	b u n t o t	b u n t o t	P V N T V T	P Y N T U T	16	939	buntot	5028	tail:3	922
34597	Maori	?	tail		whiore	w h io r e	w h i r e	W H V R V	W H I R E	10	937	whire	5029	tail:14	925
60521	Ivasay	?	tail		ipos	i p o s	i p o s	V P V S	I P U S	30	940	ipos	5030	tail:2	920
45143	ChuukeseAKATrukese	?	tail		wuku	w u k u	w u k u	W V K V	W Y K Y	1	936	wuku	5031	tail:7	919
61930	RapanuiEasterIsland	?	tail		hiku	h i k u	h i k u	H V K V	H I K Y	1	936	hiku	5032	tail:1	919
29427	EastSumbaneseUmbuRatuNggaidialect	?	tail		kiku	k i k u	k i k u	K V K V	K I K Y	1	936	kiku	5033	tail:1	919
62348	Marquesan	?	tail		veo	v eo	v e	W V	B E	10	937	ve	5034	tail:12	921
62347	Marquesan	?	tail		hiku	h i k u	h i k u	H V K V	H I K Y	1	936	hiku	5035	tail:1	919
63131	WesternBukidnonManobo	?	tail		ikug	i k u g	i k u g	V K V K	I K Y K	1	936	ikug	5036	tail:1	919
14904	TahitianModern	?	tail		hiu	h iu	h i	H V	H I	1	936	hi	5037	tail:13	919
14905	TahitianModern	?	tail		aero	ae r o	a r o	V R V	A R U	10	937	aro	5038	tail:4	921
15141	Rennellese	?	tail		siku	s i k u	s i k u	S V K V	S I K Y	13	938	siku	5039	tail:1	919
59883	Yami	?	tail		ipos	i p o s	i p o s	V P V S	I P U S	30	940	ipos	5040	tail:2	920
56155	Luangiua	?	tail		mosuʔi	m o s u ʔ i	m o s u 7 i	M V S V H V	M U S Y H I	13	938	mosu7i	5041	tail:6	923
64595	Anuta	?	tail		t/iku/tiku	t i k u t i k u	t i k u t i k u	T V K V T V K V	T I K Y T I K Y	1	936	tikutiku	5042	tail:9	919
31840	Chuukese	?	tail		wuku	w u k u	w u k u	W V K V	W Y K Y	1	936	wuku	5043	tail:7	919
49063	Surigaonon	?	tail		ikog	i k o g	i k o g	V K V K	I K U K	1	936	ikog	5044	tail:1	919
25630	NakanaiBilekiDialect	?	tail		kiu	k iu	k i	K V	K I	1	936	ki	5045	tail:5	924
17892	Imorod	?	tail		ipos	i p o s	i p o s	V P V S	I P U S	30	940	ipos	5046	tail:2	920
1	NakanaiBilekiDialect	?	ten		savulusasa	s a v u l u s a s a	s a v u l u s a s a	S V W V R V S V S V	S A B Y L Y S A S A	5	941	savulusasa	5047	ten:2	927
16521	Penrhyn	?	ten		ngahuru	n g a h u r u	n g a h u r u	N K V H V R V	N K A H Y R Y	5	941	ngahuru	5048	ten:1	926
17403	Iraralay	?	ten		poo	p oo	p o	P V	P U	5	941	po	5049	ten:3	928
17573	DayakNgaju	?	ten		sapuluh	s a p u l u h	s a p u l u h	S V P V R V H	S A P Y L Y H	5	941	sapuluh	5050	ten:2	927
1249	Surigaonon	?	ten		napuyo	n a p uyo	n a p u	N V P V	N A P Y	5	941	napu	5051	ten:5	926
50635	Luangiua	?	ten		saŋahulu	s a ŋ a h u l u	s a N a h u l u	S V N V H V R V	S A N A H Y L Y	5	941	saNahulu	5052	ten:1	926
67108	TahitianModern	?	ten		ahuru	a h u r u	a h u r u	V H V R V	A H Y R Y	5	941	ahuru	5053	ten:1	926
55700	Marquesan	?	ten		okohuu	o k o h uu	o k o h u	V K V H V	U K U H Y	5	941	okohu	5054	ten:7	926
51054	BanjareseMalay	?	ten		sapuluh	s a p u l u h	s a p u l u h	S V P V R V H	S A P Y L Y H	5	941	sapuluh	5055	ten:2	927
36043	Yami	?	ten		po	p o	p o	P V	P U	5	941	po	5056	ten:3	928
19979	Ivasay	?	ten		asaapoho	a s aa p o h o	a s a p o h o	V S V P V H V	A S A P U H U	5	941	asapoho	5057	ten:2	927
36729	Minangkabau	?	ten		sapuluah	s a p u l ua h	s a p u l u h	S V P V R V H	S A P Y L Y H	5	941	sapuluh	5058	ten:2	927
66588	FutunaEast	?	ten		kau/agafulu/	k au a g a f u l u	k a a g a f u l u	K V V K V P V R V	K A A K A B Y L Y	5	941	kaagafulu	5059	ten:1	926
37951	UveaEast	?	ten		hogofulu	h o g o f u l u	h o g o f u l u	H V K V P V R V	H U K U B Y L Y	5	941	hogofulu	5060	ten:1	926
54418	Itbayaten	?	ten		saapuǥuq	s aa p u ǥ u q	s a p u x u q	S V P V K V K	S A P Y K Y K	5	941	sapuxuq	5061	ten:2	927
22550	Samoan	?	ten		sefulu	s e f u l u	s e f u l u	S V P V R V	S E B Y L Y	5	941	sefulu	5062	ten:2	927
6465	Tongan	?	ten		hongofulu	h o n g o f u l u	h o n g o f u l u	H V N K V P V R V	H U N K U B Y L Y	5	941	hongofulu	5063	ten:1	926
55647	Itbayat	?	ten		poxo	p o x o	p o x o	P V K V	P U G U	5	941	poxo	5064	ten:4	928
23015	Tikopia	?	ten		angafuru	a n g a f u r u	a n g a f u r u	V N K V P V R V	A N K A B Y R Y	5	941	angafuru	5065	ten:1	926
6933	Rennellese	?	ten		angahugu	a n g a h u g u	a n g a h u g u	V N K V H V K V	A N K A H Y K Y	5	941	angahugu	5066	ten:1	926
17684	Maori	?	ten		hangahuru	h a n g a h u r u	h a n g a h u r u	H V N K V H V R V	H A N K A H Y R Y	5	941	hangahuru	5067	ten:1	926
57246	Tuamotu	?	ten		ŋahuru	ŋ a h u r u	N a h u r u	N V H V R V	N A H Y R Y	5	941	Nahuru	5068	ten:1	926
41532	Tagalog	?	ten		sampuq	s a m p u q	s a m p u q	S V M P V K	S A M P Y K	5	941	sampuq	5069	ten:6	927
43043	Indonesian	?	ten		sepuluh	s e p u l u h	s e p u l u h	S V P V R V H	S E P Y L Y H	5	941	sepuluh	5070	ten:2	927
10442	TagalogAnthonydelaPaz	?	ten		sampu	s a m p u	s a m p u	S V M P V	S A M P Y	5	941	sampu	5071	ten:6	927
59891	Cebuano	?	ten		napulo	n a p u l o	n a p u l o	N V P V R V	N A P Y L U	5	941	napulo	5072	ten:5	926
11014	Anuta	?	ten		pu/angapuru/	p u a n g a p u r u	p u a n g a p u r u	P V V N K V P V R V	P Y A N K A P Y R Y	5	941	puangapuru	5073	ten:1	926
29242	ChuukeseAKATrukese	?	ten		ŋoon	ŋ oo n	N o n	N V N	N U N	5	941	Non	5074	ten:8	929
22823	Rarotongan	?	ten		ngauru	n g au r u	n g a r u	N K V R V	N K A R Y	5	941	ngaru	5075	ten:1	926
63198	Imorod	?	ten		poho	p o h o	p o h o	P V H V	P U H U	5	941	poho	5076	ten:4	928
64045	MalayBahasaIndonesia	?	ten		sepuluh	s e p u l u h	s e p u l u h	S V P V R V H	S E P Y L Y H	5	941	sepuluh	5077	ten:2	927
65427	Niue	?	ten		hongofulu	h o n g o f u l u	h o n g o f u l u	H V N K V P V R V	H U N K U B Y L Y	5	941	hongofulu	5078	ten:1	926
64474	RapanuiEasterIsland	?	ten		aŋahuru	a ŋ a h u r u	a N a h u r u	V N V H V R V	A N A H Y R Y	5	941	aNahuru	5079	ten:1	926
14386	Rurutuan	?	ten		ʔaʔuru	ʔ a ʔ u r u	7 a 7 u r u	H V H V R V	H A H Y R Y	5	941	7a7uru	5080	ten:1	926
16503	Indonesian	?	that		itu	i t u	i t u	V T V	I T Y	16	946	itu	5081	that:3	932
49880	Anuta	?	that		ena	e n a	e n a	V N V	E N A	1	942	ena	5082	that:1	930
33509	MalayBahasaIndonesia	?	that		itu	i t u	i t u	V T V	I T Y	16	946	itu	5083	that:3	932
38364	Woleai	?	that		la	l a	l a	R V	L A	1	942	la	5084	that:4	936
1896	Tagalog	?	that		iyon	iyo n	i n	V N	I N	1	942	in	5085	that:5	935
38889	Carolinian	?	that		la	l a	l a	R V	L A	1	942	la	5086	that:4	936
14430	Lakalai	?	that		aleo	a l eo	a l e	V R V	A L E	18	947	ale	5087	that:6	933
5109	EastSumbaneseKamberaSoutherndialect	?	that		nana	n a n a	n a n a	N V N V	N A N A	1	942	nana	5088	that:1	930
38376	EastSumbaneseUmbuRatuNggaidialect	?	that		nilo	n i l o	n i l o	N V R V	N I L U	6	948	nilo	5089	that:9	933
6335	Rennellese	?	that		ia	ia	i	V	I	1	942	i	5090	that:7	934
39301	Maori	?	that		teeraa	t ee r aa	t e r a	T V R V	T E R A	1	942	tera	5091	that:2	931
55901	Minangkabau	?	that		tu	t u	t u	T V	T Y	16	946	tu	5092	that:3	932
55931	ChuukeseAKATrukese	?	that		een	ee n	e n	V N	E N	1	942	en	5093	that:1	930
55932	ChuukeseAKATrukese	?	that		kkemwuun	kk e m w uu n	k e m w u n	K V M W V N	K E M W Y N	11	944	kemwun	5094	that:8	938
56684	Rurutuan	?	that		teeraa	t ee r aa	t e r a	T V R V	T E R A	1	942	tera	5095	that:2	931
56848	Cebuano	?	that		kana	k a n a	k a n a	K V N V	K A N A	1	942	kana	5096	that:1	930
2986	Samoan	?	that		lela	l e l a	l e l a	R V R V	L E L A	1	942	lela	5097	that:2	931
57853	Yami	?	that		ʔuituʔ	ʔ ui t u ʔ	7 u t u 7	H V T V H	H Y T Y H	16	946	7utu7	5098	that:10	937
9069	Chuukese	?	that		ena	e n a	e n a	V N V	E N A	1	942	ena	5099	that:1	930
10043	Niue	?	that		ia	ia	i	V	I	1	942	i	5100	that:7	934
42901	TahitianModern	?	that		teeraa	t ee r aa	t e r a	T V R V	T E R A	1	942	tera	5101	that:2	931
27219	Tikopia	?	that		na	n a	n a	N V	N A	12	945	na	5102	that:1	930
17452	Ogan	?	that		itu	i t u	i t u	V T V	I T Y	16	946	itu	5103	that:3	932
12174	TagalogAnthonydelaPaz	?	that		iyon	iyo n	i n	V N	I N	1	942	in	5104	that:5	935
12228	Tuamotu	?	that		aua	aua	a	V	A	10	943	a	5105	that:2	931
62867	NakanaiBilekiDialect	?	that		ele	e l e	e l e	V R V	E L E	18	947	ele	5106	that:6	933
14677	Marquesan	?	that		teaa	t eaa	t e	T V	T E	1	942	te	5107	that:2	931
14678	Marquesan	?	that		na	n a	n a	N V	N A	12	945	na	5108	that:1	930
65259	BanjareseMalay	?	that		itu	i t u	i t u	V T V	I T Y	16	946	itu	5109	that:3	932
46381	Penrhyn	?	that		taua	t aua	t a	T V	T A	10	943	ta	5110	that:2	931
16554	Imorod	?	thatch/roof		atep	a t e p	a t e p	V T V P	A T E P	1	949	atep	5111	thatch/roof:1	939
15389	ChuukeseAKATrukese	?	thatch/roof		osu	o s u	o s u	V S V	U S Y	1	949	osu	5112	thatch/roof:5	942
41095	BanjareseMalay	?	thatch/roof		atap	a t a p	a t a p	V T V P	A T A P	1	949	atap	5113	thatch/roof:1	939
66846	Ivasay	?	thatch/roof		atep	a t e p	a t e p	V T V P	A T E P	1	949	atep	5114	thatch/roof:1	939
17934	WesternBukidnonManobo	?	thatch/roof		atep	a t e p	a t e p	V T V P	A T E P	1	949	atep	5115	thatch/roof:1	939
18025	TagalogAnthonydelaPaz	?	thatch/roof		bubong	b u b o n g	b u b o n g	P V P V N K	P Y P U N K	6	955	bubong	5116	thatch/roof:4	940
50806	Katingan	?	thatch/roof		sapau	s a p au	s a p a	S V P V	S A P A	15	952	sapa	5117	thatch/roof:8	943
54074	Sikaiana	?	thatch/roof		ato	a t o	a t o	V T V	A T U	1	949	ato	5118	thatch/roof:2	939
51400	Penrhyn	?	thatch/roof		ato	a t o	a t o	V T V	A T U	1	949	ato	5119	thatch/roof:2	939
2251	RapanuiEasterIsland	?	thatch/roof		ato	a t o	a t o	V T V	A T U	1	949	ato	5120	thatch/roof:2	939
36048	Chuukese	?	thatch/roof		oos	oo s	o s	V S	U S	1	949	os	5121	thatch/roof:5	942
36287	Tikopia	?	thatch/roof		rautau	r au t au	r a t a	R V T V	R A T A	23	953	rata	5122	thatch/roof:2	939
36790	Ogan	?	thatch/roof		atap	a t a p	a t a p	V T V P	A T A P	1	949	atap	5123	thatch/roof:1	939
14384	Minangkabau	?	thatch/roof		atok	a t o k	a t o k	V T V K	A T U K	1	949	atok	5124	thatch/roof:2	939
6210	Iraralay	?	thatch/roof		atep	a t e p	a t e p	V T V P	A T E P	1	949	atep	5125	thatch/roof:1	939
54073	Sikaiana	?	thatch/roof		inaki	i n a k i	i n a k i	V N V K V	I N A K I	11	950	inaki	5126	thatch/roof:3	941
21515	Woleai	?	thatch/roof		yaso	ya s o	i s o	V S V	Y S U	1	949	iso	5127	thatch/roof:10	942
54427	FutunaEast	?	thatch/roof		inaki	i n a k i	i n a k i	V N V K V	I N A K I	11	950	inaki	5128	thatch/roof:3	941
54428	FutunaEast	?	thatch/roof		ato	a t o	a t o	V T V	A T U	1	949	ato	5129	thatch/roof:2	939
32089	Yami	?	thatch/roof		atep	a t e p	a t e p	V T V P	A T E P	1	949	atep	5130	thatch/roof:1	939
5952	Tongan	?	thatch/roof		ʔato	ʔ a t o	7 a t o	H V T V	H A T U	1	949	7ato	5131	thatch/roof:2	939
22416	Cebuano	?	thatch/roof		atup	a t u p	a t u p	V T V P	A T Y P	1	949	atup	5132	thatch/roof:1	939
6338	Samoan	?	thatch/roof		ato	a t o	a t o	V T V	A T U	1	949	ato	5133	thatch/roof:2	939
6639	Luangiua	?	thatch/roof		iŋai	i ŋ ai	i N a	V N V	I N A	11	950	iNa	5134	thatch/roof:3	941
61347	Tuamotu	?	thatch/roof		ato	a t o	a t o	V T V	A T U	1	949	ato	5135	thatch/roof:2	939
57339	NakanaiBilekiDialect	?	thatch/roof		varu	v a r u	v a r u	W V R V	B A R Y	14	951	varu	5136	thatch/roof:9	944
57340	NakanaiBilekiDialect	?	thatch/roof		ivu	i v u	i v u	V W V	I B Y	32	954	ivu	5137	thatch/roof:6	945
58005	EastSumbaneseKamberaSoutherndialect	?	thatch/roof		pambungu	p a m b u n g u	p a m b u n g u	P V M P V N K V	P A M P Y N K Y	6	955	pambungu	5138	thatch/roof:7	940
26303	Indonesian	?	thatch/roof		atap	a t a p	a t a p	V T V P	A T A P	1	949	atap	5139	thatch/roof:1	939
6337	Samoan	?	thatch/roof		inai	i n ai	i n a	V N V	I N A	11	950	ina	5140	thatch/roof:3	941
63031	Surigaonon	?	thatch/roof		atop	a t o p	a t o p	V T V P	A T U P	1	949	atop	5141	thatch/roof:1	939
27431	UveaEast	?	thatch/roof		ato	a t o	a t o	V T V	A T U	1	949	ato	5142	thatch/roof:2	939
27802	Tagalog	?	thatch/roof		atip	a t i p	a t i p	V T V P	A T I P	1	949	atip	5143	thatch/roof:1	939
5299	Niue	?	thatch/roof		ato	a t o	a t o	V T V	A T U	1	949	ato	5144	thatch/roof:2	939
30958	Anuta	?	thatch/roof		taotao	t ao t ao	t a t a	T V T V	T A T A	23	953	tata	5145	thatch/roof:2	939
12785	DayakNgaju	?	thatch/roof		sapaw	s a p a w	s a p a w	S V P V W	S A P A W	15	952	sapaw	5146	thatch/roof:8	943
12786	DayakNgaju	?	thatch/roof		atap	a t a p	a t a p	V T V P	A T A P	1	949	atap	5147	thatch/roof:1	939
29387	Carolinian	?	thatch/roof		oos	oo s	o s	V S	U S	1	949	os	5148	thatch/roof:5	942
523	Rarotongan	?	thatch/roof		ato	a t o	a t o	V T V	A T U	1	949	ato	5149	thatch/roof:2	939
62764	Lakalai	?	thatch/roof		varu	v a r u	v a r u	W V R V	B A R Y	14	951	varu	5150	thatch/roof:9	944
62765	Lakalai	?	thatch/roof		ivu	i v u	i v u	V W V	I B Y	32	954	ivu	5151	thatch/roof:6	945
13680	Itbayat	?	thatch/roof		atep	a t e p	a t e p	V T V P	A T E P	1	949	atep	5152	thatch/roof:1	939
63030	Surigaonon	?	thatch/roof		bubong	b u b o n g	b u b o n g	P V P V N K	P Y P U N K	6	955	bubong	5153	thatch/roof:4	940
30335	Marquesan	?	thatch/roof		hatu	h a t u	h a t u	H V T V	H A T Y	1	949	hatu	5154	thatch/roof:2	939
6640	Luangiua	?	thatch/roof		ako	a k o	a k o	V K V	A K U	1	949	ako	5155	thatch/roof:2	939
63743	Rennellese	?	thatch/roof		ato	a t o	a t o	V T V	A T U	1	949	ato	5156	thatch/roof:2	939
46143	EastSumbaneseUmbuRatuNggaidialect	?	thatch/roof		pawucung	p a w u c u n g	p a w u T u n g	P V W V K V N K	P A W Y C Y N K	6	955	pawuTung	5157	thatch/roof:7	946
64121	MalayBahasaIndonesia	?	thatch/roof		atap	a t a p	a t a p	V T V P	A T A P	1	949	atap	5158	thatch/roof:1	939
31638	Itbayaten	?	thatch/roof		qatɨp	q a t ɨ p	q a t I p	K V T V P	K A T I P	1	949	qat3p	5159	thatch/roof:1	939
46271	Isamorong	?	thatch/roof		atep	a t e p	a t e p	V T V P	A T E P	1	949	atep	5160	thatch/roof:1	939
27801	Tagalog	?	thatch/roof		bubong	b u b o n g	b u b o n g	P V P V N K	P Y P U N K	6	955	bubong	5161	thatch/roof:4	940
32830	Samoan	?	they		latou	l a t ou	l a t o	R V T V	L A T U	1	956	lato	5162	they:1	947
49623	Indonesian	?	they		mereka	m e r e k a	m e r e k a	M V R V K V	M E R E K A	16	957	mereka	5163	they:4	950
17174	Itbayaten	?	they		siraq	s i r a q	s i r a q	S V R V K	S I R A K	1	956	siraq	5164	they:3	948
50156	Tikopia	?	they		raua	r aua	r a	R V	R A	17	958	ra	5165	they:2	947
50421	Woleai	?	they		ira	i r a	i r a	V R V	I R A	1	956	ira	5166	they:9	947
24900	Rarotongan	?	they		raua	r aua	r a	R V	R A	17	958	ra	5167	they:2	947
38651	RapanuiEasterIsland	?	they		raua	r aua	r a	R V	R A	17	958	ra	5168	they:2	947
29483	Lakalai	?	they		egiteu	e g i t eu	e g i t e	V K V T V	E K I T E	8	962	egite	5169	they:7	951
3464	Sikaiana	?	they		laua	l aua	l a	R V	L A	17	958	la	5170	they:2	947
3465	Sikaiana	?	they		latou	l a t ou	l a t o	R V T V	L A T U	1	956	lato	5171	they:1	947
53377	FutunaEast	?	they		laua	l aua	l a	R V	L A	17	958	la	5172	they:2	947
53378	FutunaEast	?	they		lotou	l o t ou	l o t o	R V T V	L U T U	1	956	loto	5173	they:1	947
4980	Rennellese	?	they		kiŋgaua	k i ŋ g aua	k i N g a	K V N K V	K I N K A	18	959	kiNga	5174	they:10	947
54234	Marquesan	?	they		atou	a t ou	a t o	V T V	A T U	1	956	ato	5175	they:1	947
50961	Rurutuan	?	they		raaua	r aaua	r a	R V	R A	17	958	ra	5176	they:2	947
50157	Tikopia	?	they		ratou	r a t ou	r a t o	R V T V	R A T U	1	956	rato	5177	they:1	947
40420	NakanaiBilekiDialect	?	they		egi|teu	e g i| t eu	e g i t e	V K V T V	E K I T E	8	962	egite	5178	they:7	951
24777	Yami	?	they		sila	s i l a	s i l a	S V R V	S I L A	1	956	sila	5179	they:3	948
24901	Rarotongan	?	they		ratou	r a t ou	r a t o	R V T V	R A T U	1	956	rato	5180	they:1	947
12457	Maori	?	they		raatou	r aa t ou	r a t o	R V T V	R A T U	1	956	rato	5181	they:1	947
42058	MalayBahasaIndonesia	?	they		mereka	m e r e k a	m e r e k a	M V R V K V	M E R E K A	16	957	mereka	5182	they:4	950
9403	UveaEast	?	they		naaua	n aaua	n a	N V	N A	17	958	na	5183	they:6	952
9629	Chuukese	?	they		ʋr	ʋ r	w r	W R	W R	22	960	wr	5184	they:5	953
9630	Chuukese	?	they		re	r e	r e	R V	R E	1	956	re	5185	they:8	947
42545	Anuta	?	they		naaua	n aaua	n a	N V	N A	17	958	na	5186	they:6	952
9867	Cebuano	?	they		sila	s i l a	s i l a	S V R V	S I L A	1	956	sila	5187	they:3	948
10300	EastSumbaneseUmbuRatuNggaidialect	?	they		yida	yi d a	i d a	V T V	Y T A	4	961	ida	5188	they:9	949
50962	Rurutuan	?	they		raatou	r aa t ou	r a t o	R V T V	R A T U	1	956	rato	5189	they:1	947
61948	Surigaonon	?	they		sila	s i l a	s i l a	S V R V	S I L A	1	956	sila	5190	they:3	948
27926	TahitianModern	?	they		raatou	r aa t ou	r a t o	R V T V	R A T U	1	956	rato	5191	they:1	947
44500	Luangiua	?	they		laua	l aua	l a	R V	L A	17	958	la	5192	they:2	947
44501	Luangiua	?	they		lakou	l a k ou	l a k o	R V K V	L A K U	1	956	lako	5193	they:1	947
45373	TagalogAnthonydelaPaz	?	they		sila	s i l a	s i l a	S V R V	S I L A	1	956	sila	5194	they:3	948
4981	Rennellese	?	they		kiŋgatou	k i ŋ g a t ou	k i N g a t o	K V N K V T V	K I N K A T U	1	956	kiNgato	5195	they:1	947
12456	Maori	?	they		raaua	r aaua	r a	R V	R A	17	958	ra	5196	they:2	947
46889	Niue	?	they		maua	m aua	m a	M V	M A	17	958	ma	5197	they:11	954
63299	ChuukeseAKATrukese	?	they		r	r	r	R	R	1	956	r	5198	they:8	947
47479	Carolinian	?	they		ʋr	ʋ r	w r	W R	W R	22	960	wr	5199	they:5	953
47480	Carolinian	?	they		re	r e	r e	R V	R E	1	956	re	5200	they:8	947
27925	TahitianModern	?	they		raaua	r aaua	r a	R V	R A	17	958	ra	5201	they:2	947
32494	Tagalog	?	they		sila	s i l a	s i l a	S V R V	S I L A	1	956	sila	5202	they:3	948
32734	EastSumbaneseKamberaSoutherndialect	?	they		nyuda	n yu d a	n i d a	N V T V	N Y T A	4	961	nida	5203	they:9	949
32967	Tongan	?	thick		matolu	m a t o l u	m a t o l u	M V T V R V	M A T U L Y	3	970	matolu	5204	thick:1	955
16543	Rennellese	?	thick		maatogu	m aa t o g u	m a t o g u	M V T V K V	M A T U K Y	3	970	matogu	5205	thick:1	955
1375	Yami	?	thick		magsaz	m a g s a z	m a g s a z	M V K S V S	M A K S A S	23	967	magsaz	5206	thick:6	958
38930	EastSumbaneseUmbuRatuNggaidialect	?	thick		tembu	t e m b u	t e m b u	T V M P V	T E M P Y	7	972	tembu	5207	thick:9	960
66250	Lakalai	?	thick		bitolu	b i t o l u	b i t o l u	P V T V R V	P I T U L Y	3	970	bitolu	5208	thick:7	961
53517	Tikopia	?	thick		maatoru	m aa t o r u	m a t o r u	M V T V R V	M A T U R Y	3	970	matoru	5209	thick:1	955
54277	MalayBahasaIndonesia	?	thick		tebal	t e b a l	t e b a l	T V P V R	T E P A L	26	968	tebal	5210	thick:5	956
55233	Ogan	?	thick		kandal	k a n d a l	k a n d a l	K V N T V R	K A N T A L	1	963	kandal	5211	thick:10	956
55645	Chuukese	?	thick		maanuun	m aa n uu n	m a n u n	M V N V N	M A N Y N	11	965	manun	5212	thick:2	959
23203	BanjareseMalay	?	thick		kandal	k a n d a l	k a n d a l	K V N T V R	K A N T A L	1	963	kandal	5213	thick:10	956
39754	Woleai	?	thick		maaliualɪʊ	m aa l iua l ɪʊ	m a l i l i	M V R V R V	M A L I L I	11	965	malili	5214	thick:2	959
7555	Carolinian	?	thick		maaluyel	m aa l uye l	m a l u l	M V R V R	M A L Y L	11	965	malul	5215	thick:2	959
23950	ChuukeseAKATrukese	?	thick		maanuun	m aa n uu n	m a n u n	M V N V N	M A N Y N	11	965	manun	5216	thick:2	959
24021	Surigaonon	?	thick		baga	b a g a	b a g a	P V K V	P A K A	27	969	baga	5217	thick:8	956
42302	Itbayaten	?	thick		matukpuǥ	m a t u k p u ǥ	m a t u k p u x	M V T V K P V K	M A T Y K P Y K	22	966	matukpux	5218	thick:4	957
58645	Samoan	?	thick		matolutolu	m a t o l u t o l u	m a t o l u t o l u	M V T V R V T V R V	M A T U L Y T U L Y	3	970	matolutolu	5219	thick:1	955
57593	Itbayat	?	thick		matokpox	m a t o k p o x	m a t o k p o x	M V T V K P V K	M A T U K P U G	22	966	matokpox	5220	thick:4	957
25312	Sikaiana	?	thick		maatoru	m aa t o r u	m a t o r u	M V T V R V	M A T U R Y	3	970	matoru	5221	thick:1	955
58220	Niue	?	thick		matolu	m a t o l u	m a t o l u	M V T V R V	M A T U L Y	3	970	matolu	5222	thick:1	955
25629	Imorod	?	thick		magsaz	m a g s a z	m a g s a z	M V K S V S	M A K S A S	23	967	magsaz	5223	thick:6	958
26126	Marquesan	?	thick		motou	m o t ou	m o t o	M V T V	M U T U	3	970	moto	5224	thick:12	955
10052	DayakNgaju	?	thick		tabal	t a b a l	t a b a l	T V P V R	T A P A L	26	968	tabal	5225	thick:5	956
10053	DayakNgaju	?	thick		bakapal	b a k a p a l	b a k a p a l	P V K V P V R	P A K A P A L	1	963	bakapal	5226	thick:3	956
10204	Cebuano	?	thick		baga	b a g a	b a g a	P V K V	P A K A	27	969	baga	5227	thick:8	956
10530	Maori	?	thick		matotoru	m a t o t o r u	m a t o t o r u	M V T V T V R V	M A T U T U R Y	3	970	matotoru	5228	thick:1	955
14340	Anuta	?	thick		maatoru	m aa t o r u	m a t o r u	M V T V R V	M A T U R Y	3	970	matoru	5229	thick:1	955
43604	Luangiua	?	thick		makolu	m a k o l u	m a k o l u	M V K V R V	M A K U L Y	3	970	makolu	5230	thick:1	955
43685	Isamorong	?	thick		matokpook	m a t o k p oo k	m a t o k p o k	M V T V K P V K	M A T U K P U K	22	966	matokpok	5231	thick:4	957
27626	TahitianModern	?	thick		meumeu	m eu m eu	m e m e	M V M V	M E M E	39	971	meme	5232	thick:14	963
47466	TagalogAnthonydelaPaz	?	thick		makapal	m a k a p a l	m a k a p a l	M V K V P V R	M A K A P A L	1	963	makapal	5233	thick:3	956
44062	FutunaEast	?	thick		maatotolu	m aa t o t o l u	m a t o t o l u	M V T V T V R V	M A T U T U L Y	3	970	matotolu	5234	thick:1	955
60909	Iraralay	?	thick		magsaz	m a g s a z	m a g s a z	M V K S V S	M A K S A S	23	967	magsaz	5235	thick:6	958
47106	EastSumbaneseKamberaSoutherndialect	?	thick		timbi	t i m b i	t i m b i	T V M P V	T I M P I	7	972	timbi	5236	thick:9	960
45322	Katingan	?	thick		bakapal	b a k a p a l	b a k a p a l	P V K V P V R	P A K A P A L	1	963	bakapal	5237	thick:3	956
13195	Rarotongan	?	thick		maatoru	m aa t o r u	m a t o r u	M V T V R V	M A T U R Y	3	970	matoru	5238	thick:1	955
46344	Indonesian	?	thick		tebal	t e b a l	t e b a l	T V P V R	T E P A L	26	968	tebal	5239	thick:5	956
18679	Tagalog	?	thick		makapal	m a k a p a l	m a k a p a l	M V K V P V R	M A K A P A L	1	963	makapal	5240	thick:3	956
