ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
4761	Shixing	shix1238	nose		ńa⁵⁵_qũ³³	nʲ a q ũ ∼	n a q u n	N V K V N	N A K Y 9	nose:1361	1361
4764	Ninglang-Naxi	naxi1245	nose		ńi³³_gə³³	nʲ i g ə	n i g I	N V K V	N I K E	nose:1361	1361
4765	Khaling	khal1275	nose		nö_L	n ö	n E	N V	N U	nose:1361	1361
4767	W. Kayah	west2409	nose		nị⁴⁴_nạ¹¹	n ḭ n a̰	n i n a	N V N V	N I N A	nose:1361	1361
4768	Written Tibetan	tibe1272	nose		sna	s n a	s n a	S N V	S N A	nose:1361	1361
4772	Gurung	guru1261	nose		na¹	n a	n a	N V	N A	nose:1361	1361
4773	Lhasa Tibetan	tibe1272	nose		nə⁵⁵_ku⁵²	n ə k u	n I k u	N V K V	N E K Y	nose:1361	1361
4774	Garo	garo1247	nose		giŋ	g i ŋ	g i N	K V N	K I N	nose:833	833
4775	Hill-Miri	nyis1236	nose		ńipum	nʲ i p u m	n i p u m	N V P V M	N I P Y M	nose:1361	1361
4776	Limbu	limb1266	nose		nɛbhoː	n ɛ b h oː	n E b h o	N V P H V	N E P H U	nose:1361	1361
4779	Hakka	hakk1236	nose		pi⁴_guŋ¹	p i g u ŋ	p i g u N	P V K V N	P I K Y N	nose:843	843
4780	Motuo-M	dakp1242	nose		na_wuŋ	n a w u ŋ	n a w u N	N V W V N	N A W Y N	nose:1361	1361
4781	Tujia	nort2732	nose		ən³_ćhi¹	ə n tsʲʰ i	I n t i	V N T V	E N T I	nose:1361	1361
4782	Beijing	mand1415	nose		bízi	b i z i	b i z i	P V S V	P I S I	nose:843	843
4783	Zhaba	zhab1238	nose		no̲⁵¹	n o	n o	N V	N U	nose:1361	1361
4784	Kaike	kaik1246	nose		nha	nʰ a	n a	N V	N A	nose:1361	1361
4785	Yintale	yint1235	nose		nãŋ³³_khɛ⁵⁵	n ã ∼ ŋ kʰ ɛ	n a n N k E	N V N N K V	N A 9 N K E	nose:1361	1361
4786	Jinuo	youl1235	nose		nhɔ⁴²_to⁴⁴	nʰ ɔ t o	n o t o	N V T V	N U T U	nose:1361	1361
4787	Serdukpen	sher1257	nose		nuphuŋ	n u pʰ u ŋ	n u p u N	N V P V N	N Y P Y N	nose:609	609
4788	Namuzi	namu1246	nose		ńi³³_nga⁵⁵	nʲ i ŋ a	n i N a	N V N V	N I N A	nose:1361	1361
4789	Xiaxe Tibetan	amdo1237	nose		hna_ʁoŋ	h n a ʁ o ŋ	h n a G o N	H N V R V N	H N A R U N	nose:1361	1361
4790	Lüsu	lisu1250	nose		ki³³_mu⁵³	k i m u	k i m u	K V M V	K I M Y	nose:967	967
4792	Liangmai	lian1251	nose		taniu	t a n i u	t a n i u	T V N V V	T A N I Y	nose:1361	1361
4793	Dimasa	dima1251	nose		guŋ	g u ŋ	g u N	K V N	K Y N	nose:833	833
4794	Yeinbaw	yinb1236	nose		kṿ¹¹_bu⁵⁵	k v̩ b u	k v b u	K W P V	K B P Y	nose:609	609
4795	N-Qiang	nort2722	nose		stəq	s t ə q	s t I q	S T V K	S T E K	nose:1522	1522
4796	Lijiang-Naxi	lich1241	nose		ńi⁵⁵_mər³¹	nʲ i m ə r	n i m I r	N V M V R	N I M E R	nose:1361	1361
4797	Zeme	zeme1240	nose		mineu	m i n e u	m i n e u	M V N V V	M I N E Y	nose:1361	1361
4798	Jingpo	kach1280	nose		lə⁵⁵_ti⁵¹	l ə t i	l I t i	R V T V	L E T I	nose:1522	1522
4799	Bodo	bodo1269	nose		gontoŋ	g o n t o ŋ	g o n t o N	K V N T V N	K U N T U N	nose:833	833
4800	Fuzhou	mind1253	nose		phei³¹	pʰ e i	p e i	P V V	P E I	nose:843	843
4801	Burmese	nucl1310	nose		hna_khauŋː	h n a kʰ a u ŋː	h n a k a u N	H N V K V V N	H N A K A Y N	nose:1361	1361
4802	Horpa	horp1239	nose		sni	s n i	s n i	S N V	S N I	nose:1361	1361
4803	Ao-Chungli	chon1286	nose		teni	t e n i	t e n i	T V N V	T E N I	nose:1361	1361
4804	Padam	pada1257	nose		ńe-buŋ	nʲ e b u ŋ	n e b u N	N V P V N	N E P Y N	nose:1361	1361
4805	Bola	pela1242	nose		na̲⁵⁵	n a̰	n a	N V	N A	nose:1361	1361
4806	Guiqiong	guiq1238	nose		ńo⁵⁵_kũ⁵³	nʲ o k ũ ∼	n o k u n	N V K V N	N U K Y 9	nose:1361	1361
4809	Sgaw	sgaw1245	nose		na²²_d̄e⁴⁴	n a d̄ e	n a d e	N V T V	N A T E	nose:1522	1522
4810	Geker	geko1235	nose		nəphu⁴⁴	n ə pʰ u	n I p u	N V P V	N E P Y	nose:609	609
4811	Yintale	yint1235	nose		nãŋ³³_khɛ⁵⁵	n ã ∼ ŋ kʰ ɛ	n a n N k E	N V N N K V	N A 9 N K E	nose:1361	1361
4812	Serdukpen	sher1257	nose		nuphuŋ	n u pʰ u ŋ	n u p u N	N V P V N	N Y P Y N	nose:1361	1361
4813	Dhimal	dhim1246	not		ma	m a	m a	M V	M A	not:1398	1398
4814	Apatari	apat1240	not		ma	m a	m a	M V	M A	not:1398	1398
4816	Jirel	jire1238	not		men_L¹	m e n	m e n	M V N	M E N	not:1398	1398
4817	Old Chinese	oldc1244	not		pə	p ə	p I	P V	P E	not:830	830
4818	Idu	idum1241	not		mi¹	m i	m i	M V	M I	not:1398	1398
4819	Lhota	loth1237	not		me	m e	m e	M V	M E	not:1398	1398
4820	Lushai	lush1249	not		lo	l o	l o	R V	L U	not:969	969
4821	Lepcha	lepc1244	not		mă	m a	m a	M V	M A	not:1398	1398
4822	Sgaw	sgaw1245	not		mạ³³	m a̰	m a	M V	M A	not:1398	1398
4823	Rourou	nusu1239	not		a³¹	a	a	V	A	not:1054	1054
4825	Dulong	drun1238	not		mɨ³¹	m ɨ	m I	M V	M I	not:1398	1398
4826	Tangkul	tang1336	not		maniŋma	m a n i ŋ m a	m a n i N m a	M V N V N M V	M A N I N M A	not:1398	1398
4827	Pa'O	paok1235	not		ma²²mɨ⁵⁵_nau	m a m ɨ n a u	m a m I n a u	M V M V N V V	M A M I N A Y	not:1398	1398
4828	Kulung	kulu1253	not		ma	m a	m a	M V	M A	not:1398	1398
4829	Geker	geko1235	not		ḍŋəo⁴⁴_ma³¹	ɖ ŋ ə o m a	d N I o m a	T N V V M V	T N E U M A	not:1398	1398
4830	Ersu	ersu1241	not		ma³³	m a	m a	M V	M A	not:1398	1398
4832	Ao-Mongsen	mong1332	not		noŋo	n o ŋ o	n o N o	N V N V	N U N U	not:1398	1398
4833	Sherpa	sher1255	not		me_LR	m e	m e	M V	M E	not:1398	1398
4834	Rawang	rawa1265	not		mə_i	m ə i	m I i	M V V	M E I	not:1398	1398
4836	Bokar	bori1243	not		moŋ	m o ŋ	m o N	M V N	M U N	not:1398	1398
4837	Nusu	nusu1239	not		ma⁵⁵	m a	m a	M V	M A	not:1398	1398
4838	Geba	geba1237	not		me⁴⁴_mɛ̃ʔ⁵³	m e m ɛ̃ ∼ ʔ	m e m E n 7	M V M V N H	M E M E 9 H	not:1398	1398
4839	Shixing	shix1238	not		mu⁵⁵	m u	m u	M V	M Y	not:1398	1398
4842	Ninglang-Naxi	naxi1245	not		mə³³	m ə	m I	M V	M E	not:1398	1398
4843	Khaling	khal1275	not		mu_L	m u	m u	M V	M Y	not:1398	1398
4845	W. Kayah	west2409	not		təmẹ⁴⁴	t ə m ḛ	t I m e	T V M V	T E M E	not:1398	1398
4846	Written Tibetan	tibe1272	not		mi	m i	m i	M V	M I	not:1398	1398
4848	Lhasa Tibetan	tibe1272	not		mi¹³	m i	m i	M V	M I	not:1398	1398
4849	Garo	garo1247	not		oŋ-ja	o ŋ j a	o N y a	V N J V	U N J A	not:1054	1054
4850	Hill-Miri	nyis1236	not		ma	m a	m a	M V	M A	not:1398	1398
4851	Limbu	limb1266	not		meːn	m eː n	m e n	M V N	M E N	not:1398	1398
4853	Hakka	hakk1236	not		m²	m	m	M	M	not:1398	1398
4854	Motuo-M	dakp1242	not		ma	m a	m a	M V	M A	not:1398	1398
4855	Tujia	nort2732	not		tha¹	tʰ a	t a	T V	T A	not:1503	1503
4856	Beijing	mand1415	not		bù	b u	b u	P V	P Y	not:830	830
4857	Zhaba	zhab1238	not		a²¹	a	a	V	A	not:1054	1054
4858	Kaike	kaik1246	not		mhyã	mʰ y ã ∼	m i a n	M V V N	M Y A 9	not:1398	1398
4859	Yintale	yint1235	not		ma¹¹	m a	m a	M V	M A	not:1398	1398
4860	Jinuo	youl1235	not		mə⁴⁴	m ə	m I	M V	M E	not:1398	1398
4861	Serdukpen	sher1257	not		bi-i	b i i	b i i	P V V	P I I	not:830	830
4862	Namuzi	namu1246	not		mɛ³³	m ɛ	m E	M V	M E	not:1398	1398
4863	Xiaxe Tibetan	amdo1237	not		mə	m ə	m I	M V	M E	not:1398	1398
4865	Liangmai	lian1251	not		mak	m a k	m a k	M V K	M A K	not:1398	1398
4866	Dimasa	dima1251	not		nia	n i a	n i a	N V V	N I A	not:1054	1054
4867	Yeinbaw	yinb1236	not		cɨ⁴⁴_mṿ²²	ts ɨ m v̩	C I m v	K V M W	C I M B	not:1398	1398
4868	N-Qiang	nort2722	not		ma	m a	m a	M V	M A	not:1398	1398
4869	Lijiang-Naxi	lich1241	not		mə³³	m ə	m I	M V	M E	not:1398	1398
4870	Zeme	zeme1240	not		makle	m a k l e	m a k l e	M V K R V	M A K L E	not:1398	1398
4871	Jingpo	kach1280	not		n⁵⁵	n	n	N	N	not:1398	1398
4872	Fuzhou	mind1253	not		me⁵²	m e	m e	M V	M E	not:1398	1398
4873	Burmese	nucl1310	not		ma	m a	m a	M V	M A	not:1398	1398
4874	Ao-Chungli	chon1286	not		nuŋa	n u ŋ a	n u N a	N V N V	N Y N A	not:1398	1398
4875	Padam	pada1257	not		maŋ	m a ŋ	m a N	M V N	M A N	not:1398	1398
4876	Guiqiong	guiq1238	not		me³⁵	m e	m e	M V	M E	not:1398	1398
4879	Liangmai	lian1251	not		mal	m a l	m a l	M V R	M A L	not:969	969
4880	Zeme	zeme1240	not		makle	m a k l e	m a k l e	M V K R V	M A K L E	not:969	969
4881	Quueyu	quey1238	one		tɨ⁵⁵	t ɨ	t I	T V	T I	one:1528	1528
4882	Dhimal	dhim1246	one		enoŋ	e n o ŋ	e n o N	V N V N	E N U N	one:480	480
4883	Apatari	apat1240	one		koŋ	k o ŋ	k o N	K V N	K U N	one:536	536
4885	Jirel	jire1238	one		dok_L²pei_L¹	d o k p e i	d o k p e i	T V K P V V	T U K P E I	one:1528	1528
4886	Old Chinese	oldc1244	one		ʔit	ʔ i t	7 i t	H V T	H I T	one:480	480
4887	Idu	idum1241	one		khɨn¹_ge¹	kʰ ɨ n g e	k I n g e	K V N K V	K I N K E	one:536	536
4888	Lhota	loth1237	one		macaŋa	m a ts a ŋ a	m a C a N a	M V K V N V	M A C A N A	one:1228	1228
4889	Lushai	lush1249	one		pa-khat	p a kʰ a t	p a k a t	P V K V T	P A K A T	one:494	494
4890	Lepcha	lepc1244	one		kat	k a t	k a t	K V T	K A T	one:494	494
4891	Sgaw	sgaw1245	one		təɣạ³³	t ə ɣ a̰	t I x a	T V K V	T E G A	one:1528	1528
4892	Rourou	nusu1239	one		tɨ³¹	t ɨ	t I	T V	T I	one:1528	1528
4895	Dulong	drun1238	one		tiʔ⁵⁵	t i ʔ	t i 7	T V H	T I H	one:1528	1528
4896	Tangkul	tang1336	one		khatka	kʰ a t k a	k a t k a	K V T K V	K A T K A	one:494	494
4897	Pa'O	paok1235	one		lo⁴⁴_tə⁴⁴	l o t ə	l o t I	R V T V	L U T E	one:1528	1528
4899	Kulung	kulu1253	one		iːbum	iː b u m	i b u m	V P V M	I P Y M	one:480	480
4900	Geker	geko1235	one		təprạ³³	t ə p r a̰	t I p r a	T V P R V	T E P R A	one:1528	1528
4901	Ersu	ersu1241	one		tɛ⁵⁵	t ɛ	t E	T V	T E	one:1528	1528
4903	Ao-Mongsen	mong1332	one		chie	tsʰ i e	C i e	K V V	C I E	one:494	494
4904	Sherpa	sher1255	one		čikHF	tʃ i k	t i k	T V K	T I K	one:1528	1528
4905	Rawang	rawa1265	one		thi	tʰ i	t i	T V	T I	one:1528	1528
4907	Bokar	bori1243	one		a_ken	a k e n	a k e n	V K V N	A K E N	one:536	536
4909	Nusu	nusu1239	one		thi⁵³	tʰ i	t i	T V	T I	one:1528	1528
4910	Geba	geba1237	one		t̯əbwɛ³³	ʈ ə b w ɛ	t I b w E	T V P W V	T E P W E	one:1528	1528
4911	Manu	manu1255	one		təpwạ¹¹	t ə p w a̰	t I p w a	T V P W V	T E P W A	one:1528	1528
4912	Alike Tibetan	amdo1237	one		ɣcśək	ɣ ts sʲ ə k	x C s I k	K K S V K	G C S E K	one:1528	1528
4913	Shixing	shix1238	one		ʒ́ĩ³⁵	ʒʲ ĩ ∼	Z i n	S V N	S I 9	one:970	970
4916	Ninglang-Naxi	naxi1245	one		dɨ³³	d ɨ	d I	T V	T I	one:1528	1528
4917	Khaling	khal1275	one		tuH	t u	t u	T V	T Y	one:1528	1528
4919	W. Kayah	west2409	one		təprɛ̣¹¹	t ə p r ɛ̰	t I p r E	T V P R V	T E P R E	one:1528	1528
4920	Written Tibetan	tibe1272	one		gćig	g tsʲ i g	g t i g	K T V K	K T I K	one:1528	1528
4922	Batang Tibetan	kham1282	one		ćiʔ⁵³	tsʲ i ʔ	t i 7	T V H	T I H	one:1528	1528
4924	Gurung	guru1261	one		gxri²	g x r i	g x r i	K K R V	K G R I	one:379	379
4925	Lhasa Tibetan	tibe1272	one		ći⁵²	tsʲ i	t i	T V	T I	one:1528	1528
4926	Garo	garo1247	one		sa	s a	s a	S V	S A	one:319	319
4927	Hill-Miri	nyis1236	one		aken	a k e n	a k e n	V K V N	A K E N	one:536	536
4928	Limbu	limb1266	one		thikphu	tʰ i k pʰ u	t i k p u	T V K P V	T I K P Y	one:1528	1528
4931	Hakka	hakk1236	one		it⁵	i t	i t	V T	I T	one:480	480
4932	Motuo-M	dakp1242	one		thor	tʰ o r	t o r	T V R	T U R	one:1515	1515
4933	Tujia	nort2732	one		la³	l a	l a	R V	L A	one:379	379
4934	Beijing	mand1415	one		yī	y iː	i i	V V	Y I	one:480	480
4935	Zhaba	zhab1238	one		ʒa²¹	ʒ a	Z a	S V	S A	one:1211	1211
4936	Kaike	kaik1246	one		ṭi	ʈ i	t i	T V	T I	one:1528	1528
4937	Yintale	yint1235	one		tə¹¹	t ə	t I	T V	T E	one:1528	1528
4938	Jinuo	youl1235	one		thi⁴⁴	tʰ i	t i	T V	T I	one:1528	1528
4939	Serdukpen	sher1257	one		han	h a n	h a n	H V N	H A N	one:1200	1200
4940	Namuzi	namu1246	one		ći³³_TIB	tsʲ i	t i	T V	T I	one:41	41
4941	Xiaxe Tibetan	amdo1237	one		hćaχ	h tsʲ a χ	h t a G	H T V K	H T A G	one:1528	1528
4942	Lüsu	lisu1250	one		te³¹	t e	t e	T V	T E	one:1528	1528
4944	Liangmai	lian1251	one		khad	kʰ a d	k a d	K V T	K A T	one:494	494
4945	Dimasa	dima1251	one		se	s e	s e	S V	S E	one:319	319
4946	Yeinbaw	yinb1236	one		tərṿ³³	t ə r v̩	t I r v	T V R W	T E R B	one:1528	1528
4947	N-Qiang	nort2722	one		ći_TIB	tsʲ i	t i	T V	T I	one:43	43
4948	Lijiang-Naxi	lich1241	one		ndɨ¹³	n d ɨ	n d I	N T V	N T I	one:1528	1528
4949	Zeme	zeme1240	one		kat	k a t	k a t	K V T	K A T	one:494	494
4950	Jingpo	kach1280	one		lə⁵⁵_ŋai⁵¹	l ə ŋ a i	l I N a i	R V N V V	L E N A I	one:1073	1073
4951	Bodo	bodo1269	one		se	s e	s e	S V	S E	one:319	319
4952	Fuzhou	mind1253	one		suok²³	s u o k	s u o k	S V V K	S Y U K	one:1305	1305
4953	Burmese	nucl1310	one		tac	t a ts	t a C	T V K	T A C	one:1528	1528
4954	Horpa	horp1239	one		ro	r o	r o	R V	R U	one:1201	1201
4955	Ao-Chungli	chon1286	one		akha	a kʰ a	a k a	V K V	A K A	one:494	494
4956	Padam	pada1257	one		a-tel	a t e l	a t e l	V T V R	A T E L	one:1515	1515
4957	Bola	pela1242	one		ta³¹	t a	t a	T V	T A	one:1528	1528
4958	Guiqiong	guiq1238	one		ta³³	t a	t a	T V	T A	one:1528	1528
4961	N-Qiang	nort2722	one		a	a	a	V	A	one:480	480
4962	Quueyu	quey1238	person		mhə⁵⁵	mʰ ə	m I	M V	M E	person:118	118
4963	Dhimal	dhim1246	person		dyaŋ	d y a ŋ	d i a N	T V V N	T Y A N	person:241	241
4964	Apatari	apat1240	person		miyu	m i y u	m i i u	M V V V	M I Y Y	person:118	118
4966	Jirel	jire1238	person		mi_L²	m i	m i	M V	M I	person:118	118
4967	Old Chinese	oldc1244	person		nin	n i n	n i n	N V N	N I N	person:1381	1381
4968	Idu	idum1241	person		ʔi¹_me¹	ʔ i m e	7 i m e	H V M V	H I M E	person:118	118
4969	Lhota	loth1237	person		kyõ	k y õ ∼	k i o n	K V V N	K Y U 9	person:954	954
4970	Lushai	lush1249	person		mi	m i	m i	M V	M I	person:118	118
4971	Lepcha	lepc1244	person		mă-ró	m a r o	m a r o	M V R V	M A R U	person:1439	1439
4972	Sgaw	sgaw1245	person		pwạː³³	p w a̰ː	p w a	P W V	P W A	person:842	842
4973	Rourou	nusu1239	person		ća³³_su³³_	tsʲ a s u	t a s u	T V S V	T A S Y	person:306	306
4976	Dulong	drun1238	person		a³¹_caŋ⁵³	a ts a ŋ	a C a N	V K V N	A C A N	person:241	241
4977	Tangkul	tang1336	person		mi	m i	m i	M V	M I	person:118	118
4978	Pa'O	paok1235	person		lou²²²²	l o u	l o u	R V V	L U Y	person:1278	1278
4980	Kulung	kulu1253	person		wacha	w a tsʰ a	w a C a	W V K V	W A C A	person:1123	1123
4981	Geker	geko1235	person		pra³³	p r a	p r a	P R V	P R A	person:842	842
4982	Ersu	ersu1241	person		su⁵⁵	s u	s u	S V	S Y	person:306	306
4984	Ao-Mongsen	mong1332	person		ami	a m i	a m i	V M V	A M I	person:118	118
4985	Sherpa	sher1255	person		mi_LR	m i	m i	M V	M I	person:118	118
4986	Rawang	rawa1265	person		əsaŋ	ə s a ŋ	I s a N	V S V N	E S A N	person:241	241
4988	Bokar	bori1243	person		miː	m iː	m i	M V	M I	person:118	118
4990	Hmar	hmar1241	person		mi	m i	m i	M V	M I	person:118	118
4991	Nusu	nusu1239	person		su³⁵	s u	s u	S V	S Y	person:306	306
4992	Geba	geba1237	person		bja³³	b j a	b y a	P J V	P J A	person:842	842
4993	Manu	manu1255	person		pɔ̣³³_jɔ̣¹¹	p ɔ̰ j ɔ̰	p o y o	P V J V	P U J U	person:842	842
4994	Alike Tibetan	amdo1237	person		mńə	m nʲ ə	m n I	M N V	M N E	person:118	118
4995	Shixing	shix1238	person		hĩ⁵⁵	h ĩ ∼	h i n	H V N	H I 9	person:118	118
4998	Ninglang-Naxi	naxi1245	person		χi̲³³	χ ḭ	G i	K V	G I	person:1103	1103
4999	Khaling	khal1275	person		hɔs_L	h ɔ s	h o s	H V S	H U S	person:1123	1123
5001	W. Kayah	west2409	person		prɛ̣¹¹	p r ɛ̰	p r E	P R V	P R E	person:842	842
5002	Written Tibetan	tibe1272	person		mi	m i	m i	M V	M I	person:118	118
5003	Batang Tibetan	kham1282	person		mi⁵³	m i	m i	M V	M I	person:118	118
5005	Gurung	guru1261	person		mxi¹	m x i	m x i	M K V	M G I	person:118	118
5006	Lhasa Tibetan	tibe1272	person		mi¹³	m i	m i	M V	M I	person:118	118
5007	Garo	garo1247	person		mande	m a n d e	m a n d e	M V N T V	M A N T E	person:118	118
5008	Hill-Miri	nyis1236	person		ńi-gede	nʲ i g e d e	n i g e d e	N V K V T V	N I K E T E	person:118	118
5009	Limbu	limb1266	person		məna	m ə n a	m I n a	M V N V	M E N A	person:118	118
5012	Hakka	hakk1236	person		ŋin²	ŋ i n	N i n	N V N	N I N	person:1381	1381
5013	Motuo-M	dakp1242	person		so_ŋo	s o ŋ o	s o N o	S V N V	S U N U	person:306	306
5014	Tujia	nort2732	person		lo²	l o	l o	R V	L U	person:1278	1278
5015	Beijing	mand1415	person		rén	r e n	r e n	R V N	R E N	person:1381	1381
5016	Zhaba	zhab1238	person		pju⁵¹	p j u	p y u	P J V	P J Y	person:1103	1103
5017	Kaike	kaik1246	person		ʒɔntɔ__IND	ʒ ɔ n t ɔ	Z o n t o	S V N T V	S U N T U	person:46	46
5018	Yintale	yint1235	person		pjaŋ¹¹	p j a ŋ	p y a N	P J V N	P J A N	person:842	842
5019	Jinuo	youl1235	person		chə⁴²_zɔ⁴⁴	tsʰ ə z ɔ	C I z o	K V S V	C E S U	person:241	241
5020	Serdukpen	sher1257	person		ʒirin	ʒ i r i n	Z i r i n	S V R V N	S I R I N	person:1198	1198
5021	Namuzi	namu1246	person		cho³³	tsʰ o	C o	K V	C U	person:241	241
5022	Xiaxe Tibetan	amdo1237	person		ńə	nʲ ə	n I	N V	N E	person:118	118
5023	Lüsu	lisu1250	person		chuo⁵³	tsʰ u o	C u o	K V V	C Y U	person:241	241
5025	Liangmai	lian1251	person		chamai	tsʰ a m a i	C a m a i	K V M V V	C A M A I	person:118	118
5026	Dimasa	dima1251	person		subuŋ	s u b u ŋ	s u b u N	S V P V N	S Y P Y N	person:842	842
5027	Yeinbaw	yinb1236	person		prạ⁵⁵	p r a̰	p r a	P R V	P R A	person:842	842
5028	N-Qiang	nort2722	person		nə	n ə	n I	N V	N E	person:118	118
5029	Lijiang-Naxi	lich1241	person		ći³³	tsʲ i	t i	T V	T I	person:1103	1103
5030	Zeme	zeme1240	person		ziamenna	z i a m e n n a	z i a m e n n a	S V V M V N N V	S I A M E N N A	person:118	118
5031	Jingpo	kach1280	person		mə³¹_ša³¹	m ə ʃ a	m I S a	M V S V	M E S A	person:118	118
5032	Bodo	bodo1269	person		mansəj	m a n s ə j	m a n s I y	M V N S V J	M A N S E J	person:118	118
5033	Fuzhou	mind1253	person		nöüŋ⁵²	n ö y ŋ	n E i N	N V V N	N U Y N	person:1381	1381
5034	Burmese	nucl1310	person		lu	l u	l u	R V	L Y	person:1278	1278
5035	Horpa	horp1239	person		vʒi	v ʒ i	v Z i	W S V	B S I	person:972	972
5036	Ao-Chungli	chon1286	person		nisuŋ	n i s u ŋ	n i s u N	N V S V N	N I S Y N	person:118	118
5037	Padam	pada1257	person		a-mi	a m i	a m i	V M V	A M I	person:118	118
5038	Bola	pela1242	person		pju⁵⁵	p j u	p y u	P J V	P J Y	person:1103	1103
5039	Guiqiong	guiq1238	person		mũ³⁵	m ũ ∼	m u n	M V N	M Y 9	person:118	118
5042	Liangmai	lian1251	person		chamai	tsʰ a m a i	C a m a i	K V M V V	C A M A I	person:241	241
5043	Quueyu	quey1238	rain		xi⁵⁵	x i	x i	K V	G I	rain:1056	1056
5044	Dhimal	dhim1246	rain		wai	w a i	w a i	W V V	W A I	rain:670	670
5045	Apatari	apat1240	rain		mɨdo	m ɨ d o	m I d o	M V T V	M I T U	rain:1540	1540
5047	Jirel	jire1238	rain		čhar_L¹ba_T¹	tʃ h a r b a	t h a r b a	T H V R P V	T H A R P A	rain:361	361
5048	Old Chinese	oldc1244	rain		u̯haʔ	w h a ʔ	w h a 7	W H V H	W H A H	rain:670	670
5049	Idu	idum1241	rain		a³_ra¹	a r a	a r a	V R V	A R A	rain:670	670
5050	Lhota	loth1237	rain		eru	e r u	e r u	V R V	E R Y	rain:670	670
5051	Lushai	lush1249	rain		ruah	r u a h	r u a h	R V V H	R Y A H	rain:670	670
5052	Lepcha	lepc1244	rain		so	s o	s o	S V	S U	rain:670	670
5053	Sgaw	sgaw1245	rain		t̯a⁵¹_s̯u³³	ʈ a sʲ u	t a s u	T V S V	T A S Y	rain:670	670
5054	Rourou	nusu1239	rain		mɨ³¹_ɣe⁴²	m ɨ ɣ e	m I x e	M V K V	M I G E	rain:670	670
5057	Dulong	drun1238	rain		_ʒaʔ⁵	ʒ a ʔ	Z a 7	S V H	S A H	rain:973	973
5058	Tangkul	tang1336	rain		kaziŋ	k a z i ŋ	k a z i N	K V S V N	K A S I N	rain:353	353
5059	Pa'O	paok1235	rain		kham⁴⁴⁵⁵_lɔʔ	kʰ a m l ɔ ʔ	k a m l o 7	K V M R V H	K A M L U H	rain:1265	1265
5061	Kulung	kulu1253	rain		wa	w a	w a	W V	W A	rain:670	670
5062	Geker	geko1235	rain		shwʌiʔ⁵³_lɔ²²	sʰ w ʌ i ʔ l ɔ	s w o i 7 l o	S W V V H R V	S W E I H L U	rain:670	670
5063	Ersu	ersu1241	rain		gua³³	g u a	g u a	K V V	K Y A	rain:670	670
5065	Ao-Mongsen	mong1332	rain		ciŋi	ts i ŋ i	C i N i	K V N V	C I N I	rain:353	353
5066	Sherpa	sher1255	rain		cerwɛ_LF	ts e r w ɛ	C e r w E	K V R W V	C E R W E	rain:361	361
5067	Rawang	rawa1265	rain		ser	s e r	s e r	S V R	S E R	rain:670	670
5069	Bokar	bori1243	rain		me_doŋ	m e d o ŋ	m e d o N	M V T V N	M E T U N	rain:1540	1540
5071	Hmar	hmar1241	rain		ruo	r u o	r u o	R V V	R Y U	rain:670	670
5072	Nusu	nusu1239	rain		mɨ⁵⁵_a³¹_rua	m ɨ a r u a	m I a r u a	M V V R V V	M I A R Y A	rain:670	670
5073	Geba	geba1237	rain		kwe²²_s̯u³³	k w e sʲ u	k w e s u	K W V S V	K W E S Y	rain:670	670
5074	Manu	manu1255	rain		kạ⁴⁴_cɨə¹¹	k a̰ ts ɨ ə	k a C I I	K V K V V	K A C I E	rain:353	353
5075	Alike Tibetan	amdo1237	rain		ćhar_wä	tsʲʰ a r w æ	t a r w E	T V R W V	T A R W E	rain:361	361
5076	Shixing	shix1238	rain		xu⁵³	x u	x u	K V	G Y	rain:1056	1056
5079	Khaling	khal1275	rain		wö_L	w ö	w E	W V	W U	rain:670	670
5081	W. Kayah	west2409	rain		kẹ⁴⁴_cɨ̣¹¹	k ḛ ts ɨ̰	k e C I	K V K V	K E C I	rain:353	353
5082	Written Tibetan	tibe1272	rain		ćhar_pa	tsʲʰ a r p a	t a r p a	T V R P V	T A R P A	rain:361	361
5084	Batang Tibetan	kham1282	rain		ćha⁵⁵_ba⁵⁵	tsʲʰ a b a	t a b a	T V P V	T A P A	rain:361	361
5086	Gurung	guru1261	rain		nãː²	n ãː	n a	N V	N A	rain:1370	1370
5087	Lhasa Tibetan	tibe1272	rain		ćhaː⁵⁵_pa⁵⁵	tsʲʰ aː p a	t a p a	T V P V	T A P A	rain:361	361
5088	Garo	garo1247	rain		mikka	m i k k a	m i k k a	M V K K V	M I K K A	rain:1038	1038
5089	Hill-Miri	nyis1236	rain		ńi-do	nʲ i d o	n i d o	N V T V	N I T U	rain:1540	1540
5090	Limbu	limb1266	rain		wiʔl	w i ʔ l	w i 7 l	W V H R	W I H L	rain:670	670
5093	Hakka	hakk1236	rain		i³	i	i	V	I	rain:670	670
5094	Motuo-M	dakp1242	rain		ŋam_su	ŋ a m s u	N a m s u	N V M S V	N A M S Y	rain:670	670
5095	Tujia	nort2732	rain		mɨe³_cie⁴	m ɨ e ts i e	m I e C i e	M V V K V V	M I E C I E	rain:353	353
5096	Beijing	mand1415	rain		yǔ	y u	i u	V V	Y Y	rain:670	670
5097	Zhaba	zhab1238	rain		mau²¹	m a u	m a u	M V V	M A Y	rain:146	146
